CVE ID,#,Product Type,Vendor,Product,Version,Year
CVE-2016-1463,3,Application,Cisco,Firesight System Software,5.4.0,2016
CVE-2016-1463,4,Application,Cisco,Firesight System Software,6.0.0,2016
CVE-2016-1463,5,Application,Cisco,Firesight System Software,6.0.1,2016
CVE-2016-1462,1,Application,Cisco,Prime Service Catalog,11.0 Base,2016
CVE-2016-1460,1,Application,Cisco,Wireless Lan Controller Software,7.4.121.0,2016
CVE-2016-1460,2,Application,Cisco,Wireless Lan Controller Software,8.0.0.30220.385,2016
CVE-2016-1459,1,OS,Cisco,IOS,12.4\(19a\),2016
CVE-2016-1459,2,OS,Cisco,IOS,12.4\(22\)yb2,2016
CVE-2016-1459,3,OS,Cisco,IOS,12.4\(15\)t17,2016
CVE-2016-1459,4,OS,Cisco,IOS,12.4\(4\)xc7,2016
CVE-2016-1459,5,OS,Cisco,IOS,12.4\(24\)gc5,2016
CVE-2016-1459,6,OS,Cisco,IOS,12.4\(24\)gc4,2016
CVE-2016-1459,7,OS,Cisco,IOS,15.0\(1\)s,2016
CVE-2016-1459,8,OS,Cisco,IOS,15.0\(1\)m,2016
CVE-2016-1459,9,OS,Cisco,IOS,15.0\(1\)m9,2016
CVE-2016-1459,10,OS,Cisco,IOS,15.0\(1\)ex,2016
CVE-2016-1459,11,OS,Cisco,IOS,15.0\(1\)m10,2016
CVE-2016-1459,12,OS,Cisco,IOS,15.0\(1\)sy,2016
CVE-2016-1459,13,OS,Cisco,IOS,15.0\(2\)sg,2016
CVE-2016-1459,14,OS,Cisco,IOS,15.1\(4\)gc2,2016
CVE-2016-1459,15,OS,Cisco,IOS,15.1\(3\)t4,2016
CVE-2016-1459,16,OS,Cisco,IOS,15.1\(4\)m10,2016
CVE-2016-1459,17,OS,Cisco,IOS,15.2\(4\)m10,2016
CVE-2016-1459,18,OS,Cisco,IOS,15.2\(3\)t4,2016
CVE-2016-1459,19,OS,Cisco,IOS,15.2\(4\)gc3,2016
CVE-2016-1459,20,OS,Cisco,IOS,15.3\(2\)t4,2016
CVE-2016-1459,21,OS,Cisco,IOS,15.3\(3\)m,2016
CVE-2016-1459,22,OS,Cisco,IOS,15.3\(3\)m7,2016
CVE-2016-1459,23,OS,Cisco,IOS,15.4\(2\)t4,2016
CVE-2016-1459,24,OS,Cisco,IOS,15.4\(3\)m5,2016
CVE-2016-1459,25,OS,Cisco,IOS,15.5\(2\)t3,2016
CVE-2016-1459,26,OS,Cisco,IOS,15.5\(3\)m3,2016
CVE-2016-1459,27,OS,Cisco,Ios Xe,3.13.2s,2016
CVE-2016-1459,28,OS,Cisco,Ios Xe,3.13.3s,2016
CVE-2016-1459,29,OS,Cisco,Ios Xe,3.13.4s,2016
CVE-2016-1459,30,OS,Cisco,Ios Xe,3.13.5s,2016
CVE-2016-1459,31,OS,Cisco,Ios Xe,3.14.0s,2016
CVE-2016-1459,32,OS,Cisco,Ios Xe,3.14.1s,2016
CVE-2016-1459,33,OS,Cisco,Ios Xe,3.14.2s,2016
CVE-2016-1459,34,OS,Cisco,Ios Xe,3.14.3s,2016
CVE-2016-1459,35,OS,Cisco,Ios Xe,3.14.4s,2016
CVE-2016-1459,36,OS,Cisco,Ios Xe,3.15.1cs,2016
CVE-2016-1459,37,OS,Cisco,Ios Xe,3.15.2s,2016
CVE-2016-1459,38,OS,Cisco,Ios Xe,3.15.3s,2016
CVE-2016-1459,39,OS,Cisco,Ios Xe,3.16.0cs,2016
CVE-2016-1459,40,OS,Cisco,Ios Xe,3.16.1as,2016
CVE-2016-1459,41,OS,Cisco,Ios Xe,3.16.2s,2016
CVE-2016-1459,42,OS,Cisco,Ios Xe,3.16.3s,2016
CVE-2016-1459,43,OS,Cisco,Ios Xe,3.17.0s,2016
CVE-2016-1459,44,OS,Cisco,Ios Xe,3.17.1s,2016
CVE-2016-1459,45,OS,Cisco,Ios Xe,3.17.2s,2016
CVE-2016-1458,1,Application,Cisco,Firepower Management Center,4.10.3,2016
CVE-2016-1458,2,Application,Cisco,Firepower Management Center,5.2.0,2016
CVE-2016-1458,3,Application,Cisco,Firepower Management Center,5.3.0,2016
CVE-2016-1458,4,Application,Cisco,Firepower Management Center,5.3.1,2016
CVE-2016-1458,5,Application,Cisco,Firepower Management Center,5.4.0,2016
CVE-2016-1457,1,Application,Cisco,Firepower Management Center,4.10.3.9,2016
CVE-2016-1457,2,Application,Cisco,Firepower Management Center,5.2.0,2016
CVE-2016-1457,3,Application,Cisco,Firepower Management Center,5.3.0.4,2016
CVE-2016-1457,4,Application,Cisco,Firepower Management Center,5.3.1,2016
CVE-2016-1457,5,Application,Cisco,Firepower Management Center,5.4.0,2016
CVE-2016-1456,1,OS,Cisco,Ios Xr,6.0 Base,2016
CVE-2016-1456,2,OS,Cisco,Ios Xr,6.0.0,2016
CVE-2016-1456,3,OS,Cisco,Ios Xr,6.0.1,2016
CVE-2016-1453,1,OS,Cisco,Nx-os,4.1.\(3\),2016
CVE-2016-1453,2,OS,Cisco,Nx-os,4.1.\(4\),2016
CVE-2016-1453,3,OS,Cisco,Nx-os,4.1.\(5\),2016
CVE-2016-1453,4,OS,Cisco,Nx-os,4.1.\(2\),2016
CVE-2016-1453,5,OS,Cisco,Nx-os,4.2\(8\),2016
CVE-2016-1453,6,OS,Cisco,Nx-os,4.2\(4\),2016
CVE-2016-1453,7,OS,Cisco,Nx-os,4.2\(6\),2016
CVE-2016-1453,8,OS,Cisco,Nx-os,4.2\(3\),2016
CVE-2016-1453,9,OS,Cisco,Nx-os,4.2.\(2a\),2016
CVE-2016-1453,10,OS,Cisco,Nx-os,5.0\(2a\),2016
CVE-2016-1453,11,OS,Cisco,Nx-os,5.0\(5\),2016
CVE-2016-1453,12,OS,Cisco,Nx-os,5.0\(3\),2016
CVE-2016-1453,13,OS,Cisco,Nx-os,5.1\(5\),2016
CVE-2016-1453,14,OS,Cisco,Nx-os,5.1\(1\),2016
CVE-2016-1453,15,OS,Cisco,Nx-os,5.1\(1a\),2016
CVE-2016-1453,16,OS,Cisco,Nx-os,5.1\(4\),2016
CVE-2016-1453,17,OS,Cisco,Nx-os,5.1\(6\),2016
CVE-2016-1453,18,OS,Cisco,Nx-os,5.1\(3\),2016
CVE-2016-1453,19,OS,Cisco,Nx-os,5.2\(1\),2016
CVE-2016-1453,20,OS,Cisco,Nx-os,5.2\(4\),2016
CVE-2016-1453,21,OS,Cisco,Nx-os,5.2\(3a\),2016
CVE-2016-1453,22,OS,Cisco,Nx-os,5.2\(7\),2016
CVE-2016-1453,23,OS,Cisco,Nx-os,5.2\(5\),2016
CVE-2016-1453,24,OS,Cisco,Nx-os,5.2\(9\),2016
CVE-2016-1453,25,OS,Cisco,Nx-os,6.0\(1\),2016
CVE-2016-1453,26,OS,Cisco,Nx-os,6.0\(3\),2016
CVE-2016-1453,27,OS,Cisco,Nx-os,6.0\(2\),2016
CVE-2016-1453,28,OS,Cisco,Nx-os,6.0\(4\),2016
CVE-2016-1453,29,OS,Cisco,Nx-os,6.1\(2\),2016
CVE-2016-1453,30,OS,Cisco,Nx-os,6.1\(1\),2016
CVE-2016-1453,31,OS,Cisco,Nx-os,6.1\(4\),2016
CVE-2016-1453,32,OS,Cisco,Nx-os,6.1\(5\),2016
CVE-2016-1453,33,OS,Cisco,Nx-os,6.1\(3\),2016
CVE-2016-1453,34,OS,Cisco,Nx-os,6.1\(4a\),2016
CVE-2016-1453,35,OS,Cisco,Nx-os,6.2\(8a\),2016
CVE-2016-1453,36,OS,Cisco,Nx-os,6.2\(12\),2016
CVE-2016-1453,37,OS,Cisco,Nx-os,6.2\(14\)s1,2016
CVE-2016-1453,38,OS,Cisco,Nx-os,6.2\(10\),2016
CVE-2016-1453,39,OS,Cisco,Nx-os,6.2\(2a\),2016
CVE-2016-1453,40,OS,Cisco,Nx-os,6.2\(2\),2016
CVE-2016-1453,41,OS,Cisco,Nx-os,6.2\(6b\),2016
CVE-2016-1453,42,OS,Cisco,Nx-os,6.2\(6\),2016
CVE-2016-1453,43,OS,Cisco,Nx-os,6.2\(8b\),2016
CVE-2016-1453,44,OS,Cisco,Nx-os,6.2\(8\),2016
CVE-2016-1453,45,OS,Cisco,Nx-os,7.2\(0\)n1\(0.1\),2016
CVE-2016-1453,46,OS,Cisco,Nx-os,Base,2016
CVE-2016-1451,1,Application,Cisco,Meeting Server,1.7 Base,2016
CVE-2016-1451,2,Application,Cisco,Meeting Server,1.8 Base,2016
CVE-2016-1451,3,Application,Cisco,Meeting Server,1.9 Base,2016
CVE-2016-1450,1,Application,Cisco,Webex Meetings Server,2.6.0,2016
CVE-2016-1450,2,Application,Cisco,Webex Meetings Server,2.6.1.39,2016
CVE-2016-1449,1,Application,Cisco,Webex Meetings Server,2.6.0,2016
CVE-2016-1449,2,Application,Cisco,Webex Meetings Server,2.6.1.39,2016
CVE-2016-1448,1,Application,Cisco,Webex Meetings Server,2.7 Base,2016
CVE-2016-1448,2,Application,Cisco,Webex Meetings Server,2.7.1,2016
CVE-2016-1447,1,Application,Cisco,Webex Meetings Server,2.6.0,2016
CVE-2016-1447,2,Application,Cisco,Webex Meetings Server,2.6.1.39,2016
CVE-2016-1446,1,Application,Cisco,Webex Meetings Server,2.6.0,2016
CVE-2016-1446,2,Application,Cisco,Webex Meetings Server,2.6.1.39,2016
CVE-2016-1445,1,Application,Cisco,Adaptive Security Appliance Software,*,2016
CVE-2016-1444,1,Application,Cisco,Telepresence Video Communication Server,X8.1,2016
CVE-2016-1444,2,Application,Cisco,Telepresence Video Communication Server,X8.1.1,2016
CVE-2016-1444,3,Application,Cisco,Telepresence Video Communication Server,X8.1.2,2016
CVE-2016-1444,4,Application,Cisco,Telepresence Video Communication Server,X8.2,2016
CVE-2016-1444,5,Application,Cisco,Telepresence Video Communication Server,X8.2.1,2016
CVE-2016-1444,6,Application,Cisco,Telepresence Video Communication Server,X8.2.2,2016
CVE-2016-1444,7,Application,Cisco,Telepresence Video Communication Server,X8.5,2016
CVE-2016-1444,8,Application,Cisco,Telepresence Video Communication Server,X8.5.0,2016
CVE-2016-1444,9,Application,Cisco,Telepresence Video Communication Server,X8.5.1,2016
CVE-2016-1444,10,Application,Cisco,Telepresence Video Communication Server,X8.5.2,2016
CVE-2016-1444,11,Application,Cisco,Telepresence Video Communication Server,X8.5.3,2016
CVE-2016-1444,12,Application,Cisco,Telepresence Video Communication Server,X8.6.0,2016
CVE-2016-1444,13,Application,Cisco,Telepresence Video Communication Server,X8.6.1,2016
CVE-2016-1444,14,Application,Cisco,Telepresence Video Communication Server,X8.7,2016
CVE-2016-1444,15,Application,Cisco,Telepresence Video Communication Server Software,X8.5.1,2016
CVE-2016-1444,16,Application,Cisco,Telepresence Video Communication Server Software,X8.5.2,2016
CVE-2016-1444,17,Application,Cisco,Telepresence Video Communication Server Software,X8.5.3,2016
CVE-2016-1444,18,Application,Cisco,Telepresence Video Communication Server Software,X8.6,2016
CVE-2016-1443,1,Application,Cisco,Amp Threat Grid Appliance,1.0,2016
CVE-2016-1443,2,Application,Cisco,Amp Threat Grid Appliance,1.1,2016
CVE-2016-1443,3,Application,Cisco,Amp Threat Grid Appliance,1.2,2016
CVE-2016-1443,4,Application,Cisco,Amp Threat Grid Appliance,1.2.1,2016
CVE-2016-1443,5,Application,Cisco,Amp Threat Grid Appliance,1.3,2016
CVE-2016-1443,6,Application,Cisco,Amp Threat Grid Appliance,1.4,2016
CVE-2016-1443,7,Application,Cisco,Amp Threat Grid Appliance,1.4.1,2016
CVE-2016-1443,8,Application,Cisco,Amp Threat Grid Appliance,1.4.2,2016
CVE-2016-1443,9,Application,Cisco,Amp Threat Grid Appliance,1.4.3,2016
CVE-2016-1443,10,Application,Cisco,Amp Threat Grid Appliance,1.4.4,2016
CVE-2016-1443,11,Application,Cisco,Amp Threat Grid Appliance,1.4.5,2016
CVE-2016-1443,12,Application,Cisco,Amp Threat Grid Appliance,1.4.6,2016
CVE-2016-1443,13,Application,Cisco,Amp Threat Grid Appliance,2.0,2016
CVE-2016-1443,14,Application,Cisco,Amp Threat Grid Appliance,2.0.1,2016
CVE-2016-1443,15,Application,Cisco,Amp Threat Grid Appliance,2.0.2,2016
CVE-2016-1443,16,Application,Cisco,Amp Threat Grid Appliance,2.0.3,2016
CVE-2016-1443,17,Application,Cisco,Amp Threat Grid Appliance,2.0.4,2016
CVE-2016-1443,18,Application,Cisco,Amp Threat Grid Appliance,2.1,2016
CVE-2016-1442,1,Application,Cisco,Prime Infrastructure,3.0,2016
CVE-2016-1442,2,Application,Cisco,Prime Infrastructure,3.1,2016
CVE-2016-1441,1,Application,Cisco,Cloud Network Automation Provisioner,1.0\(0\),2016
CVE-2016-1440,1,Application,Cisco,Web Security Appliance,5.6.0-623,2016
CVE-2016-1440,2,Application,Cisco,Web Security Appliance,6.0.0-000,2016
CVE-2016-1440,3,Application,Cisco,Web Security Appliance,7.1.0,2016
CVE-2016-1440,4,Application,Cisco,Web Security Appliance,7.1.1,2016
CVE-2016-1440,5,Application,Cisco,Web Security Appliance,7.1.2,2016
CVE-2016-1440,6,Application,Cisco,Web Security Appliance,7.1.3,2016
CVE-2016-1440,7,Application,Cisco,Web Security Appliance,7.1.4,2016
CVE-2016-1440,8,Application,Cisco,Web Security Appliance,7.5.0-000,2016
CVE-2016-1440,9,Application,Cisco,Web Security Appliance,7.5.0-825,2016
CVE-2016-1440,10,Application,Cisco,Web Security Appliance,7.5.1-000,2016
CVE-2016-1440,11,Application,Cisco,Web Security Appliance,7.5.2-000,2016
CVE-2016-1440,12,Application,Cisco,Web Security Appliance,7.5.2-hp2-303,2016
CVE-2016-1440,13,Application,Cisco,Web Security Appliance,7.7.0-608,2016
CVE-2016-1440,14,Application,Cisco,Web Security Appliance,7.7.0-000,2016
CVE-2016-1440,15,Application,Cisco,Web Security Appliance,7.7.1-000,2016
CVE-2016-1440,16,Application,Cisco,Web Security Appliance,7.7.5-835,2016
CVE-2016-1440,17,Application,Cisco,Web Security Appliance,8.0.0-000,2016
CVE-2016-1440,18,Application,Cisco,Web Security Appliance,8.0.5 Hp1,2016
CVE-2016-1440,19,Application,Cisco,Web Security Appliance,8.0.5,2016
CVE-2016-1440,20,Application,Cisco,Web Security Appliance,8.0.6-119,2016
CVE-2016-1440,21,Application,Cisco,Web Security Appliance,8.0.6-078,2016
CVE-2016-1440,22,Application,Cisco,Web Security Appliance,8.0.6,2016
CVE-2016-1440,23,Application,Cisco,Web Security Appliance,8.0.7,2016
CVE-2016-1440,24,Application,Cisco,Web Security Appliance,8.0.7-142,2016
CVE-2016-1440,25,Application,Cisco,Web Security Appliance,8.0.8-mr-113,2016
CVE-2016-1440,26,Application,Cisco,Web Security Appliance,8.5.0-497,2016
CVE-2016-1440,27,Application,Cisco,Web Security Appliance,8.5.0.000,2016
CVE-2016-1440,28,Application,Cisco,Web Security Appliance,8.5.1-021,2016
CVE-2016-1440,29,Application,Cisco,Web Security Appliance,8.5.2-027,2016
CVE-2016-1440,30,Application,Cisco,Web Security Appliance,8.5.2-024,2016
CVE-2016-1440,31,Application,Cisco,Web Security Appliance,8.5.3-055,2016
CVE-2016-1440,32,Application,Cisco,Web Security Appliance,8.8.0-000,2016
CVE-2016-1440,33,Application,Cisco,Web Security Appliance,8.8.0-085,2016
CVE-2016-1440,34,Application,Cisco,Web Security Appliance,9.0 Base,2016
CVE-2016-1440,35,Application,Cisco,Web Security Appliance,9.0.0-193,2016
CVE-2016-1440,36,Application,Cisco,Web Security Appliance,9.1.0-000,2016
CVE-2016-1440,37,Application,Cisco,Web Security Appliance,9.1.0-070,2016
CVE-2016-1439,1,Application,Cisco,Unified Contact Center Enterprise,4.6\(2\),2016
CVE-2016-1439,2,Application,Cisco,Unified Contact Center Enterprise,4.6\(2\),2016
CVE-2016-1439,3,Application,Cisco,Unified Contact Center Enterprise,4.6\(2\),2016
CVE-2016-1439,4,Application,Cisco,Unified Contact Center Enterprise,4.6\(2\),2016
CVE-2016-1439,5,Application,Cisco,Unified Contact Center Enterprise,4.6\(2\),2016
CVE-2016-1439,6,Application,Cisco,Unified Contact Center Enterprise,4.6\(2\),2016
CVE-2016-1439,7,Application,Cisco,Unified Contact Center Enterprise,4.6.2,2016
CVE-2016-1439,8,Application,Cisco,Unified Contact Center Enterprise,5.0\(0\),2016
CVE-2016-1439,9,Application,Cisco,Unified Contact Center Enterprise,5.0\(0\),2016
CVE-2016-1439,10,Application,Cisco,Unified Contact Center Enterprise,5.0\(0\),2016
CVE-2016-1439,11,Application,Cisco,Unified Contact Center Enterprise,5.0\(0\),2016
CVE-2016-1439,12,Application,Cisco,Unified Contact Center Enterprise,5.0\(0\),2016
CVE-2016-1439,13,Application,Cisco,Unified Contact Center Enterprise,5.0\(0\),2016
CVE-2016-1439,14,Application,Cisco,Unified Contact Center Enterprise,5.0\(0\),2016
CVE-2016-1439,15,Application,Cisco,Unified Contact Center Enterprise,5.0\(0\),2016
CVE-2016-1439,16,Application,Cisco,Unified Contact Center Enterprise,5.0\(0\),2016
CVE-2016-1439,17,Application,Cisco,Unified Contact Center Enterprise,5.0\(0\),2016
CVE-2016-1439,18,Application,Cisco,Unified Contact Center Enterprise,5.0\(0\),2016
CVE-2016-1439,19,Application,Cisco,Unified Contact Center Enterprise,5.0\(0\),2016
CVE-2016-1439,20,Application,Cisco,Unified Contact Center Enterprise,6.0\(0\),2016
CVE-2016-1439,21,Application,Cisco,Unified Contact Center Enterprise,6.0\(0\),2016
CVE-2016-1439,22,Application,Cisco,Unified Contact Center Enterprise,6.0\(0\),2016
CVE-2016-1439,23,Application,Cisco,Unified Contact Center Enterprise,6.0\(0\),2016
CVE-2016-1439,24,Application,Cisco,Unified Contact Center Enterprise,6.0\(0\),2016
CVE-2016-1439,25,Application,Cisco,Unified Contact Center Enterprise,6.0\(0\),2016
CVE-2016-1439,26,Application,Cisco,Unified Contact Center Enterprise,6.0\(0\),2016
CVE-2016-1439,27,Application,Cisco,Unified Contact Center Enterprise,6.0\(0\),2016
CVE-2016-1439,28,Application,Cisco,Unified Contact Center Enterprise,6.0\(0\),2016
CVE-2016-1439,29,Application,Cisco,Unified Contact Center Enterprise,6.0\(0\),2016
CVE-2016-1439,30,Application,Cisco,Unified Contact Center Enterprise,6.0\(0\),2016
CVE-2016-1439,31,Application,Cisco,Unified Contact Center Enterprise,6.0\(0\),2016
CVE-2016-1439,32,Application,Cisco,Unified Contact Center Enterprise,7.0\(0\),2016
CVE-2016-1439,33,Application,Cisco,Unified Contact Center Enterprise,7.0\(0\),2016
CVE-2016-1439,34,Application,Cisco,Unified Contact Center Enterprise,7.0\(0\),2016
CVE-2016-1439,35,Application,Cisco,Unified Contact Center Enterprise,7.0\(0\),2016
CVE-2016-1439,36,Application,Cisco,Unified Contact Center Enterprise,7.1\(3\),2016
CVE-2016-1439,37,Application,Cisco,Unified Contact Center Enterprise,7.1\(2\),2016
CVE-2016-1439,38,Application,Cisco,Unified Contact Center Enterprise,7.1\(4\),2016
CVE-2016-1439,39,Application,Cisco,Unified Contact Center Enterprise,7.1\(5\),2016
CVE-2016-1439,40,Application,Cisco,Unified Contact Center Enterprise,7.1.0,2016
CVE-2016-1439,41,Application,Cisco,Unified Contact Center Enterprise,7.2\(5\),2016
CVE-2016-1439,42,Application,Cisco,Unified Contact Center Enterprise,7.2\(1\),2016
CVE-2016-1439,43,Application,Cisco,Unified Contact Center Enterprise,7.2\(7\),2016
CVE-2016-1439,44,Application,Cisco,Unified Contact Center Enterprise,7.2\(4\),2016
CVE-2016-1439,45,Application,Cisco,Unified Contact Center Enterprise,7.2\(6\),2016
CVE-2016-1439,46,Application,Cisco,Unified Contact Center Enterprise,7.2\(3\),2016
CVE-2016-1439,47,Application,Cisco,Unified Contact Center Enterprise,7.2\(2\),2016
CVE-2016-1439,48,Application,Cisco,Unified Contact Center Enterprise,7.5\(10\),2016
CVE-2016-1439,49,Application,Cisco,Unified Contact Center Enterprise,7.5\(8\),2016
CVE-2016-1439,50,Application,Cisco,Unified Contact Center Enterprise,7.5\(2\),2016
CVE-2016-1439,51,Application,Cisco,Unified Contact Center Enterprise,7.5\(3\),2016
CVE-2016-1439,52,Application,Cisco,Unified Contact Center Enterprise,7.5\(5\),2016
CVE-2016-1439,53,Application,Cisco,Unified Contact Center Enterprise,7.5\(7\),2016
CVE-2016-1439,54,Application,Cisco,Unified Contact Center Enterprise,7.5\(4\),2016
CVE-2016-1439,55,Application,Cisco,Unified Contact Center Enterprise,7.5\(6\),2016
CVE-2016-1439,56,Application,Cisco,Unified Contact Center Enterprise,7.5\(9\),2016
CVE-2016-1439,57,Application,Cisco,Unified Contact Center Enterprise,8.0\(2\),2016
CVE-2016-1439,58,Application,Cisco,Unified Contact Center Enterprise,8.0\(3\),2016
CVE-2016-1439,59,Application,Cisco,Unified Contact Center Enterprise,8.5\(3\),2016
CVE-2016-1439,60,Application,Cisco,Unified Contact Center Enterprise,8.5\(2\),2016
CVE-2016-1439,61,Application,Cisco,Unified Contact Center Enterprise,8.5\(4\),2016
CVE-2016-1439,62,Application,Cisco,Unified Contact Center Enterprise,8.5\(1\),2016
CVE-2016-1439,63,Application,Cisco,Unified Contact Center Enterprise,9.0\(3\),2016
CVE-2016-1439,64,Application,Cisco,Unified Contact Center Enterprise,9.0\(4\),2016
CVE-2016-1439,65,Application,Cisco,Unified Contact Center Enterprise,9.0\(2\),2016
CVE-2016-1439,66,Application,Cisco,Unified Contact Center Enterprise,10.0\(2\),2016
CVE-2016-1439,67,Application,Cisco,Unified Contact Center Enterprise,10.0\(1\),2016
CVE-2016-1439,68,Application,Cisco,Unified Contact Center Enterprise,10.5\(1\),2016
CVE-2016-1439,69,Application,Cisco,Unified Contact Center Enterprise,10.5\(2\),2016
CVE-2016-1437,1,Application,Cisco,Prime Collaboration Deployment,10.5.0,2016
CVE-2016-1437,2,Application,Cisco,Prime Collaboration Deployment,10.5.1,2016
CVE-2016-1437,3,Application,Cisco,Prime Collaboration Deployment,11.0 Base,2016
CVE-2016-1437,4,Application,Cisco,Prime Collaboration Deployment,11.5.0,2016
CVE-2016-1436,1,Application,Cisco,Asr 5000 Software,17.2.0,2016
CVE-2016-1436,2,Application,Cisco,Asr 5000 Software,17.2.0.59184,2016
CVE-2016-1436,3,Application,Cisco,Asr 5000 Software,17.3.1,2016
CVE-2016-1436,4,Application,Cisco,Asr 5000 Software,17.7.0,2016
CVE-2016-1436,5,Application,Cisco,Asr 5000 Software,18.0.0,2016
CVE-2016-1436,6,Application,Cisco,Asr 5000 Software,18.0.0.57828,2016
CVE-2016-1436,7,Application,Cisco,Asr 5000 Software,18.0.0.59167,2016
CVE-2016-1436,8,Application,Cisco,Asr 5000 Software,18.0.0.59211,2016
CVE-2016-1436,9,Application,Cisco,Asr 5000 Software,18.0.l0.59219,2016
CVE-2016-1436,10,Application,Cisco,Asr 5000 Software,18.1 Base,2016
CVE-2016-1436,11,Application,Cisco,Asr 5000 Software,18.1.0,2016
CVE-2016-1436,12,Application,Cisco,Asr 5000 Software,18.1.0.59776,2016
CVE-2016-1436,13,Application,Cisco,Asr 5000 Software,18.1.0.59780,2016
CVE-2016-1436,14,Application,Cisco,Asr 5000 Software,18.4.0,2016
CVE-2016-1436,15,Application,Cisco,Asr 5000 Software,19.0.m0.60737,2016
CVE-2016-1436,16,Application,Cisco,Asr 5000 Software,19.0.m0.60828,2016
CVE-2016-1436,17,Application,Cisco,Asr 5000 Software,19.0.m0.61045,2016
CVE-2016-1436,18,Application,Cisco,Asr 5000 Software,19.0.1,2016
CVE-2016-1436,19,Application,Cisco,Asr 5000 Software,19.1.0,2016
CVE-2016-1436,20,Application,Cisco,Asr 5000 Software,19.1.0.61559,2016
CVE-2016-1436,21,Application,Cisco,Asr 5000 Software,19.2.0,2016
CVE-2016-1436,22,Application,Cisco,Asr 5000 Software,19.3.0,2016
CVE-2016-1433,1,OS,Cisco,Ios Xr,6.0 Base,2016
CVE-2016-1433,2,OS,Cisco,Ios Xr,6.0.0,2016
CVE-2016-1433,3,OS,Cisco,Ios Xr,6.0.1,2016
CVE-2016-1432,1,OS,Cisco,Ios Xe,3.15.0s,2016
CVE-2016-1432,2,OS,Cisco,Ios Xe,3.15.1s,2016
CVE-2016-1432,3,OS,Cisco,Ios Xe,3.16.0s,2016
CVE-2016-1431,1,Application,Cisco,Firepower Management Center,4.10.3,2016
CVE-2016-1431,2,Application,Cisco,Firepower Management Center,5.2.0,2016
CVE-2016-1431,3,Application,Cisco,Firepower Management Center,5.3.0,2016
CVE-2016-1431,4,Application,Cisco,Firepower Management Center,5.3.1,2016
CVE-2016-1431,5,Application,Cisco,Firepower Management Center,5.4.0,2016
CVE-2016-1428,1,OS,Cisco,Ios Xe,3.15.0s,2016
CVE-2016-1428,2,OS,Cisco,Ios Xe,3.16.0s,2016
CVE-2016-1428,3,OS,Cisco,Ios Xe,3.17.0s,2016
CVE-2016-1427,1,Application,Cisco,Prime Network Registrar,8.2.0,2016
CVE-2016-1427,2,Application,Cisco,Prime Network Registrar,8.2.0.1,2016
CVE-2016-1427,3,Application,Cisco,Prime Network Registrar,8.2.0.2,2016
CVE-2016-1427,4,Application,Cisco,Prime Network Registrar,8.2.1,2016
CVE-2016-1427,5,Application,Cisco,Prime Network Registrar,8.2.1.1,2016
CVE-2016-1427,6,Application,Cisco,Prime Network Registrar,8.2.2,2016
CVE-2016-1427,7,Application,Cisco,Prime Network Registrar,8.2.2.1,2016
CVE-2016-1427,8,Application,Cisco,Prime Network Registrar,8.2.3,2016
CVE-2016-1427,9,Application,Cisco,Prime Network Registrar,8.3.0,2016
CVE-2016-1427,10,Application,Cisco,Prime Network Registrar,8.3.1,2016
CVE-2016-1425,1,OS,Cisco,IOS,15.0\(2\)sg5,2016
CVE-2016-1425,2,OS,Cisco,IOS,15.1\(2\)sg3,2016
CVE-2016-1425,3,OS,Cisco,IOS,15.2\(1\)e,2016
CVE-2016-1425,4,OS,Cisco,IOS,15.3\(3\)s,2016
CVE-2016-1425,5,OS,Cisco,IOS,15.4\(1.13\)s,2016
CVE-2016-1424,1,OS,Cisco,IOS,15.2\(2\)tst,2016
CVE-2016-1424,2,OS,Cisco,IOS,15.2\(1\)t1.11,2016
CVE-2016-1423,1,Application,Cisco,Email Security Appliance,8.9.0,2016
CVE-2016-1423,2,Application,Cisco,Email Security Appliance,8.9.1-000,2016
CVE-2016-1423,3,Application,Cisco,Email Security Appliance,8.9.2-032,2016
CVE-2016-1423,4,Application,Cisco,Email Security Appliance,9.0.0-461,2016
CVE-2016-1423,5,Application,Cisco,Email Security Appliance,9.0.0-212,2016
CVE-2016-1423,6,Application,Cisco,Email Security Appliance,9.0.0,2016
CVE-2016-1423,7,Application,Cisco,Email Security Appliance,9.0.5-000,2016
CVE-2016-1423,8,Application,Cisco,Email Security Appliance,9.1.0-032,2016
CVE-2016-1423,9,Application,Cisco,Email Security Appliance,9.1.0,2016
CVE-2016-1423,10,Application,Cisco,Email Security Appliance,9.1.0-101,2016
CVE-2016-1423,11,Application,Cisco,Email Security Appliance,9.1.0-011,2016
CVE-2016-1416,1,Application,Cisco,Prime Collaboration Provisioning,10.6.2,2016
CVE-2016-1415,1,Application,Cisco,Webex Wrf Player T29,Sp10 Base,2016
CVE-2016-1413,1,Application,Cisco,Firepower Management Center,5.4.0,2016
CVE-2016-1413,2,Application,Cisco,Firepower Management Center,5.4.0.2,2016
CVE-2016-1413,3,Application,Cisco,Firepower Management Center,5.4.1,2016
CVE-2016-1413,4,Application,Cisco,Firepower Management Center,5.4.1.1,2016
CVE-2016-1413,5,Application,Cisco,Firepower Management Center,5.4.1.2,2016
CVE-2016-1413,6,Application,Cisco,Firepower Management Center,5.4.1.3,2016
