CVE ID,Link to CVE,CVSS_Score,Confidentiality Impact,Integrity Impact,Availability Impact,Access Complexity,Authentication,Gained Access,Vulnerability Type(s),Year
CVE-2015-3958,https://www.cvedetails.com/cve/CVE-2015-3958/,7.8,None,None,Complete,Low,Not required,None,Denial Of Service,2015
CVE-2015-3955,https://www.cvedetails.com/cve/CVE-2015-3955/,10.0,Complete,Complete,Complete,Low,Not required,None,Execute Code,2015
CVE-2015-3955,https://www.cvedetails.com/cve/CVE-2015-3955/,10.0,Complete,Complete,Complete,Low,Not required,None,Overflow,2015
CVE-2015-3951,https://www.cvedetails.com/cve/CVE-2015-3951/,5.0,Partial,None,None,Low,Not required,None,Obtain Information,2015
CVE-2015-3950,https://www.cvedetails.com/cve/CVE-2015-3950/,6.8,Partial,Partial,Partial,Medium,Not required,None,CSRF,2015
CVE-2015-3942,https://www.cvedetails.com/cve/CVE-2015-3942/,4.3,None,Partial,None,Medium,Not required,None,Cross Site Scripting,2015
CVE-2015-3940,https://www.cvedetails.com/cve/CVE-2015-3940/,6.9,Complete,Complete,Complete,Medium,Not required,None,Gain privileges,2015
CVE-2015-3940,https://www.cvedetails.com/cve/CVE-2015-3940/,6.9,Complete,Complete,Complete,Medium,Not required,None,Directory traversal,2015
CVE-2015-3938,https://www.cvedetails.com/cve/CVE-2015-3938/,7.8,None,None,Complete,Low,Not required,None,Denial Of Service,2015
CVE-2015-3935,https://www.cvedetails.com/cve/CVE-2015-3935/,4.3,None,Partial,None,Medium,Not required,None,Cross Site Scripting,2015
CVE-2015-3923,https://www.cvedetails.com/cve/CVE-2015-3923/,5.0,Partial,None,None,Low,Not required,None,Obtain Information,2015
CVE-2015-3912,https://www.cvedetails.com/cve/CVE-2015-3912/,5.0,Partial,None,None,Low,Not required,None,Obtain Information,2015
CVE-2015-3911,https://www.cvedetails.com/cve/CVE-2015-3911/,9.0,Partial,Partial,Complete,Low,Not required,None,Denial Of Service,2015
CVE-2015-3911,https://www.cvedetails.com/cve/CVE-2015-3911/,9.0,Partial,Partial,Complete,Low,Not required,None,Bypass a restriction or similar,2015
CVE-2015-3910,https://www.cvedetails.com/cve/CVE-2015-3910/,7.5,Partial,Partial,Partial,Low,Not required,None,Denial Of Service,2015
CVE-2015-3906,https://www.cvedetails.com/cve/CVE-2015-3906/,5.0,None,None,Partial,Low,Not required,None,Denial Of Service,2015
CVE-2015-3906,https://www.cvedetails.com/cve/CVE-2015-3906/,5.0,None,None,Partial,Low,Not required,None,Overflow,2015
CVE-2015-3905,https://www.cvedetails.com/cve/CVE-2015-3905/,7.5,Partial,Partial,Partial,Low,Not required,None,Denial Of Service,2015
CVE-2015-3905,https://www.cvedetails.com/cve/CVE-2015-3905/,7.5,Partial,Partial,Partial,Low,Not required,None,Execute Code,2015
CVE-2015-3905,https://www.cvedetails.com/cve/CVE-2015-3905/,7.5,Partial,Partial,Partial,Low,Not required,None,Overflow,2015
CVE-2015-3904,https://www.cvedetails.com/cve/CVE-2015-3904/,4.3,None,Partial,None,Medium,Not required,None,Cross Site Scripting,2015
CVE-2015-3903,https://www.cvedetails.com/cve/CVE-2015-3903/,4.3,None,Partial,None,Medium,Not required,None,Obtain Information,2015
CVE-2015-3902,https://www.cvedetails.com/cve/CVE-2015-3902/,6.8,Partial,Partial,Partial,Medium,Not required,None,CSRF,2015
CVE-2015-3897,https://www.cvedetails.com/cve/CVE-2015-3897/,5.0,Partial,None,None,Low,Not required,None,Directory traversal,2015
CVE-2015-3885,https://www.cvedetails.com/cve/CVE-2015-3885/,4.3,None,None,Partial,Medium,Not required,None,Denial Of Service,2015
CVE-2015-3885,https://www.cvedetails.com/cve/CVE-2015-3885/,4.3,None,None,Partial,Medium,Not required,None,Overflow,2015
CVE-2015-3879,https://www.cvedetails.com/cve/CVE-2015-3879/,9.3,Complete,Complete,Complete,Medium,Not required,None,Gain privileges,2015
CVE-2015-3878,https://www.cvedetails.com/cve/CVE-2015-3878/,4.3,Partial,None,None,Medium,Not required,None,Bypass a restriction or similar,2015
CVE-2015-3878,https://www.cvedetails.com/cve/CVE-2015-3878/,4.3,Partial,None,None,Medium,Not required,None,Obtain Information,2015
CVE-2015-3877,https://www.cvedetails.com/cve/CVE-2015-3877/,10.0,Complete,Complete,Complete,Low,Not required,None,Denial Of Service,2015
CVE-2015-3877,https://www.cvedetails.com/cve/CVE-2015-3877/,10.0,Complete,Complete,Complete,Low,Not required,None,Execute Code,2015
CVE-2015-3877,https://www.cvedetails.com/cve/CVE-2015-3877/,10.0,Complete,Complete,Complete,Low,Not required,None,Overflow,2015
CVE-2015-3877,https://www.cvedetails.com/cve/CVE-2015-3877/,10.0,Complete,Complete,Complete,Low,Not required,None,Memory corruption,2015
CVE-2015-3876,https://www.cvedetails.com/cve/CVE-2015-3876/,9.3,Complete,Complete,Complete,Medium,Not required,None,Execute Code,2015
CVE-2015-3875,https://www.cvedetails.com/cve/CVE-2015-3875/,10.0,Complete,Complete,Complete,Low,Not required,None,Denial Of Service,2015
CVE-2015-3875,https://www.cvedetails.com/cve/CVE-2015-3875/,10.0,Complete,Complete,Complete,Low,Not required,None,Execute Code,2015
CVE-2015-3875,https://www.cvedetails.com/cve/CVE-2015-3875/,10.0,Complete,Complete,Complete,Low,Not required,None,Overflow,2015
CVE-2015-3875,https://www.cvedetails.com/cve/CVE-2015-3875/,10.0,Complete,Complete,Complete,Low,Not required,None,Memory corruption,2015
CVE-2015-3874,https://www.cvedetails.com/cve/CVE-2015-3874/,10.0,Complete,Complete,Complete,Low,Not required,None,Denial Of Service,2015
CVE-2015-3874,https://www.cvedetails.com/cve/CVE-2015-3874/,10.0,Complete,Complete,Complete,Low,Not required,None,Execute Code,2015
CVE-2015-3874,https://www.cvedetails.com/cve/CVE-2015-3874/,10.0,Complete,Complete,Complete,Low,Not required,None,Overflow,2015
CVE-2015-3874,https://www.cvedetails.com/cve/CVE-2015-3874/,10.0,Complete,Complete,Complete,Low,Not required,None,Memory corruption,2015
CVE-2015-3873,https://www.cvedetails.com/cve/CVE-2015-3873/,10.0,Complete,Complete,Complete,Low,Not required,None,Denial Of Service,2015
CVE-2015-3873,https://www.cvedetails.com/cve/CVE-2015-3873/,10.0,Complete,Complete,Complete,Low,Not required,None,Execute Code,2015
CVE-2015-3873,https://www.cvedetails.com/cve/CVE-2015-3873/,10.0,Complete,Complete,Complete,Low,Not required,None,Overflow,2015
CVE-2015-3873,https://www.cvedetails.com/cve/CVE-2015-3873/,10.0,Complete,Complete,Complete,Low,Not required,None,Memory corruption,2015
CVE-2015-3872,https://www.cvedetails.com/cve/CVE-2015-3872/,10.0,Complete,Complete,Complete,Low,Not required,None,Denial Of Service,2015
CVE-2015-3872,https://www.cvedetails.com/cve/CVE-2015-3872/,10.0,Complete,Complete,Complete,Low,Not required,None,Execute Code,2015
CVE-2015-3872,https://www.cvedetails.com/cve/CVE-2015-3872/,10.0,Complete,Complete,Complete,Low,Not required,None,Overflow,2015
CVE-2015-3872,https://www.cvedetails.com/cve/CVE-2015-3872/,10.0,Complete,Complete,Complete,Low,Not required,None,Memory corruption,2015
CVE-2015-3871,https://www.cvedetails.com/cve/CVE-2015-3871/,10.0,Complete,Complete,Complete,Low,Not required,None,Denial Of Service,2015
CVE-2015-3871,https://www.cvedetails.com/cve/CVE-2015-3871/,10.0,Complete,Complete,Complete,Low,Not required,None,Execute Code,2015
CVE-2015-3871,https://www.cvedetails.com/cve/CVE-2015-3871/,10.0,Complete,Complete,Complete,Low,Not required,None,Overflow,2015
CVE-2015-3871,https://www.cvedetails.com/cve/CVE-2015-3871/,10.0,Complete,Complete,Complete,Low,Not required,None,Memory corruption,2015
CVE-2015-3870,https://www.cvedetails.com/cve/CVE-2015-3870/,10.0,Complete,Complete,Complete,Low,Not required,None,Denial Of Service,2015
CVE-2015-3870,https://www.cvedetails.com/cve/CVE-2015-3870/,10.0,Complete,Complete,Complete,Low,Not required,None,Execute Code,2015
CVE-2015-3870,https://www.cvedetails.com/cve/CVE-2015-3870/,10.0,Complete,Complete,Complete,Low,Not required,None,Overflow,2015
CVE-2015-3870,https://www.cvedetails.com/cve/CVE-2015-3870/,10.0,Complete,Complete,Complete,Low,Not required,None,Memory corruption,2015
CVE-2015-3869,https://www.cvedetails.com/cve/CVE-2015-3869/,10.0,Complete,Complete,Complete,Low,Not required,None,Denial Of Service,2015
CVE-2015-3869,https://www.cvedetails.com/cve/CVE-2015-3869/,10.0,Complete,Complete,Complete,Low,Not required,None,Execute Code,2015
CVE-2015-3869,https://www.cvedetails.com/cve/CVE-2015-3869/,10.0,Complete,Complete,Complete,Low,Not required,None,Overflow,2015
CVE-2015-3869,https://www.cvedetails.com/cve/CVE-2015-3869/,10.0,Complete,Complete,Complete,Low,Not required,None,Memory corruption,2015
CVE-2015-3868,https://www.cvedetails.com/cve/CVE-2015-3868/,10.0,Complete,Complete,Complete,Low,Not required,None,Denial Of Service,2015
CVE-2015-3868,https://www.cvedetails.com/cve/CVE-2015-3868/,10.0,Complete,Complete,Complete,Low,Not required,None,Execute Code,2015
CVE-2015-3868,https://www.cvedetails.com/cve/CVE-2015-3868/,10.0,Complete,Complete,Complete,Low,Not required,None,Overflow,2015
CVE-2015-3868,https://www.cvedetails.com/cve/CVE-2015-3868/,10.0,Complete,Complete,Complete,Low,Not required,None,Memory corruption,2015
CVE-2015-3867,https://www.cvedetails.com/cve/CVE-2015-3867/,10.0,Complete,Complete,Complete,Low,Not required,None,Denial Of Service,2015
CVE-2015-3867,https://www.cvedetails.com/cve/CVE-2015-3867/,10.0,Complete,Complete,Complete,Low,Not required,None,Execute Code,2015
CVE-2015-3867,https://www.cvedetails.com/cve/CVE-2015-3867/,10.0,Complete,Complete,Complete,Low,Not required,None,Overflow,2015
CVE-2015-3867,https://www.cvedetails.com/cve/CVE-2015-3867/,10.0,Complete,Complete,Complete,Low,Not required,None,Memory corruption,2015
CVE-2015-3865,https://www.cvedetails.com/cve/CVE-2015-3865/,9.3,Complete,Complete,Complete,Medium,Not required,None,Gain privileges,2015
CVE-2015-3864,https://www.cvedetails.com/cve/CVE-2015-3864/,10.0,Complete,Complete,Complete,Low,Not required,None,Execute Code,2015
CVE-2015-3863,https://www.cvedetails.com/cve/CVE-2015-3863/,9.3,Complete,Complete,Complete,Medium,Not required,None,Execute Code,2015
CVE-2015-3863,https://www.cvedetails.com/cve/CVE-2015-3863/,9.3,Complete,Complete,Complete,Medium,Not required,None,Overflow,2015
CVE-2015-3862,https://www.cvedetails.com/cve/CVE-2015-3862/,5.0,None,None,Partial,Low,Not required,None,Denial Of Service,2015
CVE-2015-3861,https://www.cvedetails.com/cve/CVE-2015-3861/,5.0,None,None,Partial,Low,Not required,None,Denial Of Service,2015
CVE-2015-3861,https://www.cvedetails.com/cve/CVE-2015-3861/,5.0,None,None,Partial,Low,Not required,None,Overflow,2015
CVE-2015-3860,https://www.cvedetails.com/cve/CVE-2015-3860/,7.2,Complete,Complete,Complete,Low,Not required,None,Bypass a restriction or similar,2015
CVE-2015-3858,https://www.cvedetails.com/cve/CVE-2015-3858/,9.3,Complete,Complete,Complete,Medium,Not required,None,Bypass a restriction or similar,2015
CVE-2015-3849,https://www.cvedetails.com/cve/CVE-2015-3849/,9.3,Complete,Complete,Complete,Medium,Not required,None,Execute Code,2015
CVE-2015-3842,https://www.cvedetails.com/cve/CVE-2015-3842/,9.3,Complete,Complete,Complete,Medium,Not required,None,Execute Code,2015
CVE-2015-3842,https://www.cvedetails.com/cve/CVE-2015-3842/,9.3,Complete,Complete,Complete,Medium,Not required,None,Overflow,2015
CVE-2015-3837,https://www.cvedetails.com/cve/CVE-2015-3837/,9.3,Complete,Complete,Complete,Medium,Not required,None,Execute Code,2015
CVE-2015-3836,https://www.cvedetails.com/cve/CVE-2015-3836/,10.0,Complete,Complete,Complete,Low,Not required,None,Denial Of Service,2015
CVE-2015-3836,https://www.cvedetails.com/cve/CVE-2015-3836/,10.0,Complete,Complete,Complete,Low,Not required,None,Execute Code,2015
CVE-2015-3836,https://www.cvedetails.com/cve/CVE-2015-3836/,10.0,Complete,Complete,Complete,Low,Not required,None,Overflow,2015
CVE-2015-3835,https://www.cvedetails.com/cve/CVE-2015-3835/,9.3,Complete,Complete,Complete,Medium,Not required,None,Execute Code,2015
CVE-2015-3835,https://www.cvedetails.com/cve/CVE-2015-3835/,9.3,Complete,Complete,Complete,Medium,Not required,None,Overflow,2015
CVE-2015-3834,https://www.cvedetails.com/cve/CVE-2015-3834/,10.0,Complete,Complete,Complete,Low,Not required,None,Execute Code,2015
CVE-2015-3834,https://www.cvedetails.com/cve/CVE-2015-3834/,10.0,Complete,Complete,Complete,Low,Not required,None,Overflow,2015
CVE-2015-3833,https://www.cvedetails.com/cve/CVE-2015-3833/,4.3,Partial,None,None,Medium,Not required,None,Bypass a restriction or similar,2015
CVE-2015-3832,https://www.cvedetails.com/cve/CVE-2015-3832/,10.0,Complete,Complete,Complete,Low,Not required,None,Execute Code,2015
CVE-2015-3832,https://www.cvedetails.com/cve/CVE-2015-3832/,10.0,Complete,Complete,Complete,Low,Not required,None,Overflow,2015
CVE-2015-3831,https://www.cvedetails.com/cve/CVE-2015-3831/,9.3,Complete,Complete,Complete,Medium,Not required,None,Execute Code,2015
CVE-2015-3831,https://www.cvedetails.com/cve/CVE-2015-3831/,9.3,Complete,Complete,Complete,Medium,Not required,None,Overflow,2015
CVE-2015-3829,https://www.cvedetails.com/cve/CVE-2015-3829/,10.0,Complete,Complete,Complete,Low,Not required,None,Denial Of Service,2015
CVE-2015-3829,https://www.cvedetails.com/cve/CVE-2015-3829/,10.0,Complete,Complete,Complete,Low,Not required,None,Execute Code,2015
CVE-2015-3829,https://www.cvedetails.com/cve/CVE-2015-3829/,10.0,Complete,Complete,Complete,Low,Not required,None,Overflow,2015
CVE-2015-3829,https://www.cvedetails.com/cve/CVE-2015-3829/,10.0,Complete,Complete,Complete,Low,Not required,None,Memory corruption,2015
CVE-2015-3828,https://www.cvedetails.com/cve/CVE-2015-3828/,10.0,Complete,Complete,Complete,Low,Not required,None,Denial Of Service,2015
CVE-2015-3828,https://www.cvedetails.com/cve/CVE-2015-3828/,10.0,Complete,Complete,Complete,Low,Not required,None,Execute Code,2015
CVE-2015-3828,https://www.cvedetails.com/cve/CVE-2015-3828/,10.0,Complete,Complete,Complete,Low,Not required,None,Overflow,2015
CVE-2015-3828,https://www.cvedetails.com/cve/CVE-2015-3828/,10.0,Complete,Complete,Complete,Low,Not required,None,Memory corruption,2015
CVE-2015-3827,https://www.cvedetails.com/cve/CVE-2015-3827/,9.3,Complete,Complete,Complete,Medium,Not required,None,Denial Of Service,2015
CVE-2015-3827,https://www.cvedetails.com/cve/CVE-2015-3827/,9.3,Complete,Complete,Complete,Medium,Not required,None,Execute Code,2015
CVE-2015-3827,https://www.cvedetails.com/cve/CVE-2015-3827/,9.3,Complete,Complete,Complete,Medium,Not required,None,Overflow,2015
CVE-2015-3827,https://www.cvedetails.com/cve/CVE-2015-3827/,9.3,Complete,Complete,Complete,Medium,Not required,None,Memory corruption,2015
CVE-2015-3826,https://www.cvedetails.com/cve/CVE-2015-3826/,5.0,None,None,Partial,Low,Not required,None,Denial Of Service,2015
CVE-2015-3826,https://www.cvedetails.com/cve/CVE-2015-3826/,5.0,None,None,Partial,Low,Not required,None,Overflow,2015
CVE-2015-3824,https://www.cvedetails.com/cve/CVE-2015-3824/,10.0,Complete,Complete,Complete,Low,Not required,None,Denial Of Service,2015
CVE-2015-3824,https://www.cvedetails.com/cve/CVE-2015-3824/,10.0,Complete,Complete,Complete,Low,Not required,None,Execute Code,2015
CVE-2015-3824,https://www.cvedetails.com/cve/CVE-2015-3824/,10.0,Complete,Complete,Complete,Low,Not required,None,Overflow,2015
CVE-2015-3824,https://www.cvedetails.com/cve/CVE-2015-3824/,10.0,Complete,Complete,Complete,Low,Not required,None,Memory corruption,2015
CVE-2015-3823,https://www.cvedetails.com/cve/CVE-2015-3823/,10.0,Complete,Complete,Complete,Low,Not required,None,Denial Of Service,2015
CVE-2015-3823,https://www.cvedetails.com/cve/CVE-2015-3823/,10.0,Complete,Complete,Complete,Low,Not required,None,Execute Code,2015
CVE-2015-3823,https://www.cvedetails.com/cve/CVE-2015-3823/,10.0,Complete,Complete,Complete,Low,Not required,None,Overflow,2015
CVE-2015-3823,https://www.cvedetails.com/cve/CVE-2015-3823/,10.0,Complete,Complete,Complete,Low,Not required,None,Memory corruption,2015
CVE-2015-3815,https://www.cvedetails.com/cve/CVE-2015-3815/,5.0,None,None,Partial,Low,Not required,None,Denial Of Service,2015
CVE-2015-3815,https://www.cvedetails.com/cve/CVE-2015-3815/,5.0,None,None,Partial,Low,Not required,None,Overflow,2015
CVE-2015-3814,https://www.cvedetails.com/cve/CVE-2015-3814/,5.0,None,None,Partial,Low,Not required,None,Denial Of Service,2015
CVE-2015-3813,https://www.cvedetails.com/cve/CVE-2015-3813/,5.0,None,None,Partial,Low,Not required,None,Denial Of Service,2015
CVE-2015-3812,https://www.cvedetails.com/cve/CVE-2015-3812/,7.8,None,None,Complete,Low,Not required,None,Denial Of Service,2015
CVE-2015-3811,https://www.cvedetails.com/cve/CVE-2015-3811/,5.0,None,None,Partial,Low,Not required,None,Denial Of Service,2015
CVE-2015-3810,https://www.cvedetails.com/cve/CVE-2015-3810/,7.8,None,None,Complete,Low,Not required,None,Denial Of Service,2015
CVE-2015-3809,https://www.cvedetails.com/cve/CVE-2015-3809/,7.8,None,None,Complete,Low,Not required,None,Denial Of Service,2015
CVE-2015-3808,https://www.cvedetails.com/cve/CVE-2015-3808/,7.8,None,None,Complete,Low,Not required,None,Denial Of Service,2015
CVE-2015-3807,https://www.cvedetails.com/cve/CVE-2015-3807/,4.3,Partial,None,None,Medium,Not required,None,Denial Of Service,2015
CVE-2015-3807,https://www.cvedetails.com/cve/CVE-2015-3807/,4.3,Partial,None,None,Medium,Not required,None,Overflow,2015
CVE-2015-3807,https://www.cvedetails.com/cve/CVE-2015-3807/,4.3,Partial,None,None,Medium,Not required,None,Memory corruption,2015
CVE-2015-3807,https://www.cvedetails.com/cve/CVE-2015-3807/,4.3,Partial,None,None,Medium,Not required,None,Obtain Information,2015
CVE-2015-3806,https://www.cvedetails.com/cve/CVE-2015-3806/,7.2,Complete,Complete,Complete,Low,Not required,None,Bypass a restriction or similar,2015
CVE-2015-3805,https://www.cvedetails.com/cve/CVE-2015-3805/,7.2,Complete,Complete,Complete,Low,Not required,None,Bypass a restriction or similar,2015
CVE-2015-3804,https://www.cvedetails.com/cve/CVE-2015-3804/,7.5,Partial,Partial,Partial,Low,Not required,None,Denial Of Service,2015
CVE-2015-3804,https://www.cvedetails.com/cve/CVE-2015-3804/,7.5,Partial,Partial,Partial,Low,Not required,None,Execute Code,2015
CVE-2015-3804,https://www.cvedetails.com/cve/CVE-2015-3804/,7.5,Partial,Partial,Partial,Low,Not required,None,Overflow,2015
CVE-2015-3804,https://www.cvedetails.com/cve/CVE-2015-3804/,7.5,Partial,Partial,Partial,Low,Not required,None,Memory corruption,2015
CVE-2015-3803,https://www.cvedetails.com/cve/CVE-2015-3803/,7.2,Complete,Complete,Complete,Low,Not required,None,Bypass a restriction or similar,2015
CVE-2015-3802,https://www.cvedetails.com/cve/CVE-2015-3802/,7.2,Complete,Complete,Complete,Low,Not required,None,Bypass a restriction or similar,2015
CVE-2015-3801,https://www.cvedetails.com/cve/CVE-2015-3801/,5.0,None,Partial,None,Low,Not required,None,Bypass a restriction or similar,2015
CVE-2015-3800,https://www.cvedetails.com/cve/CVE-2015-3800/,7.2,Complete,Complete,Complete,Low,Not required,None,Denial Of Service,2015
CVE-2015-3800,https://www.cvedetails.com/cve/CVE-2015-3800/,7.2,Complete,Complete,Complete,Low,Not required,None,Overflow,2015
CVE-2015-3800,https://www.cvedetails.com/cve/CVE-2015-3800/,7.2,Complete,Complete,Complete,Low,Not required,None,Gain privileges,2015
CVE-2015-3800,https://www.cvedetails.com/cve/CVE-2015-3800/,7.2,Complete,Complete,Complete,Low,Not required,None,Memory corruption,2015
CVE-2015-3798,https://www.cvedetails.com/cve/CVE-2015-3798/,7.5,Partial,Partial,Partial,Low,Not required,None,Denial Of Service,2015
CVE-2015-3798,https://www.cvedetails.com/cve/CVE-2015-3798/,7.5,Partial,Partial,Partial,Low,Not required,None,Execute Code,2015
CVE-2015-3798,https://www.cvedetails.com/cve/CVE-2015-3798/,7.5,Partial,Partial,Partial,Low,Not required,None,Overflow,2015
CVE-2015-3798,https://www.cvedetails.com/cve/CVE-2015-3798/,7.5,Partial,Partial,Partial,Low,Not required,None,Memory corruption,2015
CVE-2015-3797,https://www.cvedetails.com/cve/CVE-2015-3797/,7.5,Partial,Partial,Partial,Low,Not required,None,Denial Of Service,2015
CVE-2015-3797,https://www.cvedetails.com/cve/CVE-2015-3797/,7.5,Partial,Partial,Partial,Low,Not required,None,Execute Code,2015
CVE-2015-3797,https://www.cvedetails.com/cve/CVE-2015-3797/,7.5,Partial,Partial,Partial,Low,Not required,None,Overflow,2015
CVE-2015-3797,https://www.cvedetails.com/cve/CVE-2015-3797/,7.5,Partial,Partial,Partial,Low,Not required,None,Memory corruption,2015
CVE-2015-3796,https://www.cvedetails.com/cve/CVE-2015-3796/,7.5,Partial,Partial,Partial,Low,Not required,None,Denial Of Service,2015
CVE-2015-3796,https://www.cvedetails.com/cve/CVE-2015-3796/,7.5,Partial,Partial,Partial,Low,Not required,None,Execute Code,2015
CVE-2015-3796,https://www.cvedetails.com/cve/CVE-2015-3796/,7.5,Partial,Partial,Partial,Low,Not required,None,Overflow,2015
CVE-2015-3796,https://www.cvedetails.com/cve/CVE-2015-3796/,7.5,Partial,Partial,Partial,Low,Not required,None,Memory corruption,2015
CVE-2015-3795,https://www.cvedetails.com/cve/CVE-2015-3795/,9.3,Complete,Complete,Complete,Medium,Not required,None,Denial Of Service,2015
CVE-2015-3795,https://www.cvedetails.com/cve/CVE-2015-3795/,9.3,Complete,Complete,Complete,Medium,Not required,None,Execute Code,2015
CVE-2015-3795,https://www.cvedetails.com/cve/CVE-2015-3795/,9.3,Complete,Complete,Complete,Medium,Not required,None,Overflow,2015
CVE-2015-3795,https://www.cvedetails.com/cve/CVE-2015-3795/,9.3,Complete,Complete,Complete,Medium,Not required,None,Memory corruption,2015
CVE-2015-3794,https://www.cvedetails.com/cve/CVE-2015-3794/,6.8,Partial,Partial,Partial,Medium,Not required,None,Denial Of Service,2015
CVE-2015-3794,https://www.cvedetails.com/cve/CVE-2015-3794/,6.8,Partial,Partial,Partial,Medium,Not required,None,Execute Code,2015
CVE-2015-3794,https://www.cvedetails.com/cve/CVE-2015-3794/,6.8,Partial,Partial,Partial,Medium,Not required,None,Overflow,2015
CVE-2015-3794,https://www.cvedetails.com/cve/CVE-2015-3794/,6.8,Partial,Partial,Partial,Medium,Not required,None,Memory corruption,2015
CVE-2015-3793,https://www.cvedetails.com/cve/CVE-2015-3793/,4.3,Partial,None,None,Medium,Not required,None,Bypass a restriction or similar,2015
CVE-2015-3792,https://www.cvedetails.com/cve/CVE-2015-3792/,6.8,Partial,Partial,Partial,Medium,Not required,None,Denial Of Service,2015
CVE-2015-3792,https://www.cvedetails.com/cve/CVE-2015-3792/,6.8,Partial,Partial,Partial,Medium,Not required,None,Execute Code,2015
CVE-2015-3792,https://www.cvedetails.com/cve/CVE-2015-3792/,6.8,Partial,Partial,Partial,Medium,Not required,None,Overflow,2015
CVE-2015-3792,https://www.cvedetails.com/cve/CVE-2015-3792/,6.8,Partial,Partial,Partial,Medium,Not required,None,Memory corruption,2015
CVE-2015-3791,https://www.cvedetails.com/cve/CVE-2015-3791/,6.8,Partial,Partial,Partial,Medium,Not required,None,Denial Of Service,2015
CVE-2015-3791,https://www.cvedetails.com/cve/CVE-2015-3791/,6.8,Partial,Partial,Partial,Medium,Not required,None,Execute Code,2015
CVE-2015-3791,https://www.cvedetails.com/cve/CVE-2015-3791/,6.8,Partial,Partial,Partial,Medium,Not required,None,Overflow,2015
CVE-2015-3791,https://www.cvedetails.com/cve/CVE-2015-3791/,6.8,Partial,Partial,Partial,Medium,Not required,None,Memory corruption,2015
CVE-2015-3790,https://www.cvedetails.com/cve/CVE-2015-3790/,6.8,Partial,Partial,Partial,Medium,Not required,None,Denial Of Service,2015
CVE-2015-3790,https://www.cvedetails.com/cve/CVE-2015-3790/,6.8,Partial,Partial,Partial,Medium,Not required,None,Execute Code,2015
CVE-2015-3790,https://www.cvedetails.com/cve/CVE-2015-3790/,6.8,Partial,Partial,Partial,Medium,Not required,None,Overflow,2015
CVE-2015-3790,https://www.cvedetails.com/cve/CVE-2015-3790/,6.8,Partial,Partial,Partial,Medium,Not required,None,Memory corruption,2015
CVE-2015-3789,https://www.cvedetails.com/cve/CVE-2015-3789/,6.8,Partial,Partial,Partial,Medium,Not required,None,Denial Of Service,2015
CVE-2015-3789,https://www.cvedetails.com/cve/CVE-2015-3789/,6.8,Partial,Partial,Partial,Medium,Not required,None,Execute Code,2015
CVE-2015-3789,https://www.cvedetails.com/cve/CVE-2015-3789/,6.8,Partial,Partial,Partial,Medium,Not required,None,Overflow,2015
CVE-2015-3789,https://www.cvedetails.com/cve/CVE-2015-3789/,6.8,Partial,Partial,Partial,Medium,Not required,None,Memory corruption,2015
CVE-2015-3788,https://www.cvedetails.com/cve/CVE-2015-3788/,6.8,Partial,Partial,Partial,Medium,Not required,None,Denial Of Service,2015
CVE-2015-3788,https://www.cvedetails.com/cve/CVE-2015-3788/,6.8,Partial,Partial,Partial,Medium,Not required,None,Execute Code,2015
CVE-2015-3788,https://www.cvedetails.com/cve/CVE-2015-3788/,6.8,Partial,Partial,Partial,Medium,Not required,None,Overflow,2015
CVE-2015-3788,https://www.cvedetails.com/cve/CVE-2015-3788/,6.8,Partial,Partial,Partial,Medium,Not required,None,Memory corruption,2015
CVE-2015-3786,https://www.cvedetails.com/cve/CVE-2015-3786/,4.3,Partial,None,None,Medium,Not required,None,Obtain Information,2015
CVE-2015-3784,https://www.cvedetails.com/cve/CVE-2015-3784/,5.0,Partial,None,None,Low,Not required,None,Obtain Information,2015
CVE-2015-3783,https://www.cvedetails.com/cve/CVE-2015-3783/,7.5,Partial,Partial,Partial,Low,Not required,None,Denial Of Service,2015
CVE-2015-3783,https://www.cvedetails.com/cve/CVE-2015-3783/,7.5,Partial,Partial,Partial,Low,Not required,None,Execute Code,2015
CVE-2015-3783,https://www.cvedetails.com/cve/CVE-2015-3783/,7.5,Partial,Partial,Partial,Low,Not required,None,Overflow,2015
CVE-2015-3783,https://www.cvedetails.com/cve/CVE-2015-3783/,7.5,Partial,Partial,Partial,Low,Not required,None,Memory corruption,2015
CVE-2015-3782,https://www.cvedetails.com/cve/CVE-2015-3782/,4.3,Partial,None,None,Medium,Not required,None,Obtain Information,2015
CVE-2015-3781,https://www.cvedetails.com/cve/CVE-2015-3781/,4.3,None,Partial,None,Medium,Not required,None,Cross Site Scripting,2015
CVE-2015-3780,https://www.cvedetails.com/cve/CVE-2015-3780/,4.3,Partial,None,None,Medium,Not required,None,Obtain Information,2015
CVE-2015-3779,https://www.cvedetails.com/cve/CVE-2015-3779/,6.8,Partial,Partial,Partial,Medium,Not required,None,Denial Of Service,2015
CVE-2015-3779,https://www.cvedetails.com/cve/CVE-2015-3779/,6.8,Partial,Partial,Partial,Medium,Not required,None,Execute Code,2015
CVE-2015-3779,https://www.cvedetails.com/cve/CVE-2015-3779/,6.8,Partial,Partial,Partial,Medium,Not required,None,Overflow,2015
CVE-2015-3779,https://www.cvedetails.com/cve/CVE-2015-3779/,6.8,Partial,Partial,Partial,Medium,Not required,None,Memory corruption,2015
