CVE ID,Link to CVE,CVSS_Score,Confidentiality Impact,Integrity Impact,Availability Impact,Access Complexity,Authentication,Gained Access,Vulnerability Type(s),Year
CVE-2019-5405,https://www.cvedetails.com/cve/CVE-2019-5405/,5.0,Partial,None,None,Low,Not required,None,Bypass a restriction or similar,2019
CVE-2019-5402,https://www.cvedetails.com/cve/CVE-2019-5402/,10.0,Complete,Complete,Complete,Low,Not required,None,Bypass a restriction or similar,2019
CVE-2019-5397,https://www.cvedetails.com/cve/CVE-2019-5397/,9.7,Partial,Complete,Complete,Low,Not required,None,Cross Site Scripting,2019
CVE-2019-5397,https://www.cvedetails.com/cve/CVE-2019-5397/,9.7,Partial,Complete,Complete,Low,Not required,None,Bypass a restriction or similar,2019
CVE-2019-5396,https://www.cvedetails.com/cve/CVE-2019-5396/,9.7,Partial,Complete,Complete,Low,Not required,None,Bypass a restriction or similar,2019
CVE-2019-5391,https://www.cvedetails.com/cve/CVE-2019-5391/,10.0,Complete,Complete,Complete,Low,Not required,None,Overflow,2019
CVE-2019-5387,https://www.cvedetails.com/cve/CVE-2019-5387/,10.0,Complete,Complete,Complete,Low,Not required,None,Execute Code,2019
CVE-2019-5367,https://www.cvedetails.com/cve/CVE-2019-5367/,10.0,Complete,Complete,Complete,Low,Not required,None,Execute Code,2019
CVE-2019-5358,https://www.cvedetails.com/cve/CVE-2019-5358/,10.0,Complete,Complete,Complete,Low,Not required,None,Execute Code,2019
CVE-2019-5356,https://www.cvedetails.com/cve/CVE-2019-5356/,10.0,Complete,Complete,Complete,Low,Not required,None,Execute Code,2019
CVE-2019-5356,https://www.cvedetails.com/cve/CVE-2019-5356/,10.0,Complete,Complete,Complete,Low,Not required,None,Directory traversal,2019
CVE-2019-5355,https://www.cvedetails.com/cve/CVE-2019-5355/,7.8,None,None,Complete,Low,Not required,None,Denial Of Service,2019
CVE-2019-5352,https://www.cvedetails.com/cve/CVE-2019-5352/,10.0,Complete,Complete,Complete,Low,Not required,None,Execute Code,2019
CVE-2019-5347,https://www.cvedetails.com/cve/CVE-2019-5347/,10.0,Complete,Complete,Complete,Low,Not required,None,Bypass a restriction or similar,2019
CVE-2019-5314,https://www.cvedetails.com/cve/CVE-2019-5314/,4.3,None,Partial,None,Medium,Not required,None,Cross Site Scripting,2019
CVE-2019-5314,https://www.cvedetails.com/cve/CVE-2019-5314/,4.3,None,Partial,None,Medium,Not required,None,Http response splitting,2019
CVE-2019-5311,https://www.cvedetails.com/cve/CVE-2019-5311/,4.3,None,Partial,None,Medium,Not required,None,Cross Site Scripting,2019
CVE-2019-5310,https://www.cvedetails.com/cve/CVE-2019-5310/,4.3,None,Partial,None,Medium,Not required,None,Cross Site Scripting,2019
CVE-2019-5301,https://www.cvedetails.com/cve/CVE-2019-5301/,4.3,Partial,None,None,Medium,Not required,None,Obtain Information,2019
CVE-2019-5300,https://www.cvedetails.com/cve/CVE-2019-5300/,4.6,Partial,Partial,Partial,Low,Not required,None,Bypass a restriction or similar,2019
CVE-2019-5299,https://www.cvedetails.com/cve/CVE-2019-5299/,6.8,Partial,Partial,Partial,Medium,Not required,None,Execute Code,2019
CVE-2019-5299,https://www.cvedetails.com/cve/CVE-2019-5299/,6.8,Partial,Partial,Partial,Medium,Not required,None,Bypass a restriction or similar,2019
CVE-2019-5295,https://www.cvedetails.com/cve/CVE-2019-5295/,4.4,Partial,Partial,Partial,Medium,Not required,None,Bypass a restriction or similar,2019
CVE-2019-5294,https://www.cvedetails.com/cve/CVE-2019-5294/,5.0,None,None,Partial,Low,Not required,None,Overflow,2019
CVE-2019-5288,https://www.cvedetails.com/cve/CVE-2019-5288/,9.3,Complete,Complete,Complete,Medium,Not required,None,Execute Code,2019
CVE-2019-5288,https://www.cvedetails.com/cve/CVE-2019-5288/,9.3,Complete,Complete,Complete,Medium,Not required,None,Overflow,2019
CVE-2019-5287,https://www.cvedetails.com/cve/CVE-2019-5287/,9.3,Complete,Complete,Complete,Medium,Not required,None,Execute Code,2019
CVE-2019-5287,https://www.cvedetails.com/cve/CVE-2019-5287/,9.3,Complete,Complete,Complete,Medium,Not required,None,Overflow,2019
CVE-2019-5286,https://www.cvedetails.com/cve/CVE-2019-5286/,4.3,None,Partial,None,Medium,Not required,None,Cross Site Scripting,2019
CVE-2019-5285,https://www.cvedetails.com/cve/CVE-2019-5285/,7.8,None,None,Complete,Low,Not required,None,Denial Of Service,2019
CVE-2019-5282,https://www.cvedetails.com/cve/CVE-2019-5282/,6.8,Partial,Partial,Partial,Medium,Not required,None,Execute Code,2019
CVE-2019-5279,https://www.cvedetails.com/cve/CVE-2019-5279/,4.3,Partial,None,None,Medium,Not required,None,Obtain Information,2019
CVE-2019-5277,https://www.cvedetails.com/cve/CVE-2019-5277/,5.0,Partial,None,None,Low,Not required,None,Obtain Information,2019
CVE-2019-5276,https://www.cvedetails.com/cve/CVE-2019-5276/,5.8,Partial,Partial,Partial,Low,Not required,None,Overflow,2019
CVE-2019-5275,https://www.cvedetails.com/cve/CVE-2019-5275/,5.0,None,None,Partial,Low,Not required,None,Denial Of Service,2019
CVE-2019-5275,https://www.cvedetails.com/cve/CVE-2019-5275/,5.0,None,None,Partial,Low,Not required,None,Overflow,2019
CVE-2019-5274,https://www.cvedetails.com/cve/CVE-2019-5274/,5.0,None,None,Partial,Low,Not required,None,Denial Of Service,2019
CVE-2019-5273,https://www.cvedetails.com/cve/CVE-2019-5273/,5.0,None,None,Partial,Low,Not required,None,Denial Of Service,2019
CVE-2019-5271,https://www.cvedetails.com/cve/CVE-2019-5271/,4.8,Partial,Partial,None,Low,Not required,None,Obtain Information,2019
CVE-2019-5265,https://www.cvedetails.com/cve/CVE-2019-5265/,5.0,Partial,None,None,Low,Not required,None,Obtain Information,2019
CVE-2019-5260,https://www.cvedetails.com/cve/CVE-2019-5260/,6.1,None,None,Complete,Low,Not required,None,Denial Of Service,2019
CVE-2019-5251,https://www.cvedetails.com/cve/CVE-2019-5251/,4.3,Partial,None,None,Medium,Not required,None,Directory traversal,2019
CVE-2019-5250,https://www.cvedetails.com/cve/CVE-2019-5250/,6.8,Partial,Partial,Partial,Medium,Not required,None,Bypass a restriction or similar,2019
CVE-2019-5246,https://www.cvedetails.com/cve/CVE-2019-5246/,4.6,Partial,Partial,Partial,Low,Not required,None,Execute Code,2019
CVE-2019-5246,https://www.cvedetails.com/cve/CVE-2019-5246/,4.6,Partial,Partial,Partial,Low,Not required,None,Gain privileges,2019
CVE-2019-5245,https://www.cvedetails.com/cve/CVE-2019-5245/,4.6,Partial,Partial,Partial,Low,Not required,None,Execute Code,2019
CVE-2019-5244,https://www.cvedetails.com/cve/CVE-2019-5244/,4.3,Partial,None,None,Medium,Not required,None,Obtain Information,2019
CVE-2019-5242,https://www.cvedetails.com/cve/CVE-2019-5242/,9.3,Complete,Complete,Complete,Medium,Not required,None,Execute Code,2019
CVE-2019-5239,https://www.cvedetails.com/cve/CVE-2019-5239/,4.3,Partial,None,None,Medium,Not required,None,Obtain Information,2019
CVE-2019-5238,https://www.cvedetails.com/cve/CVE-2019-5238/,6.8,Partial,Partial,Partial,Medium,Not required,None,Execute Code,2019
CVE-2019-5237,https://www.cvedetails.com/cve/CVE-2019-5237/,6.8,Partial,Partial,Partial,Medium,Not required,None,Execute Code,2019
CVE-2019-5232,https://www.cvedetails.com/cve/CVE-2019-5232/,5.0,Partial,None,None,Low,Not required,None,Obtain Information,2019
CVE-2019-5229,https://www.cvedetails.com/cve/CVE-2019-5229/,4.6,Partial,Partial,Partial,Low,Not required,None,Execute Code,2019
CVE-2019-5229,https://www.cvedetails.com/cve/CVE-2019-5229/,4.6,Partial,Partial,Partial,Low,Not required,None,Gain privileges,2019
CVE-2019-5228,https://www.cvedetails.com/cve/CVE-2019-5228/,6.8,Partial,Partial,Partial,Medium,Not required,None,Execute Code,2019
CVE-2019-5225,https://www.cvedetails.com/cve/CVE-2019-5225/,6.8,Partial,Partial,Partial,Medium,Not required,None,Execute Code,2019
CVE-2019-5225,https://www.cvedetails.com/cve/CVE-2019-5225/,6.8,Partial,Partial,Partial,Medium,Not required,None,Overflow,2019
CVE-2019-5223,https://www.cvedetails.com/cve/CVE-2019-5223/,6.8,Partial,Partial,Partial,Medium,Not required,None,Execute Code,2019
CVE-2019-5219,https://www.cvedetails.com/cve/CVE-2019-5219/,4.3,None,None,Partial,Medium,Not required,None,Denial Of Service,2019
CVE-2019-5216,https://www.cvedetails.com/cve/CVE-2019-5216/,7.6,Complete,Complete,Complete,High,Not required,None,Execute Code,2019
CVE-2019-5214,https://www.cvedetails.com/cve/CVE-2019-5214/,7.1,None,None,Complete,Medium,Not required,None,Denial Of Service,2019
CVE-2019-5210,https://www.cvedetails.com/cve/CVE-2019-5210/,4.4,Partial,Partial,Partial,Medium,Not required,None,Execute Code,2019
CVE-2019-5164,https://www.cvedetails.com/cve/CVE-2019-5164/,4.6,Partial,Partial,Partial,Low,Not required,None,Execute Code,2019
CVE-2019-5154,https://www.cvedetails.com/cve/CVE-2019-5154/,6.8,Partial,Partial,Partial,Medium,Not required,None,Execute Code,2019
CVE-2019-5154,https://www.cvedetails.com/cve/CVE-2019-5154/,6.8,Partial,Partial,Partial,Medium,Not required,None,Overflow,2019
CVE-2019-5151,https://www.cvedetails.com/cve/CVE-2019-5151/,7.5,Partial,Partial,Partial,Low,Not required,None,Denial Of Service,2019
CVE-2019-5151,https://www.cvedetails.com/cve/CVE-2019-5151/,7.5,Partial,Partial,Partial,Low,Not required,None,Execute Code,2019
CVE-2019-5151,https://www.cvedetails.com/cve/CVE-2019-5151/,7.5,Partial,Partial,Partial,Low,Not required,None,Sql Injection,2019
CVE-2019-5151,https://www.cvedetails.com/cve/CVE-2019-5151/,7.5,Partial,Partial,Partial,Low,Not required,None,File Inclusion,2019
CVE-2019-5150,https://www.cvedetails.com/cve/CVE-2019-5150/,6.8,Partial,Partial,Partial,Medium,Not required,None,Denial Of Service,2019
CVE-2019-5150,https://www.cvedetails.com/cve/CVE-2019-5150/,6.8,Partial,Partial,Partial,Medium,Not required,None,Execute Code,2019
CVE-2019-5150,https://www.cvedetails.com/cve/CVE-2019-5150/,6.8,Partial,Partial,Partial,Medium,Not required,None,Sql Injection,2019
CVE-2019-5150,https://www.cvedetails.com/cve/CVE-2019-5150/,6.8,Partial,Partial,Partial,Medium,Not required,None,File Inclusion,2019
CVE-2019-5144,https://www.cvedetails.com/cve/CVE-2019-5144/,6.8,Partial,Partial,Partial,Medium,Not required,None,Execute Code,2019
CVE-2019-5144,https://www.cvedetails.com/cve/CVE-2019-5144/,6.8,Partial,Partial,Partial,Medium,Not required,None,Overflow,2019
CVE-2019-5133,https://www.cvedetails.com/cve/CVE-2019-5133/,6.8,Partial,Partial,Partial,Medium,Not required,None,Execute Code,2019
CVE-2019-5132,https://www.cvedetails.com/cve/CVE-2019-5132/,6.8,Partial,Partial,Partial,Medium,Not required,None,Execute Code,2019
CVE-2019-5125,https://www.cvedetails.com/cve/CVE-2019-5125/,6.8,Partial,Partial,Partial,Medium,Not required,None,Execute Code,2019
CVE-2019-5125,https://www.cvedetails.com/cve/CVE-2019-5125/,6.8,Partial,Partial,Partial,Medium,Not required,None,Overflow,2019
CVE-2019-5114,https://www.cvedetails.com/cve/CVE-2019-5114/,9.3,Complete,Complete,Complete,Medium,Not required,None,Sql Injection,2019
CVE-2019-5102,https://www.cvedetails.com/cve/CVE-2019-5102/,4.3,Partial,None,None,Medium,Not required,None,Obtain Information,2019
CVE-2019-5101,https://www.cvedetails.com/cve/CVE-2019-5101/,4.3,Partial,None,None,Medium,Not required,None,Obtain Information,2019
CVE-2019-5100,https://www.cvedetails.com/cve/CVE-2019-5100/,6.8,Partial,Partial,Partial,Medium,Not required,None,Execute Code,2019
CVE-2019-5100,https://www.cvedetails.com/cve/CVE-2019-5100/,6.8,Partial,Partial,Partial,Medium,Not required,None,Overflow,2019
CVE-2019-5099,https://www.cvedetails.com/cve/CVE-2019-5099/,6.8,Partial,Partial,Partial,Medium,Not required,None,Execute Code,2019
CVE-2019-5096,https://www.cvedetails.com/cve/CVE-2019-5096/,7.5,Partial,Partial,Partial,Low,Not required,None,Execute Code,2019
CVE-2019-5094,https://www.cvedetails.com/cve/CVE-2019-5094/,4.6,Partial,Partial,Partial,Low,Not required,None,Execute Code,2019
CVE-2019-5093,https://www.cvedetails.com/cve/CVE-2019-5093/,7.5,Partial,Partial,Partial,Low,Not required,None,Execute Code,2019
CVE-2019-5093,https://www.cvedetails.com/cve/CVE-2019-5093/,7.5,Partial,Partial,Partial,Low,Not required,None,Overflow,2019
CVE-2019-5092,https://www.cvedetails.com/cve/CVE-2019-5092/,6.8,Partial,Partial,Partial,Medium,Not required,None,Execute Code,2019
CVE-2019-5091,https://www.cvedetails.com/cve/CVE-2019-5091/,5.0,None,None,Partial,Low,Not required,None,Denial Of Service,2019
CVE-2019-5089,https://www.cvedetails.com/cve/CVE-2019-5089/,6.8,Partial,Partial,Partial,Medium,Not required,None,Execute Code,2019
CVE-2019-5089,https://www.cvedetails.com/cve/CVE-2019-5089/,6.8,Partial,Partial,Partial,Medium,Not required,None,Memory corruption,2019
CVE-2019-5088,https://www.cvedetails.com/cve/CVE-2019-5088/,6.8,Partial,Partial,Partial,Medium,Not required,None,Execute Code,2019
CVE-2019-5088,https://www.cvedetails.com/cve/CVE-2019-5088/,6.8,Partial,Partial,Partial,Medium,Not required,None,Memory corruption,2019
CVE-2019-5087,https://www.cvedetails.com/cve/CVE-2019-5087/,6.8,Partial,Partial,Partial,Medium,Not required,None,Execute Code,2019
CVE-2019-5087,https://www.cvedetails.com/cve/CVE-2019-5087/,6.8,Partial,Partial,Partial,Medium,Not required,None,Overflow,2019
CVE-2019-5086,https://www.cvedetails.com/cve/CVE-2019-5086/,6.8,Partial,Partial,Partial,Medium,Not required,None,Execute Code,2019
CVE-2019-5086,https://www.cvedetails.com/cve/CVE-2019-5086/,6.8,Partial,Partial,Partial,Medium,Not required,None,Overflow,2019
CVE-2019-5085,https://www.cvedetails.com/cve/CVE-2019-5085/,7.5,Partial,Partial,Partial,Low,Not required,None,Execute Code,2019
CVE-2019-5085,https://www.cvedetails.com/cve/CVE-2019-5085/,7.5,Partial,Partial,Partial,Low,Not required,None,Overflow,2019
CVE-2019-5084,https://www.cvedetails.com/cve/CVE-2019-5084/,6.8,Partial,Partial,Partial,Medium,Not required,None,Execute Code,2019
CVE-2019-5083,https://www.cvedetails.com/cve/CVE-2019-5083/,6.8,Partial,Partial,Partial,Medium,Not required,None,Execute Code,2019
CVE-2019-5081,https://www.cvedetails.com/cve/CVE-2019-5081/,10.0,Complete,Complete,Complete,Low,Not required,None,Execute Code,2019
CVE-2019-5081,https://www.cvedetails.com/cve/CVE-2019-5081/,10.0,Complete,Complete,Complete,Low,Not required,None,Overflow,2019
CVE-2019-5080,https://www.cvedetails.com/cve/CVE-2019-5080/,6.4,None,Partial,Partial,Low,Not required,None,Denial Of Service,2019
CVE-2019-5079,https://www.cvedetails.com/cve/CVE-2019-5079/,7.5,Partial,Partial,Partial,Low,Not required,None,Execute Code,2019
CVE-2019-5079,https://www.cvedetails.com/cve/CVE-2019-5079/,7.5,Partial,Partial,Partial,Low,Not required,None,Overflow,2019
CVE-2019-5078,https://www.cvedetails.com/cve/CVE-2019-5078/,9.4,None,Complete,Complete,Low,Not required,None,Denial Of Service,2019
CVE-2019-5077,https://www.cvedetails.com/cve/CVE-2019-5077/,8.5,None,Partial,Complete,Low,Not required,None,Denial Of Service,2019
CVE-2019-5076,https://www.cvedetails.com/cve/CVE-2019-5076/,6.8,Partial,Partial,Partial,Medium,Not required,None,Execute Code,2019
CVE-2019-5075,https://www.cvedetails.com/cve/CVE-2019-5075/,10.0,Complete,Complete,Complete,Low,Not required,None,Execute Code,2019
CVE-2019-5075,https://www.cvedetails.com/cve/CVE-2019-5075/,10.0,Complete,Complete,Complete,Low,Not required,None,Overflow,2019
CVE-2019-5074,https://www.cvedetails.com/cve/CVE-2019-5074/,10.0,Complete,Complete,Complete,Low,Not required,None,Execute Code,2019
CVE-2019-5074,https://www.cvedetails.com/cve/CVE-2019-5074/,10.0,Complete,Complete,Complete,Low,Not required,None,Overflow,2019
CVE-2019-5073,https://www.cvedetails.com/cve/CVE-2019-5073/,5.0,Partial,None,None,Low,Not required,None,Obtain Information,2019
CVE-2019-5072,https://www.cvedetails.com/cve/CVE-2019-5072/,4.6,Partial,Partial,Partial,Low,Not required,None,Execute Code,2019
CVE-2019-5071,https://www.cvedetails.com/cve/CVE-2019-5071/,7.2,Complete,Complete,Complete,Low,Not required,None,Execute Code,2019
CVE-2019-5070,https://www.cvedetails.com/cve/CVE-2019-5070/,6.4,Partial,Partial,None,Low,Not required,None,Sql Injection,2019
CVE-2019-5067,https://www.cvedetails.com/cve/CVE-2019-5067/,7.5,Partial,Partial,Partial,Low,Not required,None,Execute Code,2019
CVE-2019-5067,https://www.cvedetails.com/cve/CVE-2019-5067/,7.5,Partial,Partial,Partial,Low,Not required,None,Memory corruption,2019
CVE-2019-5060,https://www.cvedetails.com/cve/CVE-2019-5060/,6.8,Partial,Partial,Partial,Medium,Not required,None,Execute Code,2019
CVE-2019-5060,https://www.cvedetails.com/cve/CVE-2019-5060/,6.8,Partial,Partial,Partial,Medium,Not required,None,Overflow,2019
CVE-2019-5059,https://www.cvedetails.com/cve/CVE-2019-5059/,6.8,Partial,Partial,Partial,Medium,Not required,None,Execute Code,2019
CVE-2019-5059,https://www.cvedetails.com/cve/CVE-2019-5059/,6.8,Partial,Partial,Partial,Medium,Not required,None,Overflow,2019
CVE-2019-5058,https://www.cvedetails.com/cve/CVE-2019-5058/,6.8,Partial,Partial,Partial,Medium,Not required,None,Execute Code,2019
CVE-2019-5058,https://www.cvedetails.com/cve/CVE-2019-5058/,6.8,Partial,Partial,Partial,Medium,Not required,None,Overflow,2019
CVE-2019-5057,https://www.cvedetails.com/cve/CVE-2019-5057/,6.8,Partial,Partial,Partial,Medium,Not required,None,Execute Code,2019
CVE-2019-5057,https://www.cvedetails.com/cve/CVE-2019-5057/,6.8,Partial,Partial,Partial,Medium,Not required,None,Overflow,2019
CVE-2019-5052,https://www.cvedetails.com/cve/CVE-2019-5052/,6.8,Partial,Partial,Partial,Medium,Not required,None,Execute Code,2019
CVE-2019-5052,https://www.cvedetails.com/cve/CVE-2019-5052/,6.8,Partial,Partial,Partial,Medium,Not required,None,Overflow,2019
CVE-2019-5051,https://www.cvedetails.com/cve/CVE-2019-5051/,6.8,Partial,Partial,Partial,Medium,Not required,None,Execute Code,2019
CVE-2019-5051,https://www.cvedetails.com/cve/CVE-2019-5051/,6.8,Partial,Partial,Partial,Medium,Not required,None,Overflow,2019
CVE-2019-5050,https://www.cvedetails.com/cve/CVE-2019-5050/,6.8,Partial,Partial,Partial,Medium,Not required,None,Execute Code,2019
CVE-2019-5050,https://www.cvedetails.com/cve/CVE-2019-5050/,6.8,Partial,Partial,Partial,Medium,Not required,None,Memory corruption,2019
CVE-2019-5049,https://www.cvedetails.com/cve/CVE-2019-5049/,7.5,Partial,Partial,Partial,Low,Not required,None,Memory corruption,2019
CVE-2019-5048,https://www.cvedetails.com/cve/CVE-2019-5048/,6.8,Partial,Partial,Partial,Medium,Not required,None,Execute Code,2019
CVE-2019-5048,https://www.cvedetails.com/cve/CVE-2019-5048/,6.8,Partial,Partial,Partial,Medium,Not required,None,Memory corruption,2019
CVE-2019-5046,https://www.cvedetails.com/cve/CVE-2019-5046/,6.8,Partial,Partial,Partial,Medium,Not required,None,Execute Code,2019
CVE-2019-5046,https://www.cvedetails.com/cve/CVE-2019-5046/,6.8,Partial,Partial,Partial,Medium,Not required,None,Memory corruption,2019
CVE-2019-5045,https://www.cvedetails.com/cve/CVE-2019-5045/,6.8,Partial,Partial,Partial,Medium,Not required,None,Execute Code,2019
CVE-2019-5045,https://www.cvedetails.com/cve/CVE-2019-5045/,6.8,Partial,Partial,Partial,Medium,Not required,None,Memory corruption,2019
CVE-2019-5043,https://www.cvedetails.com/cve/CVE-2019-5043/,7.8,None,None,Complete,Low,Not required,None,Denial Of Service,2019
CVE-2019-5041,https://www.cvedetails.com/cve/CVE-2019-5041/,6.8,Partial,Partial,Partial,Medium,Not required,None,Execute Code,2019
CVE-2019-5041,https://www.cvedetails.com/cve/CVE-2019-5041/,6.8,Partial,Partial,Partial,Medium,Not required,None,Overflow,2019
CVE-2019-5040,https://www.cvedetails.com/cve/CVE-2019-5040/,5.0,Partial,None,None,Low,Not required,None,Overflow,2019
CVE-2019-5039,https://www.cvedetails.com/cve/CVE-2019-5039/,6.8,Partial,Partial,Partial,Medium,Not required,None,Execute Code,2019
CVE-2019-5039,https://www.cvedetails.com/cve/CVE-2019-5039/,6.8,Partial,Partial,Partial,Medium,Not required,None,Overflow,2019
CVE-2019-5038,https://www.cvedetails.com/cve/CVE-2019-5038/,6.8,Partial,Partial,Partial,Medium,Not required,None,Execute Code,2019
CVE-2019-5038,https://www.cvedetails.com/cve/CVE-2019-5038/,6.8,Partial,Partial,Partial,Medium,Not required,None,Overflow,2019
CVE-2019-5037,https://www.cvedetails.com/cve/CVE-2019-5037/,7.8,None,None,Complete,Low,Not required,None,Denial Of Service,2019
CVE-2019-5037,https://www.cvedetails.com/cve/CVE-2019-5037/,7.8,None,None,Complete,Low,Not required,None,Overflow,2019
CVE-2019-5036,https://www.cvedetails.com/cve/CVE-2019-5036/,7.8,None,None,Complete,Low,Not required,None,Denial Of Service,2019
CVE-2019-5033,https://www.cvedetails.com/cve/CVE-2019-5033/,6.8,Partial,Partial,Partial,Medium,Not required,None,Execute Code,2019
CVE-2019-5032,https://www.cvedetails.com/cve/CVE-2019-5032/,6.8,Partial,Partial,Partial,Medium,Not required,None,Execute Code,2019
CVE-2019-5031,https://www.cvedetails.com/cve/CVE-2019-5031/,6.8,Partial,Partial,Partial,Medium,Not required,None,Execute Code,2019
CVE-2019-5031,https://www.cvedetails.com/cve/CVE-2019-5031/,6.8,Partial,Partial,Partial,Medium,Not required,None,Memory corruption,2019
CVE-2019-5030,https://www.cvedetails.com/cve/CVE-2019-5030/,6.8,Partial,Partial,Partial,Medium,Not required,None,Execute Code,2019
CVE-2019-5030,https://www.cvedetails.com/cve/CVE-2019-5030/,6.8,Partial,Partial,Partial,Medium,Not required,None,Overflow,2019
CVE-2019-5029,https://www.cvedetails.com/cve/CVE-2019-5029/,10.0,Complete,Complete,Complete,Low,Not required,None,Execute Code,2019
CVE-2019-5020,https://www.cvedetails.com/cve/CVE-2019-5020/,4.3,None,None,Partial,Medium,Not required,None,Denial Of Service,2019
CVE-2019-5019,https://www.cvedetails.com/cve/CVE-2019-5019/,7.5,Partial,Partial,Partial,Low,Not required,None,Execute Code,2019
CVE-2019-5019,https://www.cvedetails.com/cve/CVE-2019-5019/,7.5,Partial,Partial,Partial,Low,Not required,None,Overflow,2019
CVE-2019-5018,https://www.cvedetails.com/cve/CVE-2019-5018/,6.8,Partial,Partial,Partial,Medium,Not required,None,Execute Code,2019
CVE-2019-5017,https://www.cvedetails.com/cve/CVE-2019-5017/,5.0,Partial,None,None,Low,Not required,None,Obtain Information,2019
CVE-2019-5016,https://www.cvedetails.com/cve/CVE-2019-5016/,6.4,Partial,None,Partial,Low,Not required,None,Denial Of Service,2019
CVE-2019-5016,https://www.cvedetails.com/cve/CVE-2019-5016/,6.4,Partial,None,Partial,Low,Not required,None,Obtain Information,2019
CVE-2019-5013,https://www.cvedetails.com/cve/CVE-2019-5013/,7.2,Complete,Complete,Complete,Low,Not required,None,Execute Code,2019
CVE-2019-5012,https://www.cvedetails.com/cve/CVE-2019-5012/,7.2,Complete,Complete,Complete,Low,Not required,None,Execute Code,2019
CVE-2019-5010,https://www.cvedetails.com/cve/CVE-2019-5010/,5.0,None,None,Partial,Low,Not required,None,Denial Of Service,2019
CVE-2019-5008,https://www.cvedetails.com/cve/CVE-2019-5008/,5.0,None,None,Partial,Low,Not required,None,Denial Of Service,2019
CVE-2019-5005,https://www.cvedetails.com/cve/CVE-2019-5005/,4.3,None,None,Partial,Medium,Not required,None,Denial Of Service,2019
CVE-2019-5005,https://www.cvedetails.com/cve/CVE-2019-5005/,4.3,None,None,Partial,Medium,Not required,None,Memory corruption,2019
CVE-2019-4744,https://www.cvedetails.com/cve/CVE-2019-4744/,4.3,None,Partial,None,Medium,Not required,None,Cross Site Scripting,2019
CVE-2019-4736,https://www.cvedetails.com/cve/CVE-2019-4736/,4.3,None,Partial,None,Medium,Not required,None,CSRF,2019
CVE-2019-4716,https://www.cvedetails.com/cve/CVE-2019-4716/,10.0,Complete,Complete,Complete,Low,Not required,None,Execute Code,2019
CVE-2019-4716,https://www.cvedetails.com/cve/CVE-2019-4716/,10.0,Complete,Complete,Complete,Low,Not required,None,Directory traversal,2019
CVE-2019-4645,https://www.cvedetails.com/cve/CVE-2019-4645/,4.3,None,Partial,None,Medium,Not required,None,Cross Site Scripting,2019
CVE-2019-4606,https://www.cvedetails.com/cve/CVE-2019-4606/,6.9,Complete,Complete,Complete,Medium,Not required,None,Execute Code,2019
CVE-2019-4581,https://www.cvedetails.com/cve/CVE-2019-4581/,4.3,None,Partial,None,Medium,Not required,None,Cross Site Scripting,2019
CVE-2019-4564,https://www.cvedetails.com/cve/CVE-2019-4564/,4.3,None,Partial,None,Medium,Not required,None,Cross Site Scripting,2019
CVE-2019-4561,https://www.cvedetails.com/cve/CVE-2019-4561/,9.3,Complete,Complete,Complete,Medium,Not required,None,Execute Code,2019
CVE-2019-4542,https://www.cvedetails.com/cve/CVE-2019-4542/,4.3,None,Partial,None,Medium,Not required,None,Cross Site Scripting,2019
CVE-2019-4538,https://www.cvedetails.com/cve/CVE-2019-4538/,5.8,Partial,Partial,None,Medium,Not required,None,Obtain Information,2019
CVE-2019-4523,https://www.cvedetails.com/cve/CVE-2019-4523/,7.2,Complete,Complete,Complete,Low,Not required,None,Execute Code,2019
CVE-2019-4523,https://www.cvedetails.com/cve/CVE-2019-4523/,7.2,Complete,Complete,Complete,Low,Not required,None,Overflow,2019
CVE-2019-4521,https://www.cvedetails.com/cve/CVE-2019-4521/,10.0,Complete,Complete,Complete,Low,Not required,None,Execute Code,2019
CVE-2019-4515,https://www.cvedetails.com/cve/CVE-2019-4515/,4.3,None,Partial,None,Medium,Not required,None,CSRF,2019
CVE-2019-4514,https://www.cvedetails.com/cve/CVE-2019-4514/,5.0,Partial,None,None,Low,Not required,None,Obtain Information,2019
CVE-2019-4505,https://www.cvedetails.com/cve/CVE-2019-4505/,5.0,Partial,None,None,Low,Not required,None,Obtain Information,2019
CVE-2019-4483,https://www.cvedetails.com/cve/CVE-2019-4483/,7.5,Partial,Partial,Partial,Low,Not required,None,Sql Injection,2019
CVE-2019-4481,https://www.cvedetails.com/cve/CVE-2019-4481/,7.5,Partial,Partial,Partial,Low,Not required,None,Sql Injection,2019
CVE-2019-4460,https://www.cvedetails.com/cve/CVE-2019-4460/,5.0,Partial,None,None,Low,Not required,None,Directory traversal,2019
CVE-2019-4450,https://www.cvedetails.com/cve/CVE-2019-4450/,4.3,None,Partial,None,Medium,Not required,None,Cross Site Scripting,2019
CVE-2019-4448,https://www.cvedetails.com/cve/CVE-2019-4448/,7.2,Complete,Complete,Complete,Low,Not required,None,Execute Code,2019
CVE-2019-4447,https://www.cvedetails.com/cve/CVE-2019-4447/,7.2,Complete,Complete,Complete,Low,Not required,None,Execute Code,2019
CVE-2019-4441,https://www.cvedetails.com/cve/CVE-2019-4441/,5.0,Partial,None,None,Low,Not required,None,Obtain Information,2019
CVE-2019-4437,https://www.cvedetails.com/cve/CVE-2019-4437/,5.0,Partial,None,None,Low,Not required,None,Obtain Information,2019
