CVE ID,Link to CVE,CVSS Score,Confidentiality Impact,Integrity Impact,Availability Impact,Authentication,Gained Access,Vulnerability Type(s)
CVE-2018-10513,https://www.cvedetails.com/cve/CVE-2018-10513/,7.2,Complete,Complete,Complete,Not required,None,Execute Code
CVE-2018-10512,https://www.cvedetails.com/cve/CVE-2018-10512/,5,None,None,Partial,Not required,None,
CVE-2018-10511,https://www.cvedetails.com/cve/CVE-2018-10511/,6.4,Partial,Partial,None,Not required,None,
CVE-2018-10510,https://www.cvedetails.com/cve/CVE-2018-10510/,7.5,Partial,Partial,Partial,Not required,None,Execute Code
CVE-2018-10510,https://www.cvedetails.com/cve/CVE-2018-10510/,7.5,Partial,Partial,Partial,Not required,None,Directory traversal
CVE-2018-10509,https://www.cvedetails.com/cve/CVE-2018-10509/,4,Partial,None,None,,None,
CVE-2018-10508,https://www.cvedetails.com/cve/CVE-2018-10508/,6.5,Partial,Partial,Partial,,None,
CVE-2018-10505,https://www.cvedetails.com/cve/CVE-2018-10505/,5.4,None,Partial,Complete,Not required,None,Execute Code
CVE-2018-10505,https://www.cvedetails.com/cve/CVE-2018-10505/,5.4,None,Partial,Complete,Not required,None,Overflow
CVE-2018-10504,https://www.cvedetails.com/cve/CVE-2018-10504/,6.8,Partial,Partial,Partial,Not required,None,
CVE-2018-10503,https://www.cvedetails.com/cve/CVE-2018-10503/,6.8,Partial,Partial,Partial,Not required,None,CSRF
CVE-2018-10502,https://www.cvedetails.com/cve/CVE-2018-10502/,4.6,Partial,Partial,Partial,Not required,None,Execute Code
CVE-2018-10501,https://www.cvedetails.com/cve/CVE-2018-10501/,4.4,Partial,Partial,Partial,Not required,None,Execute Code
CVE-2018-10501,https://www.cvedetails.com/cve/CVE-2018-10501/,4.4,Partial,Partial,Partial,Not required,None,Directory traversal
CVE-2018-10500,https://www.cvedetails.com/cve/CVE-2018-10500/,4.4,Partial,Partial,Partial,Not required,None,Execute Code
CVE-2018-10499,https://www.cvedetails.com/cve/CVE-2018-10499/,4.4,Partial,Partial,Partial,Not required,None,Execute Code
CVE-2018-10497,https://www.cvedetails.com/cve/CVE-2018-10497/,4.6,Partial,Partial,Partial,Not required,None,Execute Code
CVE-2018-10496,https://www.cvedetails.com/cve/CVE-2018-10496/,6.8,Partial,Partial,Partial,Not required,None,Execute Code
CVE-2018-10495,https://www.cvedetails.com/cve/CVE-2018-10495/,6.8,Partial,Partial,Partial,Not required,None,Execute Code
CVE-2018-10494,https://www.cvedetails.com/cve/CVE-2018-10494/,6.8,Partial,Partial,Partial,Not required,None,Execute Code
CVE-2018-10494,https://www.cvedetails.com/cve/CVE-2018-10494/,6.8,Partial,Partial,Partial,Not required,None,Overflow
CVE-2018-10493,https://www.cvedetails.com/cve/CVE-2018-10493/,4.3,Partial,None,None,Not required,None,Execute Code
CVE-2018-10492,https://www.cvedetails.com/cve/CVE-2018-10492/,4.3,Partial,None,None,Not required,None,Execute Code
CVE-2018-10491,https://www.cvedetails.com/cve/CVE-2018-10491/,6.8,Partial,Partial,Partial,Not required,None,Execute Code
CVE-2018-10490,https://www.cvedetails.com/cve/CVE-2018-10490/,6.8,Partial,Partial,Partial,Not required,None,Execute Code
CVE-2018-10489,https://www.cvedetails.com/cve/CVE-2018-10489/,6.8,Partial,Partial,Partial,Not required,None,Execute Code
CVE-2018-10488,https://www.cvedetails.com/cve/CVE-2018-10488/,6.8,Partial,Partial,Partial,Not required,None,Execute Code
CVE-2018-10488,https://www.cvedetails.com/cve/CVE-2018-10488/,6.8,Partial,Partial,Partial,Not required,None,Overflow
CVE-2018-10487,https://www.cvedetails.com/cve/CVE-2018-10487/,4.3,Partial,None,None,Not required,None,Execute Code
CVE-2018-10486,https://www.cvedetails.com/cve/CVE-2018-10486/,4.3,Partial,None,None,Not required,None,Execute Code
CVE-2018-10485,https://www.cvedetails.com/cve/CVE-2018-10485/,4.3,Partial,None,None,Not required,None,Execute Code
CVE-2018-10484,https://www.cvedetails.com/cve/CVE-2018-10484/,6.8,Partial,Partial,Partial,Not required,None,Execute Code
CVE-2018-10483,https://www.cvedetails.com/cve/CVE-2018-10483/,6.8,Partial,Partial,Partial,Not required,None,Execute Code
CVE-2018-10482,https://www.cvedetails.com/cve/CVE-2018-10482/,4.3,Partial,None,None,Not required,None,Execute Code
CVE-2018-10481,https://www.cvedetails.com/cve/CVE-2018-10481/,4.3,Partial,None,None,Not required,None,Execute Code
CVE-2018-10480,https://www.cvedetails.com/cve/CVE-2018-10480/,4.3,Partial,None,None,Not required,None,Execute Code
CVE-2018-10479,https://www.cvedetails.com/cve/CVE-2018-10479/,4.3,Partial,None,None,Not required,None,Execute Code
CVE-2018-10478,https://www.cvedetails.com/cve/CVE-2018-10478/,4.3,Partial,None,None,Not required,None,Execute Code
CVE-2018-10477,https://www.cvedetails.com/cve/CVE-2018-10477/,6.8,Partial,Partial,Partial,Not required,None,Execute Code
CVE-2018-10476,https://www.cvedetails.com/cve/CVE-2018-10476/,4.3,Partial,None,None,Not required,None,Execute Code
CVE-2018-10475,https://www.cvedetails.com/cve/CVE-2018-10475/,4.3,Partial,None,None,Not required,None,Execute Code
CVE-2018-10474,https://www.cvedetails.com/cve/CVE-2018-10474/,6.8,Partial,Partial,Partial,Not required,None,Execute Code
CVE-2018-10473,https://www.cvedetails.com/cve/CVE-2018-10473/,6.8,Partial,Partial,Partial,Not required,None,Execute Code
CVE-2018-10471,https://www.cvedetails.com/cve/CVE-2018-10471/,4.9,None,None,Complete,Not required,None,Denial Of Service
CVE-2018-10470,https://www.cvedetails.com/cve/CVE-2018-10470/,5,None,Partial,None,Not required,None,
CVE-2018-10469,https://www.cvedetails.com/cve/CVE-2018-10469/,7.5,Partial,Partial,Partial,Not required,None,
CVE-2018-10468,https://www.cvedetails.com/cve/CVE-2018-10468/,5,Partial,None,None,Not required,None,
CVE-2018-10466,https://www.cvedetails.com/cve/CVE-2018-10466/,7.5,Partial,Partial,Partial,Not required,None,Sql Injection
CVE-2018-10431,https://www.cvedetails.com/cve/CVE-2018-10431/,6.5,Partial,Partial,Partial,,None,Execute Code
CVE-2018-10429,https://www.cvedetails.com/cve/CVE-2018-10429/,7.5,Partial,Partial,Partial,Not required,None,Execute Code
CVE-2018-10428,https://www.cvedetails.com/cve/CVE-2018-10428/,4.3,None,Partial,None,Not required,None,Cross Site Scripting
CVE-2018-10425,https://www.cvedetails.com/cve/CVE-2018-10425/,4.6,Partial,Partial,Partial,Not required,None,Bypass a restriction or similar
CVE-2018-10424,https://www.cvedetails.com/cve/CVE-2018-10424/,4,Partial,None,None,,None,Obtain Information
CVE-2018-10423,https://www.cvedetails.com/cve/CVE-2018-10423/,4,Partial,None,None,,None,Obtain Information
CVE-2018-10408,https://www.cvedetails.com/cve/CVE-2018-10408/,6.8,Partial,Partial,Partial,Not required,None,Execute Code
CVE-2018-10407,https://www.cvedetails.com/cve/CVE-2018-10407/,4.3,None,Partial,None,Not required,None,Execute Code
CVE-2018-10406,https://www.cvedetails.com/cve/CVE-2018-10406/,6.8,Partial,Partial,Partial,Not required,None,Execute Code
CVE-2018-10405,https://www.cvedetails.com/cve/CVE-2018-10405/,6.8,Partial,Partial,Partial,Not required,None,Execute Code
CVE-2018-10404,https://www.cvedetails.com/cve/CVE-2018-10404/,6.8,Partial,Partial,Partial,Not required,None,Execute Code
CVE-2018-10403,https://www.cvedetails.com/cve/CVE-2018-10403/,6.8,Partial,Partial,Partial,Not required,None,Execute Code
CVE-2018-10393,https://www.cvedetails.com/cve/CVE-2018-10393/,5,None,None,Partial,Not required,None,
CVE-2018-10392,https://www.cvedetails.com/cve/CVE-2018-10392/,6.8,Partial,Partial,Partial,Not required,None,Denial Of Service
CVE-2018-10392,https://www.cvedetails.com/cve/CVE-2018-10392/,6.8,Partial,Partial,Partial,Not required,None,Overflow
CVE-2018-10381,https://www.cvedetails.com/cve/CVE-2018-10381/,10,Complete,Complete,Complete,Not required,None,Execute Code
CVE-2018-10380,https://www.cvedetails.com/cve/CVE-2018-10380/,7.2,Complete,Complete,Complete,Not required,None,
CVE-2018-10379,https://www.cvedetails.com/cve/CVE-2018-10379/,4.3,None,Partial,None,Not required,None,Cross Site Scripting
CVE-2018-10377,https://www.cvedetails.com/cve/CVE-2018-10377/,4.3,Partial,None,None,Not required,None,
CVE-2018-10376,https://www.cvedetails.com/cve/CVE-2018-10376/,5,None,Partial,None,Not required,None,Overflow
CVE-2018-10375,https://www.cvedetails.com/cve/CVE-2018-10375/,7.5,Partial,Partial,Partial,Not required,None,Execute Code
CVE-2018-10374,https://www.cvedetails.com/cve/CVE-2018-10374/,4.3,None,Partial,None,Not required,None,Cross Site Scripting
CVE-2018-10373,https://www.cvedetails.com/cve/CVE-2018-10373/,4.3,None,None,Partial,Not required,None,Denial Of Service
CVE-2018-10372,https://www.cvedetails.com/cve/CVE-2018-10372/,4.3,None,None,Partial,Not required,None,Denial Of Service
CVE-2018-10371,https://www.cvedetails.com/cve/CVE-2018-10371/,4.3,None,Partial,None,Not required,None,Execute Code
CVE-2018-10371,https://www.cvedetails.com/cve/CVE-2018-10371/,4.3,None,Partial,None,Not required,None,Cross Site Scripting
CVE-2018-10369,https://www.cvedetails.com/cve/CVE-2018-10369/,10,Complete,Complete,Complete,Not required,None,Cross Site Scripting
CVE-2018-10366,https://www.cvedetails.com/cve/CVE-2018-10366/,4.3,None,Partial,None,Not required,None,Cross Site Scripting
CVE-2018-10363,https://www.cvedetails.com/cve/CVE-2018-10363/,5,None,Partial,None,Not required,None,
CVE-2018-10362,https://www.cvedetails.com/cve/CVE-2018-10362/,5,Partial,None,None,Not required,None,
CVE-2018-10361,https://www.cvedetails.com/cve/CVE-2018-10361/,7.2,Complete,Complete,Complete,Not required,None,Gain privileges
CVE-2018-10360,https://www.cvedetails.com/cve/CVE-2018-10360/,4.3,None,None,Partial,Not required,None,Denial Of Service
CVE-2018-10359,https://www.cvedetails.com/cve/CVE-2018-10359/,5.4,None,Partial,Complete,Not required,None,Execute Code
CVE-2018-10359,https://www.cvedetails.com/cve/CVE-2018-10359/,5.4,None,Partial,Complete,Not required,None,Overflow
CVE-2018-10358,https://www.cvedetails.com/cve/CVE-2018-10358/,5.4,None,Partial,Complete,Not required,None,Execute Code
CVE-2018-10358,https://www.cvedetails.com/cve/CVE-2018-10358/,5.4,None,Partial,Complete,Not required,None,Overflow
CVE-2018-10357,https://www.cvedetails.com/cve/CVE-2018-10357/,9,Complete,Complete,Complete,"is required to exploit this vulnerability.	

	Publish Date : 2018-05-23	Last Update Date : 2018-06-26	












Collapse All
						Â 
						Expand All
						Â 
						Select
						Â 
						Select&Copy
						Â 
					

						Scroll ToÂ 
							
Vendor Statements(0)
Additional Vendor Data(0)
OVAL Definitions(0)
Vulnerable Products(1)
# Of Vulns By Products
References(3)
Metasploit Modules(0)



						CommentsÂ 
						
View User Comments
Add Comment


External LinksÂ 
							
Secunia Advisories
XForce Advisories
Vulnerability Details at NVD
Vulnerability Details at Mitre
Nessus Plugins
Linux Kernel Git Repository
First CVSS Guide






						Search Twitter
						 Â 
						
						Search YouTube
						 Â 
						
						Search Google





-
		CVSS Scores & Vulnerability Types
	





CVSS Score
9.0


Confidentiality Impact
Complete
(There is total information disclosure, resulting in all system files being revealed.)


Integrity Impact
Complete
(There is a total compromise of system integrity. There is a complete loss of system protection, resulting in the entire system being compromised.)


Availability Impact
Complete
(There is a total shutdown of the affected resource. The attacker can render the resource completely unavailable.)


Access Complexity
Low
(Specialized access conditions or extenuating circumstances do not exist. Very little knowledge or skill is required to exploit. )


Authentication
???",None,Execute Code
CVE-2018-10357,https://www.cvedetails.com/cve/CVE-2018-10357/,9,Complete,Complete,Complete,"is required to exploit this vulnerability.	

	Publish Date : 2018-05-23	Last Update Date : 2018-06-26	












Collapse All
						Â 
						Expand All
						Â 
						Select
						Â 
						Select&Copy
						Â 
					

						Scroll ToÂ 
							
Vendor Statements(0)
Additional Vendor Data(0)
OVAL Definitions(0)
Vulnerable Products(1)
# Of Vulns By Products
References(3)
Metasploit Modules(0)



						CommentsÂ 
						
View User Comments
Add Comment


External LinksÂ 
							
Secunia Advisories
XForce Advisories
Vulnerability Details at NVD
Vulnerability Details at Mitre
Nessus Plugins
Linux Kernel Git Repository
First CVSS Guide






						Search Twitter
						 Â 
						
						Search YouTube
						 Â 
						
						Search Google





-
		CVSS Scores & Vulnerability Types
	





CVSS Score
9.0


Confidentiality Impact
Complete
(There is total information disclosure, resulting in all system files being revealed.)


Integrity Impact
Complete
(There is a total compromise of system integrity. There is a complete loss of system protection, resulting in the entire system being compromised.)


Availability Impact
Complete
(There is a total shutdown of the affected resource. The attacker can render the resource completely unavailable.)


Access Complexity
Low
(Specialized access conditions or extenuating circumstances do not exist. Very little knowledge or skill is required to exploit. )


Authentication
???",None,Directory traversal
CVE-2018-10356,https://www.cvedetails.com/cve/CVE-2018-10356/,9,Complete,Complete,Complete,"is required to exploit this vulnerability.	

	Publish Date : 2018-05-23	Last Update Date : 2018-06-22	












Collapse All
						Â 
						Expand All
						Â 
						Select
						Â 
						Select&Copy
						Â 
					

						Scroll ToÂ 
							
Vendor Statements(0)
Additional Vendor Data(0)
OVAL Definitions(0)
Vulnerable Products(1)
# Of Vulns By Products
References(2)
Metasploit Modules(0)



						CommentsÂ 
						
View User Comments
Add Comment


External LinksÂ 
							
Secunia Advisories
XForce Advisories
Vulnerability Details at NVD
Vulnerability Details at Mitre
Nessus Plugins
Linux Kernel Git Repository
First CVSS Guide






						Search Twitter
						 Â 
						
						Search YouTube
						 Â 
						
						Search Google





-
		CVSS Scores & Vulnerability Types
	





CVSS Score
9.0


Confidentiality Impact
Complete
(There is total information disclosure, resulting in all system files being revealed.)


Integrity Impact
Complete
(There is a total compromise of system integrity. There is a complete loss of system protection, resulting in the entire system being compromised.)


Availability Impact
Complete
(There is a total shutdown of the affected resource. The attacker can render the resource completely unavailable.)


Access Complexity
Low
(Specialized access conditions or extenuating circumstances do not exist. Very little knowledge or skill is required to exploit. )


Authentication
???",None,Execute Code
CVE-2018-10356,https://www.cvedetails.com/cve/CVE-2018-10356/,9,Complete,Complete,Complete,"is required to exploit this vulnerability.	

	Publish Date : 2018-05-23	Last Update Date : 2018-06-22	












Collapse All
						Â 
						Expand All
						Â 
						Select
						Â 
						Select&Copy
						Â 
					

						Scroll ToÂ 
							
Vendor Statements(0)
Additional Vendor Data(0)
OVAL Definitions(0)
Vulnerable Products(1)
# Of Vulns By Products
References(2)
Metasploit Modules(0)



						CommentsÂ 
						
View User Comments
Add Comment


External LinksÂ 
							
Secunia Advisories
XForce Advisories
Vulnerability Details at NVD
Vulnerability Details at Mitre
Nessus Plugins
Linux Kernel Git Repository
First CVSS Guide






						Search Twitter
						 Â 
						
						Search YouTube
						 Â 
						
						Search Google





-
		CVSS Scores & Vulnerability Types
	





CVSS Score
9.0


Confidentiality Impact
Complete
(There is total information disclosure, resulting in all system files being revealed.)


Integrity Impact
Complete
(There is a total compromise of system integrity. There is a complete loss of system protection, resulting in the entire system being compromised.)


Availability Impact
Complete
(There is a total shutdown of the affected resource. The attacker can render the resource completely unavailable.)


Access Complexity
Low
(Specialized access conditions or extenuating circumstances do not exist. Very little knowledge or skill is required to exploit. )


Authentication
???",None,Sql Injection
CVE-2018-10354,https://www.cvedetails.com/cve/CVE-2018-10354/,9,Complete,Complete,Complete,"is required to exploit this vulnerability.	

	Publish Date : 2018-05-23	Last Update Date : 2019-10-03	












Collapse All
						Â 
						Expand All
						Â 
						Select
						Â 
						Select&Copy
						Â 
					

						Scroll ToÂ 
							
Vendor Statements(0)
Additional Vendor Data(0)
OVAL Definitions(0)
Vulnerable Products(1)
# Of Vulns By Products
References(2)
Metasploit Modules(0)



						CommentsÂ 
						
View User Comments
Add Comment


External LinksÂ 
							
Secunia Advisories
XForce Advisories
Vulnerability Details at NVD
Vulnerability Details at Mitre
Nessus Plugins
Linux Kernel Git Repository
First CVSS Guide






						Search Twitter
						 Â 
						
						Search YouTube
						 Â 
						
						Search Google





-
		CVSS Scores & Vulnerability Types
	





CVSS Score
9.0


Confidentiality Impact
Complete
(There is total information disclosure, resulting in all system files being revealed.)


Integrity Impact
Complete
(There is a total compromise of system integrity. There is a complete loss of system protection, resulting in the entire system being compromised.)


Availability Impact
Complete
(There is a total shutdown of the affected resource. The attacker can render the resource completely unavailable.)


Access Complexity
Low
(Specialized access conditions or extenuating circumstances do not exist. Very little knowledge or skill is required to exploit. )


Authentication
???",None,Execute Code
CVE-2018-10353,https://www.cvedetails.com/cve/CVE-2018-10353/,4,Partial,None,None,"is required to exploit this vulnerability.	

	Publish Date : 2018-05-23	Last Update Date : 2018-06-22	












Collapse All
						Â 
						Expand All
						Â 
						Select
						Â 
						Select&Copy
						Â 
					

						Scroll ToÂ 
							
Vendor Statements(0)
Additional Vendor Data(0)
OVAL Definitions(0)
Vulnerable Products(1)
# Of Vulns By Products
References(2)
Metasploit Modules(0)



						CommentsÂ 
						
View User Comments
Add Comment


External LinksÂ 
							
Secunia Advisories
XForce Advisories
Vulnerability Details at NVD
Vulnerability Details at Mitre
Nessus Plugins
Linux Kernel Git Repository
First CVSS Guide






						Search Twitter
						 Â 
						
						Search YouTube
						 Â 
						
						Search Google





-
		CVSS Scores & Vulnerability Types
	





CVSS Score
4.0


Confidentiality Impact
Partial
(There is considerable informational disclosure.)


Integrity Impact
None
(There is no impact to the integrity of the system)


Availability Impact
None
(There is no impact to the availability of the system.)


Access Complexity
Low
(Specialized access conditions or extenuating circumstances do not exist. Very little knowledge or skill is required to exploit. )


Authentication
???",None,Sql Injection
CVE-2018-10352,https://www.cvedetails.com/cve/CVE-2018-10352/,6.5,Partial,Partial,Partial,"is required to exploit this vulnerability.	

	Publish Date : 2018-05-23	Last Update Date : 2018-06-22	












Collapse All
						Â 
						Expand All
						Â 
						Select
						Â 
						Select&Copy
						Â 
					

						Scroll ToÂ 
							
Vendor Statements(0)
Additional Vendor Data(0)
OVAL Definitions(0)
Vulnerable Products(1)
# Of Vulns By Products
References(2)
Metasploit Modules(0)



						CommentsÂ 
						
View User Comments
Add Comment


External LinksÂ 
							
Secunia Advisories
XForce Advisories
Vulnerability Details at NVD
Vulnerability Details at Mitre
Nessus Plugins
Linux Kernel Git Repository
First CVSS Guide






						Search Twitter
						 Â 
						
						Search YouTube
						 Â 
						
						Search Google





-
		CVSS Scores & Vulnerability Types
	





CVSS Score
6.5


Confidentiality Impact
Partial
(There is considerable informational disclosure.)


Integrity Impact
Partial
(Modification of some system files or information is possible, but the attacker does not have control over what can be modified, or the scope of what the attacker can affect is limited.)


Availability Impact
Partial
(There is reduced performance or interruptions in resource availability.)


Access Complexity
Low
(Specialized access conditions or extenuating circumstances do not exist. Very little knowledge or skill is required to exploit. )


Authentication
???",None,Sql Injection
CVE-2018-10351,https://www.cvedetails.com/cve/CVE-2018-10351/,9,Complete,Complete,Complete,"is required to exploit this vulnerability.	

	Publish Date : 2018-05-23	Last Update Date : 2018-06-22	












Collapse All
						Â 
						Expand All
						Â 
						Select
						Â 
						Select&Copy
						Â 
					

						Scroll ToÂ 
							
Vendor Statements(0)
Additional Vendor Data(0)
OVAL Definitions(0)
Vulnerable Products(1)
# Of Vulns By Products
References(2)
Metasploit Modules(0)



						CommentsÂ 
						
View User Comments
Add Comment


External LinksÂ 
							
Secunia Advisories
XForce Advisories
Vulnerability Details at NVD
Vulnerability Details at Mitre
Nessus Plugins
Linux Kernel Git Repository
First CVSS Guide






						Search Twitter
						 Â 
						
						Search YouTube
						 Â 
						
						Search Google





-
		CVSS Scores & Vulnerability Types
	





CVSS Score
9.0


Confidentiality Impact
Complete
(There is total information disclosure, resulting in all system files being revealed.)


Integrity Impact
Complete
(There is a total compromise of system integrity. There is a complete loss of system protection, resulting in the entire system being compromised.)


Availability Impact
Complete
(There is a total shutdown of the affected resource. The attacker can render the resource completely unavailable.)


Access Complexity
Low
(Specialized access conditions or extenuating circumstances do not exist. Very little knowledge or skill is required to exploit. )


Authentication
???",None,Sql Injection
CVE-2018-10350,https://www.cvedetails.com/cve/CVE-2018-10350/,9,Complete,Complete,Complete,"is required in order to exploit this vulnerability.	

	Publish Date : 2018-05-25	Last Update Date : 2018-06-25	












Collapse All
						Â 
						Expand All
						Â 
						Select
						Â 
						Select&Copy
						Â 
					

						Scroll ToÂ 
							
Vendor Statements(0)
Additional Vendor Data(0)
OVAL Definitions(0)
Vulnerable Products(0)
# Of Vulns By Products
References(2)
Metasploit Modules(0)



						CommentsÂ 
						
View User Comments
Add Comment


External LinksÂ 
							
Secunia Advisories
XForce Advisories
Vulnerability Details at NVD
Vulnerability Details at Mitre
Nessus Plugins
Linux Kernel Git Repository
First CVSS Guide






						Search Twitter
						 Â 
						
						Search YouTube
						 Â 
						
						Search Google





-
		CVSS Scores & Vulnerability Types
	





CVSS Score
9.0


Confidentiality Impact
Complete
(There is total information disclosure, resulting in all system files being revealed.)


Integrity Impact
Complete
(There is a total compromise of system integrity. There is a complete loss of system protection, resulting in the entire system being compromised.)


Availability Impact
Complete
(There is a total shutdown of the affected resource. The attacker can render the resource completely unavailable.)


Access Complexity
Low
(Specialized access conditions or extenuating circumstances do not exist. Very little knowledge or skill is required to exploit. )


Authentication
???",None,Execute Code
CVE-2018-10350,https://www.cvedetails.com/cve/CVE-2018-10350/,9,Complete,Complete,Complete,"is required in order to exploit this vulnerability.	

	Publish Date : 2018-05-25	Last Update Date : 2018-06-25	












Collapse All
						Â 
						Expand All
						Â 
						Select
						Â 
						Select&Copy
						Â 
					

						Scroll ToÂ 
							
Vendor Statements(0)
Additional Vendor Data(0)
OVAL Definitions(0)
Vulnerable Products(0)
# Of Vulns By Products
References(2)
Metasploit Modules(0)



						CommentsÂ 
						
View User Comments
Add Comment


External LinksÂ 
							
Secunia Advisories
XForce Advisories
Vulnerability Details at NVD
Vulnerability Details at Mitre
Nessus Plugins
Linux Kernel Git Repository
First CVSS Guide






						Search Twitter
						 Â 
						
						Search YouTube
						 Â 
						
						Search Google





-
		CVSS Scores & Vulnerability Types
	





CVSS Score
9.0


Confidentiality Impact
Complete
(There is total information disclosure, resulting in all system files being revealed.)


Integrity Impact
Complete
(There is a total compromise of system integrity. There is a complete loss of system protection, resulting in the entire system being compromised.)


Availability Impact
Complete
(There is a total shutdown of the affected resource. The attacker can render the resource completely unavailable.)


Access Complexity
Low
(Specialized access conditions or extenuating circumstances do not exist. Very little knowledge or skill is required to exploit. )


Authentication
???",None,Sql Injection
CVE-2018-10329,https://www.cvedetails.com/cve/CVE-2018-10329/,4.3,None,Partial,None,Not required,None,Cross Site Scripting
CVE-2018-10323,https://www.cvedetails.com/cve/CVE-2018-10323/,4.9,None,None,Complete,Not required,None,Denial Of Service
CVE-2018-10322,https://www.cvedetails.com/cve/CVE-2018-10322/,4.9,None,None,Complete,Not required,None,Denial Of Service
CVE-2018-10316,https://www.cvedetails.com/cve/CVE-2018-10316/,4.3,None,None,Partial,Not required,None,Overflow
CVE-2018-10312,https://www.cvedetails.com/cve/CVE-2018-10312/,6.8,Partial,Partial,Partial,Not required,None,CSRF
CVE-2018-10311,https://www.cvedetails.com/cve/CVE-2018-10311/,4.3,None,Partial,None,Not required,None,Cross Site Scripting
CVE-2018-10307,https://www.cvedetails.com/cve/CVE-2018-10307/,4.3,None,Partial,None,Not required,None,Cross Site Scripting
CVE-2018-10306,https://www.cvedetails.com/cve/CVE-2018-10306/,4.3,None,Partial,None,Not required,None,Cross Site Scripting
CVE-2018-10305,https://www.cvedetails.com/cve/CVE-2018-10305/,7.5,Partial,Partial,Partial,Not required,None,Bypass a restriction or similar
CVE-2018-10303,https://www.cvedetails.com/cve/CVE-2018-10303/,6.8,Partial,Partial,Partial,Not required,None,Execute Code
CVE-2018-10302,https://www.cvedetails.com/cve/CVE-2018-10302/,6.8,Partial,Partial,Partial,Not required,None,Execute Code
CVE-2018-10301,https://www.cvedetails.com/cve/CVE-2018-10301/,4.3,None,Partial,None,Not required,None,Cross Site Scripting
CVE-2018-10301,https://www.cvedetails.com/cve/CVE-2018-10301/,4.3,None,Partial,None,Not required,None,Bypass a restriction or similar
CVE-2018-10300,https://www.cvedetails.com/cve/CVE-2018-10300/,4.3,None,Partial,None,Not required,None,Cross Site Scripting
CVE-2018-10300,https://www.cvedetails.com/cve/CVE-2018-10300/,4.3,None,Partial,None,Not required,None,Bypass a restriction or similar
CVE-2018-10299,https://www.cvedetails.com/cve/CVE-2018-10299/,5,None,Partial,None,Not required,None,Overflow
CVE-2018-10296,https://www.cvedetails.com/cve/CVE-2018-10296/,4.3,None,Partial,None,Not required,None,Cross Site Scripting
CVE-2018-10295,https://www.cvedetails.com/cve/CVE-2018-10295/,6.8,Partial,Partial,Partial,Not required,None,CSRF
CVE-2018-10294,https://www.cvedetails.com/cve/CVE-2018-10294/,4.3,None,Partial,None,Not required,None,Cross Site Scripting
CVE-2018-10289,https://www.cvedetails.com/cve/CVE-2018-10289/,4.3,None,None,Partial,Not required,None,Denial Of Service
CVE-2018-10286,https://www.cvedetails.com/cve/CVE-2018-10286/,4,Partial,None,None,,None,
CVE-2018-10285,https://www.cvedetails.com/cve/CVE-2018-10285/,7.5,Partial,Partial,Partial,Not required,None,Bypass a restriction or similar
CVE-2018-10284,https://www.cvedetails.com/cve/CVE-2018-10284/,7.5,Partial,Partial,Partial,Not required,None,Sql Injection
CVE-2018-10283,https://www.cvedetails.com/cve/CVE-2018-10283/,7.5,Partial,Partial,Partial,Not required,None,Sql Injection
CVE-2018-10267,https://www.cvedetails.com/cve/CVE-2018-10267/,6.8,Partial,Partial,Partial,Not required,None,CSRF
CVE-2018-10266,https://www.cvedetails.com/cve/CVE-2018-10266/,6.8,Partial,Partial,Partial,Not required,None,CSRF
CVE-2018-10265,https://www.cvedetails.com/cve/CVE-2018-10265/,6.8,Partial,Partial,Partial,Not required,None,CSRF
CVE-2018-10260,https://www.cvedetails.com/cve/CVE-2018-10260/,6.5,Partial,Partial,Partial,,None,File Inclusion
CVE-2018-10258,https://www.cvedetails.com/cve/CVE-2018-10258/,6.5,Partial,Partial,Partial,,None,Execute Code
CVE-2018-10257,https://www.cvedetails.com/cve/CVE-2018-10257/,6.5,Partial,Partial,Partial,,None,Execute Code
CVE-2018-10256,https://www.cvedetails.com/cve/CVE-2018-10256/,6.5,Partial,Partial,Partial,,None,Sql Injection
CVE-2018-10255,https://www.cvedetails.com/cve/CVE-2018-10255/,6.5,Partial,Partial,Partial,,None,Execute Code
CVE-2018-10254,https://www.cvedetails.com/cve/CVE-2018-10254/,6.8,Partial,Partial,Partial,Not required,None,Denial Of Service
CVE-2018-10253,https://www.cvedetails.com/cve/CVE-2018-10253/,5,None,None,Partial,Not required,None,Overflow
CVE-2018-10252,https://www.cvedetails.com/cve/CVE-2018-10252/,6.8,Partial,Partial,Partial,Not required,None,
CVE-2018-10251,https://www.cvedetails.com/cve/CVE-2018-10251/,10,Complete,Complete,Complete,Not required,None,Execute Code
CVE-2018-10251,https://www.cvedetails.com/cve/CVE-2018-10251/,10,Complete,Complete,Complete,Not required,None,Gain privileges
CVE-2018-10249,https://www.cvedetails.com/cve/CVE-2018-10249/,6.8,Partial,Partial,Partial,Not required,None,CSRF
CVE-2018-10248,https://www.cvedetails.com/cve/CVE-2018-10248/,5.8,None,Partial,Partial,Not required,None,CSRF
CVE-2018-10245,https://www.cvedetails.com/cve/CVE-2018-10245/,5,Partial,None,None,Not required,None,Obtain Information
CVE-2018-10241,https://www.cvedetails.com/cve/CVE-2018-10241/,4,None,None,Partial,,None,Denial Of Service
CVE-2018-10240,https://www.cvedetails.com/cve/CVE-2018-10240/,5,Partial,None,None,Not required,None,
