CVE ID,Link to CVE,CVSS Score,Confidentiality Impact,Integrity Impact,Availability Impact,Authentication,Gained Access,Vulnerability Type(s)
CVE-2020-6650,https://www.cvedetails.com/cve/CVE-2020-6650/,5.8,Partial,Partial,Partial,Not required,None,Execute Code
CVE-2020-6648,https://www.cvedetails.com/cve/CVE-2020-6648/,4.0,Partial,None,None,,None,Obtain Information
CVE-2020-6644,https://www.cvedetails.com/cve/CVE-2020-6644/,6.8,Partial,Partial,Partial,Not required,None,Gain privileges
CVE-2020-6638,https://www.cvedetails.com/cve/CVE-2020-6638/,5.0,None,None,Partial,Not required,None,
CVE-2020-6637,https://www.cvedetails.com/cve/CVE-2020-6637/,7.5,Partial,Partial,Partial,Not required,None,Sql Injection
CVE-2020-6632,https://www.cvedetails.com/cve/CVE-2020-6632/,4.3,None,Partial,None,Not required,None,Cross Site Scripting
CVE-2020-6631,https://www.cvedetails.com/cve/CVE-2020-6631/,4.3,None,None,Partial,Not required,None,
CVE-2020-6630,https://www.cvedetails.com/cve/CVE-2020-6630/,4.3,None,None,Partial,Not required,None,
CVE-2020-6629,https://www.cvedetails.com/cve/CVE-2020-6629/,4.3,None,None,Partial,Not required,None,
CVE-2020-6628,https://www.cvedetails.com/cve/CVE-2020-6628/,6.8,Partial,Partial,Partial,Not required,None,
CVE-2020-6625,https://www.cvedetails.com/cve/CVE-2020-6625/,5.8,Partial,None,Partial,Not required,None,
CVE-2020-6624,https://www.cvedetails.com/cve/CVE-2020-6624/,5.8,Partial,None,Partial,Not required,None,
CVE-2020-6623,https://www.cvedetails.com/cve/CVE-2020-6623/,6.8,Partial,Partial,Partial,Not required,None,
CVE-2020-6622,https://www.cvedetails.com/cve/CVE-2020-6622/,6.8,Partial,Partial,Partial,Not required,None,
CVE-2020-6621,https://www.cvedetails.com/cve/CVE-2020-6621/,6.8,Partial,Partial,Partial,Not required,None,
CVE-2020-6620,https://www.cvedetails.com/cve/CVE-2020-6620/,6.8,Partial,Partial,Partial,Not required,None,
CVE-2020-6619,https://www.cvedetails.com/cve/CVE-2020-6619/,6.8,Partial,Partial,Partial,Not required,None,
CVE-2020-6618,https://www.cvedetails.com/cve/CVE-2020-6618/,6.8,Partial,Partial,Partial,Not required,None,
CVE-2020-6617,https://www.cvedetails.com/cve/CVE-2020-6617/,6.8,Partial,Partial,Partial,Not required,None,
CVE-2020-6615,https://www.cvedetails.com/cve/CVE-2020-6615/,4.3,None,None,Partial,Not required,None,
CVE-2020-6614,https://www.cvedetails.com/cve/CVE-2020-6614/,5.8,Partial,None,Partial,Not required,None,
CVE-2020-6613,https://www.cvedetails.com/cve/CVE-2020-6613/,5.8,Partial,None,Partial,Not required,None,
CVE-2020-6612,https://www.cvedetails.com/cve/CVE-2020-6612/,5.8,Partial,None,Partial,Not required,None,
CVE-2020-6611,https://www.cvedetails.com/cve/CVE-2020-6611/,4.3,None,None,Partial,Not required,None,
CVE-2020-6610,https://www.cvedetails.com/cve/CVE-2020-6610/,4.3,None,None,Partial,Not required,None,
CVE-2020-6609,https://www.cvedetails.com/cve/CVE-2020-6609/,6.8,Partial,Partial,Partial,Not required,None,
CVE-2020-6585,https://www.cvedetails.com/cve/CVE-2020-6585/,6.8,Partial,Partial,Partial,Not required,None,CSRF
CVE-2020-6584,https://www.cvedetails.com/cve/CVE-2020-6584/,4.0,Partial,None,None,,None,
CVE-2020-6583,https://www.cvedetails.com/cve/CVE-2020-6583/,4.3,None,Partial,None,Not required,None,Cross Site Scripting
CVE-2020-6582,https://www.cvedetails.com/cve/CVE-2020-6582/,5.0,None,None,Partial,Not required,None,Overflow
CVE-2020-6579,https://www.cvedetails.com/cve/CVE-2020-6579/,4.3,None,Partial,None,Not required,None,Cross Site Scripting
CVE-2020-6576,https://www.cvedetails.com/cve/CVE-2020-6576/,6.8,Partial,Partial,Partial,Not required,None,
CVE-2020-6575,https://www.cvedetails.com/cve/CVE-2020-6575/,5.1,Partial,Partial,Partial,Not required,None,
CVE-2020-6574,https://www.cvedetails.com/cve/CVE-2020-6574/,4.6,Partial,Partial,Partial,Not required,None,
CVE-2020-6573,https://www.cvedetails.com/cve/CVE-2020-6573/,6.8,Partial,Partial,Partial,Not required,None,
CVE-2020-6571,https://www.cvedetails.com/cve/CVE-2020-6571/,4.3,None,Partial,None,Not required,None,
CVE-2020-6570,https://www.cvedetails.com/cve/CVE-2020-6570/,4.3,Partial,None,None,Not required,None,Obtain Information
CVE-2020-6569,https://www.cvedetails.com/cve/CVE-2020-6569/,6.8,Partial,Partial,Partial,Not required,None,Overflow
CVE-2020-6568,https://www.cvedetails.com/cve/CVE-2020-6568/,4.3,None,Partial,None,Not required,None,Bypass a restriction or similar
CVE-2020-6567,https://www.cvedetails.com/cve/CVE-2020-6567/,4.3,None,Partial,None,Not required,None,Bypass a restriction or similar
CVE-2020-6566,https://www.cvedetails.com/cve/CVE-2020-6566/,4.3,Partial,None,None,Not required,None,
CVE-2020-6565,https://www.cvedetails.com/cve/CVE-2020-6565/,4.3,None,Partial,None,Not required,None,
CVE-2020-6564,https://www.cvedetails.com/cve/CVE-2020-6564/,4.3,None,Partial,None,Not required,None,
CVE-2020-6563,https://www.cvedetails.com/cve/CVE-2020-6563/,4.3,Partial,None,None,Not required,None,Obtain Information
CVE-2020-6562,https://www.cvedetails.com/cve/CVE-2020-6562/,4.3,None,Partial,None,Not required,None,
CVE-2020-6561,https://www.cvedetails.com/cve/CVE-2020-6561/,4.3,Partial,None,None,Not required,None,
CVE-2020-6560,https://www.cvedetails.com/cve/CVE-2020-6560/,4.3,Partial,None,None,Not required,None,
CVE-2020-6559,https://www.cvedetails.com/cve/CVE-2020-6559/,9.3,Complete,Complete,Complete,Not required,None,
CVE-2020-6558,https://www.cvedetails.com/cve/CVE-2020-6558/,4.3,None,Partial,None,Not required,None,Cross Site Scripting
CVE-2020-6558,https://www.cvedetails.com/cve/CVE-2020-6558/,4.3,None,Partial,None,Not required,None,Bypass a restriction or similar
CVE-2020-6557,https://www.cvedetails.com/cve/CVE-2020-6557/,4.3,None,Partial,None,Not required,None,
CVE-2020-6556,https://www.cvedetails.com/cve/CVE-2020-6556/,9.3,Complete,Complete,Complete,Not required,None,Overflow
CVE-2020-6555,https://www.cvedetails.com/cve/CVE-2020-6555/,6.8,Partial,Partial,Partial,Not required,None,Obtain Information
CVE-2020-6554,https://www.cvedetails.com/cve/CVE-2020-6554/,6.8,Partial,Partial,Partial,Not required,None,
CVE-2020-6553,https://www.cvedetails.com/cve/CVE-2020-6553/,9.3,Complete,Complete,Complete,Not required,None,
CVE-2020-6552,https://www.cvedetails.com/cve/CVE-2020-6552/,9.3,Complete,Complete,Complete,Not required,None,
CVE-2020-6551,https://www.cvedetails.com/cve/CVE-2020-6551/,9.3,Complete,Complete,Complete,Not required,None,
CVE-2020-6550,https://www.cvedetails.com/cve/CVE-2020-6550/,9.3,Complete,Complete,Complete,Not required,None,
CVE-2020-6549,https://www.cvedetails.com/cve/CVE-2020-6549/,9.3,Complete,Complete,Complete,Not required,None,
CVE-2020-6548,https://www.cvedetails.com/cve/CVE-2020-6548/,9.3,Complete,Complete,Complete,Not required,None,Overflow
CVE-2020-6547,https://www.cvedetails.com/cve/CVE-2020-6547/,4.3,Partial,None,None,Not required,None,Obtain Information
CVE-2020-6546,https://www.cvedetails.com/cve/CVE-2020-6546/,4.6,Partial,Partial,Partial,Not required,None,
CVE-2020-6545,https://www.cvedetails.com/cve/CVE-2020-6545/,6.8,Partial,Partial,Partial,Not required,None,
CVE-2020-6544,https://www.cvedetails.com/cve/CVE-2020-6544/,6.8,Partial,Partial,Partial,Not required,None,
CVE-2020-6543,https://www.cvedetails.com/cve/CVE-2020-6543/,6.8,Partial,Partial,Partial,Not required,None,
CVE-2020-6542,https://www.cvedetails.com/cve/CVE-2020-6542/,6.8,Partial,Partial,Partial,Not required,None,
CVE-2020-6541,https://www.cvedetails.com/cve/CVE-2020-6541/,6.8,Partial,Partial,Partial,Not required,None,
CVE-2020-6540,https://www.cvedetails.com/cve/CVE-2020-6540/,6.8,Partial,Partial,Partial,Not required,None,Overflow
CVE-2020-6539,https://www.cvedetails.com/cve/CVE-2020-6539/,6.8,Partial,Partial,Partial,Not required,None,
CVE-2020-6538,https://www.cvedetails.com/cve/CVE-2020-6538/,4.3,Partial,None,None,Not required,None,
CVE-2020-6537,https://www.cvedetails.com/cve/CVE-2020-6537/,6.8,Partial,Partial,Partial,Not required,None,Execute Code
CVE-2020-6536,https://www.cvedetails.com/cve/CVE-2020-6536/,4.3,None,Partial,None,Not required,None,
CVE-2020-6535,https://www.cvedetails.com/cve/CVE-2020-6535/,4.3,None,Partial,None,Not required,None,
CVE-2020-6534,https://www.cvedetails.com/cve/CVE-2020-6534/,6.8,Partial,Partial,Partial,Not required,None,Overflow
CVE-2020-6533,https://www.cvedetails.com/cve/CVE-2020-6533/,6.8,Partial,Partial,Partial,Not required,None,
CVE-2020-6532,https://www.cvedetails.com/cve/CVE-2020-6532/,6.8,Partial,Partial,Partial,Not required,None,
CVE-2020-6531,https://www.cvedetails.com/cve/CVE-2020-6531/,4.3,Partial,None,None,Not required,None,Obtain Information
CVE-2020-6530,https://www.cvedetails.com/cve/CVE-2020-6530/,6.8,Partial,Partial,Partial,Not required,None,Overflow
CVE-2020-6530,https://www.cvedetails.com/cve/CVE-2020-6530/,6.8,Partial,Partial,Partial,Not required,None,Memory corruption
CVE-2020-6529,https://www.cvedetails.com/cve/CVE-2020-6529/,4.3,Partial,None,None,Not required,None,
CVE-2020-6528,https://www.cvedetails.com/cve/CVE-2020-6528/,4.3,None,Partial,None,Not required,None,
CVE-2020-6527,https://www.cvedetails.com/cve/CVE-2020-6527/,4.3,None,Partial,None,Not required,None,Bypass a restriction or similar
CVE-2020-6526,https://www.cvedetails.com/cve/CVE-2020-6526/,4.3,None,Partial,None,Not required,None,Bypass a restriction or similar
CVE-2020-6525,https://www.cvedetails.com/cve/CVE-2020-6525/,6.8,Partial,Partial,Partial,Not required,None,Overflow
CVE-2020-6524,https://www.cvedetails.com/cve/CVE-2020-6524/,9.3,Complete,Complete,Complete,Not required,None,Overflow
CVE-2020-6523,https://www.cvedetails.com/cve/CVE-2020-6523/,9.3,Complete,Complete,Complete,Not required,None,
CVE-2020-6522,https://www.cvedetails.com/cve/CVE-2020-6522/,6.8,Partial,Partial,Partial,Not required,None,
CVE-2020-6521,https://www.cvedetails.com/cve/CVE-2020-6521/,4.3,Partial,None,None,Not required,None,Obtain Information
CVE-2020-6520,https://www.cvedetails.com/cve/CVE-2020-6520/,9.3,Complete,Complete,Complete,Not required,None,Overflow
CVE-2020-6519,https://www.cvedetails.com/cve/CVE-2020-6519/,4.3,None,Partial,None,Not required,None,Bypass a restriction or similar
CVE-2020-6518,https://www.cvedetails.com/cve/CVE-2020-6518/,9.3,Complete,Complete,Complete,Not required,None,
CVE-2020-6517,https://www.cvedetails.com/cve/CVE-2020-6517/,9.3,Complete,Complete,Complete,Not required,None,Overflow
CVE-2020-6516,https://www.cvedetails.com/cve/CVE-2020-6516/,4.3,Partial,None,None,Not required,None,Bypass a restriction or similar
CVE-2020-6515,https://www.cvedetails.com/cve/CVE-2020-6515/,9.3,Complete,Complete,Complete,Not required,None,
CVE-2020-6514,https://www.cvedetails.com/cve/CVE-2020-6514/,4.3,None,Partial,None,Not required,None,
CVE-2020-6513,https://www.cvedetails.com/cve/CVE-2020-6513/,6.8,Partial,Partial,Partial,Not required,None,Overflow
CVE-2020-6512,https://www.cvedetails.com/cve/CVE-2020-6512/,9.3,Complete,Complete,Complete,Not required,None,
CVE-2020-6511,https://www.cvedetails.com/cve/CVE-2020-6511/,4.3,Partial,None,None,Not required,None,Obtain Information
CVE-2020-6510,https://www.cvedetails.com/cve/CVE-2020-6510/,6.8,Partial,Partial,Partial,Not required,None,Overflow
CVE-2020-6509,https://www.cvedetails.com/cve/CVE-2020-6509/,6.8,Partial,Partial,Partial,Not required,None,
CVE-2020-6507,https://www.cvedetails.com/cve/CVE-2020-6507/,6.8,Partial,Partial,Partial,Not required,None,
CVE-2020-6506,https://www.cvedetails.com/cve/CVE-2020-6506/,4.3,None,Partial,None,Not required,None,Bypass a restriction or similar
CVE-2020-6505,https://www.cvedetails.com/cve/CVE-2020-6505/,6.8,Partial,Partial,Partial,Not required,None,
CVE-2020-6504,https://www.cvedetails.com/cve/CVE-2020-6504/,4.3,None,Partial,None,Not required,None,Bypass a restriction or similar
CVE-2020-6503,https://www.cvedetails.com/cve/CVE-2020-6503/,4.3,Partial,None,None,Not required,None,Obtain Information
CVE-2020-6502,https://www.cvedetails.com/cve/CVE-2020-6502/,4.3,None,Partial,None,Not required,None,
CVE-2020-6501,https://www.cvedetails.com/cve/CVE-2020-6501/,4.3,None,Partial,None,Not required,None,Bypass a restriction or similar
CVE-2020-6500,https://www.cvedetails.com/cve/CVE-2020-6500/,4.3,None,Partial,None,Not required,None,
CVE-2020-6499,https://www.cvedetails.com/cve/CVE-2020-6499/,4.3,None,Partial,None,Not required,None,Bypass a restriction or similar
CVE-2020-6498,https://www.cvedetails.com/cve/CVE-2020-6498/,4.3,None,Partial,None,Not required,None,
CVE-2020-6497,https://www.cvedetails.com/cve/CVE-2020-6497/,4.3,None,Partial,None,Not required,None,
CVE-2020-6496,https://www.cvedetails.com/cve/CVE-2020-6496/,6.8,Partial,Partial,Partial,Not required,None,
CVE-2020-6495,https://www.cvedetails.com/cve/CVE-2020-6495/,4.3,None,Partial,None,Not required,None,
CVE-2020-6494,https://www.cvedetails.com/cve/CVE-2020-6494/,4.3,None,Partial,None,Not required,None,
CVE-2020-6493,https://www.cvedetails.com/cve/CVE-2020-6493/,6.8,Partial,Partial,Partial,in Google Chrome prior to 83.0.4103.97 allowed a remote attacker who had compromised,None,
CVE-2020-6491,https://www.cvedetails.com/cve/CVE-2020-6491/,4.3,None,Partial,None,Not required,None,
CVE-2020-6490,https://www.cvedetails.com/cve/CVE-2020-6490/,4.3,Partial,None,None,Not required,None,
CVE-2020-6489,https://www.cvedetails.com/cve/CVE-2020-6489/,4.3,Partial,None,None,Not required,None,Obtain Information
CVE-2020-6488,https://www.cvedetails.com/cve/CVE-2020-6488/,4.3,None,Partial,None,Not required,None,Bypass a restriction or similar
CVE-2020-6487,https://www.cvedetails.com/cve/CVE-2020-6487/,4.3,None,Partial,None,Not required,None,Bypass a restriction or similar
CVE-2020-6486,https://www.cvedetails.com/cve/CVE-2020-6486/,4.3,None,Partial,None,Not required,None,Bypass a restriction or similar
CVE-2020-6485,https://www.cvedetails.com/cve/CVE-2020-6485/,4.3,None,Partial,None,Not required,None,Bypass a restriction or similar
CVE-2020-6484,https://www.cvedetails.com/cve/CVE-2020-6484/,4.3,None,Partial,None,Not required,None,Bypass a restriction or similar
CVE-2020-6483,https://www.cvedetails.com/cve/CVE-2020-6483/,4.3,None,Partial,None,Not required,None,Bypass a restriction or similar
CVE-2020-6482,https://www.cvedetails.com/cve/CVE-2020-6482/,4.3,None,Partial,None,Not required,None,Bypass a restriction or similar
CVE-2020-6481,https://www.cvedetails.com/cve/CVE-2020-6481/,4.3,None,Partial,None,Not required,None,
CVE-2020-6480,https://www.cvedetails.com/cve/CVE-2020-6480/,4.3,None,Partial,None,Not required,None,Bypass a restriction or similar
CVE-2020-6479,https://www.cvedetails.com/cve/CVE-2020-6479/,4.3,None,Partial,None,Not required,None,
CVE-2020-6478,https://www.cvedetails.com/cve/CVE-2020-6478/,4.3,None,Partial,None,Not required,None,
CVE-2020-6477,https://www.cvedetails.com/cve/CVE-2020-6477/,4.6,Partial,Partial,Partial,Not required,None,
CVE-2020-6476,https://www.cvedetails.com/cve/CVE-2020-6476/,4.3,None,Partial,None,Not required,None,Bypass a restriction or similar
CVE-2020-6475,https://www.cvedetails.com/cve/CVE-2020-6475/,4.3,None,Partial,None,Not required,None,
CVE-2020-6474,https://www.cvedetails.com/cve/CVE-2020-6474/,6.8,Partial,Partial,Partial,Not required,None,
CVE-2020-6473,https://www.cvedetails.com/cve/CVE-2020-6473/,4.3,Partial,None,None,Not required,None,Obtain Information
CVE-2020-6472,https://www.cvedetails.com/cve/CVE-2020-6472/,4.3,Partial,None,None,Not required,None,Obtain Information
CVE-2020-6471,https://www.cvedetails.com/cve/CVE-2020-6471/,6.8,Partial,Partial,Partial,Not required,None,
CVE-2020-6470,https://www.cvedetails.com/cve/CVE-2020-6470/,4.3,None,Partial,None,Not required,None,Cross Site Scripting
CVE-2020-6469,https://www.cvedetails.com/cve/CVE-2020-6469/,6.8,Partial,Partial,Partial,Not required,None,
CVE-2020-6468,https://www.cvedetails.com/cve/CVE-2020-6468/,6.8,Partial,Partial,Partial,Not required,None,
CVE-2020-6467,https://www.cvedetails.com/cve/CVE-2020-6467/,6.8,Partial,Partial,Partial,Not required,None,
CVE-2020-6466,https://www.cvedetails.com/cve/CVE-2020-6466/,6.8,Partial,Partial,Partial,Not required,None,
CVE-2020-6465,https://www.cvedetails.com/cve/CVE-2020-6465/,6.8,Partial,Partial,Partial,Not required,None,
CVE-2020-6464,https://www.cvedetails.com/cve/CVE-2020-6464/,6.8,Partial,Partial,Partial,Not required,None,
CVE-2020-6463,https://www.cvedetails.com/cve/CVE-2020-6463/,6.8,Partial,Partial,Partial,Not required,None,
CVE-2020-6462,https://www.cvedetails.com/cve/CVE-2020-6462/,6.8,Partial,Partial,Partial,Not required,None,
CVE-2020-6461,https://www.cvedetails.com/cve/CVE-2020-6461/,6.8,Partial,Partial,Partial,Not required,None,
CVE-2020-6460,https://www.cvedetails.com/cve/CVE-2020-6460/,4.3,None,Partial,None,Not required,None,
CVE-2020-6459,https://www.cvedetails.com/cve/CVE-2020-6459/,6.8,Partial,Partial,Partial,Not required,None,
CVE-2020-6458,https://www.cvedetails.com/cve/CVE-2020-6458/,6.8,Partial,Partial,Partial,Not required,None,
CVE-2020-6457,https://www.cvedetails.com/cve/CVE-2020-6457/,6.8,Partial,Partial,Partial,Not required,None,
CVE-2020-6456,https://www.cvedetails.com/cve/CVE-2020-6456/,4.3,Partial,None,None,Not required,None,Bypass a restriction or similar
CVE-2020-6455,https://www.cvedetails.com/cve/CVE-2020-6455/,6.8,Partial,Partial,Partial,Not required,None,
CVE-2020-6454,https://www.cvedetails.com/cve/CVE-2020-6454/,6.8,Partial,Partial,Partial,Not required,None,
CVE-2020-6453,https://www.cvedetails.com/cve/CVE-2020-6453/,6.8,Partial,Partial,Partial,Not required,None,Overflow
CVE-2020-6452,https://www.cvedetails.com/cve/CVE-2020-6452/,6.8,Partial,Partial,Partial,Not required,None,Overflow
CVE-2020-6451,https://www.cvedetails.com/cve/CVE-2020-6451/,6.8,Partial,Partial,Partial,Not required,None,
CVE-2020-6450,https://www.cvedetails.com/cve/CVE-2020-6450/,6.8,Partial,Partial,Partial,Not required,None,
CVE-2020-6449,https://www.cvedetails.com/cve/CVE-2020-6449/,6.8,Partial,Partial,Partial,Not required,None,
CVE-2020-6448,https://www.cvedetails.com/cve/CVE-2020-6448/,6.8,Partial,Partial,Partial,Not required,None,
CVE-2020-6447,https://www.cvedetails.com/cve/CVE-2020-6447/,6.8,Partial,Partial,Partial,Not required,None,
CVE-2020-6446,https://www.cvedetails.com/cve/CVE-2020-6446/,4.3,None,Partial,None,Not required,None,Bypass a restriction or similar
CVE-2020-6445,https://www.cvedetails.com/cve/CVE-2020-6445/,4.3,None,Partial,None,Not required,None,Bypass a restriction or similar
CVE-2020-6444,https://www.cvedetails.com/cve/CVE-2020-6444/,6.8,Partial,Partial,Partial,Not required,None,
CVE-2020-6443,https://www.cvedetails.com/cve/CVE-2020-6443/,6.8,Partial,Partial,Partial,Not required,None,Execute Code
CVE-2020-6442,https://www.cvedetails.com/cve/CVE-2020-6442/,4.3,Partial,None,None,Not required,None,
CVE-2020-6441,https://www.cvedetails.com/cve/CVE-2020-6441/,4.3,None,Partial,None,Not required,None,Bypass a restriction or similar
CVE-2020-6440,https://www.cvedetails.com/cve/CVE-2020-6440/,4.3,Partial,None,None,Not required,None,Obtain Information
CVE-2020-6439,https://www.cvedetails.com/cve/CVE-2020-6439/,6.8,Partial,Partial,Partial,Not required,None,Bypass a restriction or similar
CVE-2020-6438,https://www.cvedetails.com/cve/CVE-2020-6438/,4.3,Partial,None,None,Not required,None,Obtain Information
CVE-2020-6437,https://www.cvedetails.com/cve/CVE-2020-6437/,4.3,None,Partial,None,Not required,None,
CVE-2020-6436,https://www.cvedetails.com/cve/CVE-2020-6436/,6.8,Partial,Partial,Partial,Not required,None,
CVE-2020-6435,https://www.cvedetails.com/cve/CVE-2020-6435/,4.3,None,Partial,None,Not required,None,Bypass a restriction or similar
CVE-2020-6434,https://www.cvedetails.com/cve/CVE-2020-6434/,6.8,Partial,Partial,Partial,Not required,None,
CVE-2020-6433,https://www.cvedetails.com/cve/CVE-2020-6433/,4.3,None,Partial,None,Not required,None,Bypass a restriction or similar
CVE-2020-6432,https://www.cvedetails.com/cve/CVE-2020-6432/,4.3,None,Partial,None,Not required,None,Bypass a restriction or similar
CVE-2020-6431,https://www.cvedetails.com/cve/CVE-2020-6431/,4.3,None,Partial,None,Not required,None,
CVE-2020-6430,https://www.cvedetails.com/cve/CVE-2020-6430/,6.8,Partial,Partial,Partial,Not required,None,
CVE-2020-6429,https://www.cvedetails.com/cve/CVE-2020-6429/,6.8,Partial,Partial,Partial,Not required,None,
CVE-2020-6428,https://www.cvedetails.com/cve/CVE-2020-6428/,6.8,Partial,Partial,Partial,Not required,None,
CVE-2020-6427,https://www.cvedetails.com/cve/CVE-2020-6427/,6.8,Partial,Partial,Partial,Not required,None,
CVE-2020-6426,https://www.cvedetails.com/cve/CVE-2020-6426/,4.3,None,Partial,None,Not required,None,
CVE-2020-6425,https://www.cvedetails.com/cve/CVE-2020-6425/,5.8,Partial,Partial,None,Not required,None,Bypass a restriction or similar
CVE-2020-6424,https://www.cvedetails.com/cve/CVE-2020-6424/,6.8,Partial,Partial,Partial,Not required,None,
CVE-2020-6423,https://www.cvedetails.com/cve/CVE-2020-6423/,6.8,Partial,Partial,Partial,Not required,None,
CVE-2020-6422,https://www.cvedetails.com/cve/CVE-2020-6422/,6.8,Partial,Partial,Partial,Not required,None,
CVE-2020-6420,https://www.cvedetails.com/cve/CVE-2020-6420/,6.8,Partial,Partial,Partial,Not required,None,Bypass a restriction or similar
CVE-2020-6419,https://www.cvedetails.com/cve/CVE-2020-6419/,6.8,Partial,Partial,Partial,Not required,None,
CVE-2020-6418,https://www.cvedetails.com/cve/CVE-2020-6418/,6.8,Partial,Partial,Partial,Not required,None,
CVE-2020-6417,https://www.cvedetails.com/cve/CVE-2020-6417/,4.6,Partial,Partial,Partial,Not required,None,Execute Code
CVE-2020-6416,https://www.cvedetails.com/cve/CVE-2020-6416/,6.8,Partial,Partial,Partial,Not required,None,
CVE-2020-6415,https://www.cvedetails.com/cve/CVE-2020-6415/,6.8,Partial,Partial,Partial,Not required,None,
CVE-2020-6414,https://www.cvedetails.com/cve/CVE-2020-6414/,6.8,Partial,Partial,Partial,Not required,None,Bypass a restriction or similar
CVE-2020-6413,https://www.cvedetails.com/cve/CVE-2020-6413/,6.8,Partial,Partial,Partial,Not required,None,Bypass a restriction or similar
CVE-2020-6412,https://www.cvedetails.com/cve/CVE-2020-6412/,5.8,Partial,Partial,None,Not required,None,
CVE-2020-6411,https://www.cvedetails.com/cve/CVE-2020-6411/,5.8,Partial,Partial,None,Not required,None,
CVE-2020-6410,https://www.cvedetails.com/cve/CVE-2020-6410/,6.8,Partial,Partial,Partial,Not required,None,
CVE-2020-6409,https://www.cvedetails.com/cve/CVE-2020-6409/,6.8,Partial,Partial,Partial,Not required,None,Bypass a restriction or similar
CVE-2020-6408,https://www.cvedetails.com/cve/CVE-2020-6408/,4.3,Partial,None,None,Not required,None,Obtain Information
CVE-2020-6407,https://www.cvedetails.com/cve/CVE-2020-6407/,6.8,Partial,Partial,Partial,Not required,None,Memory corruption
CVE-2020-6406,https://www.cvedetails.com/cve/CVE-2020-6406/,6.8,Partial,Partial,Partial,Not required,None,
CVE-2020-6405,https://www.cvedetails.com/cve/CVE-2020-6405/,4.3,Partial,None,None,Not required,None,Obtain Information
CVE-2020-6404,https://www.cvedetails.com/cve/CVE-2020-6404/,6.8,Partial,Partial,Partial,Not required,None,
CVE-2020-6403,https://www.cvedetails.com/cve/CVE-2020-6403/,4.3,None,Partial,None,Not required,None,
CVE-2020-6402,https://www.cvedetails.com/cve/CVE-2020-6402/,6.8,Partial,Partial,Partial,Not required,None,Execute Code
CVE-2020-6401,https://www.cvedetails.com/cve/CVE-2020-6401/,4.3,None,Partial,None,Not required,None,
CVE-2020-6400,https://www.cvedetails.com/cve/CVE-2020-6400/,4.3,Partial,None,None,Not required,None,
CVE-2020-6399,https://www.cvedetails.com/cve/CVE-2020-6399/,4.3,Partial,None,None,Not required,None,
CVE-2020-6398,https://www.cvedetails.com/cve/CVE-2020-6398/,6.8,Partial,Partial,Partial,Not required,None,
CVE-2020-6397,https://www.cvedetails.com/cve/CVE-2020-6397/,4.3,None,Partial,None,Not required,None,
CVE-2020-6396,https://www.cvedetails.com/cve/CVE-2020-6396/,4.3,None,Partial,None,Not required,None,
CVE-2020-6395,https://www.cvedetails.com/cve/CVE-2020-6395/,4.3,Partial,None,None,Not required,None,Obtain Information
CVE-2020-6394,https://www.cvedetails.com/cve/CVE-2020-6394/,5.8,Partial,Partial,None,Not required,None,Bypass a restriction or similar
CVE-2020-6393,https://www.cvedetails.com/cve/CVE-2020-6393/,4.3,Partial,None,None,Not required,None,
CVE-2020-6392,https://www.cvedetails.com/cve/CVE-2020-6392/,4.3,None,Partial,None,Not required,None,Cross Site Scripting
CVE-2020-6392,https://www.cvedetails.com/cve/CVE-2020-6392/,4.3,None,Partial,None,Not required,None,Bypass a restriction or similar
CVE-2020-6391,https://www.cvedetails.com/cve/CVE-2020-6391/,4.3,None,Partial,None,Not required,None,Cross Site Scripting
CVE-2020-6391,https://www.cvedetails.com/cve/CVE-2020-6391/,4.3,None,Partial,None,Not required,None,Bypass a restriction or similar
CVE-2020-6390,https://www.cvedetails.com/cve/CVE-2020-6390/,6.8,Partial,Partial,Partial,Not required,None,Memory corruption
CVE-2020-6389,https://www.cvedetails.com/cve/CVE-2020-6389/,6.8,Partial,Partial,Partial,Not required,None,
CVE-2020-6388,https://www.cvedetails.com/cve/CVE-2020-6388/,6.8,Partial,Partial,Partial,Not required,None,Overflow
CVE-2020-6387,https://www.cvedetails.com/cve/CVE-2020-6387/,6.8,Partial,Partial,Partial,Not required,None,
CVE-2020-6386,https://www.cvedetails.com/cve/CVE-2020-6386/,6.8,Partial,Partial,Partial,Not required,None,
CVE-2020-6385,https://www.cvedetails.com/cve/CVE-2020-6385/,6.8,Partial,Partial,Partial,Not required,None,Bypass a restriction or similar
CVE-2020-6384,https://www.cvedetails.com/cve/CVE-2020-6384/,6.8,Partial,Partial,Partial,Not required,None,
CVE-2020-6383,https://www.cvedetails.com/cve/CVE-2020-6383/,6.8,Partial,Partial,Partial,Not required,None,
CVE-2020-6382,https://www.cvedetails.com/cve/CVE-2020-6382/,6.8,Partial,Partial,Partial,Not required,None,
CVE-2020-6381,https://www.cvedetails.com/cve/CVE-2020-6381/,6.8,Partial,Partial,Partial,Not required,None,Overflow
CVE-2020-6380,https://www.cvedetails.com/cve/CVE-2020-6380/,6.8,Partial,Partial,Partial,Not required,None,Bypass a restriction or similar
CVE-2020-6379,https://www.cvedetails.com/cve/CVE-2020-6379/,6.8,Partial,Partial,Partial,Not required,None,
CVE-2020-6378,https://www.cvedetails.com/cve/CVE-2020-6378/,6.8,Partial,Partial,Partial,Not required,None,
