CVE ID,Link to CVE,CVSS Score,Confidentiality Impact,Integrity Impact,Availability Impact,Authentication,Gained Access,Vulnerability Type(s)
CVE-2022-20111,https://www.cvedetails.com/cve/CVE-2022-20111/,4.6,Partial,Partial,Partial,Not required,None,
CVE-2022-20110,https://www.cvedetails.com/cve/CVE-2022-20110/,4.4,Partial,Partial,Partial,Not required,None,
CVE-2022-20109,https://www.cvedetails.com/cve/CVE-2022-20109/,4.6,Partial,Partial,Partial,Not required,None,
CVE-2022-20108,https://www.cvedetails.com/cve/CVE-2022-20108/,4.6,Partial,Partial,Partial,Not required,None,Overflow
CVE-2022-20107,https://www.cvedetails.com/cve/CVE-2022-20107/,4.9,None,None,Complete,Not required,None,Denial Of Service
CVE-2022-20107,https://www.cvedetails.com/cve/CVE-2022-20107/,4.9,None,None,Complete,Not required,None,Overflow
CVE-2022-20106,https://www.cvedetails.com/cve/CVE-2022-20106/,4.6,Partial,Partial,Partial,Not required,None,Overflow
CVE-2022-20105,https://www.cvedetails.com/cve/CVE-2022-20105/,4.6,Partial,Partial,Partial,Not required,None,Overflow
CVE-2022-20099,https://www.cvedetails.com/cve/CVE-2022-20099/,4.6,Partial,Partial,Partial,Not required,None,
CVE-2022-20095,https://www.cvedetails.com/cve/CVE-2022-20095/,4.6,Partial,Partial,Partial,Not required,None,
CVE-2022-20094,https://www.cvedetails.com/cve/CVE-2022-20094/,4.6,Partial,Partial,Partial,Not required,None,
CVE-2022-20093,https://www.cvedetails.com/cve/CVE-2022-20093/,4.6,Partial,Partial,Partial,Not required,None,
CVE-2022-20091,https://www.cvedetails.com/cve/CVE-2022-20091/,4.4,Partial,Partial,Partial,Not required,None,
CVE-2022-20090,https://www.cvedetails.com/cve/CVE-2022-20090/,4.4,Partial,Partial,Partial,Not required,None,
CVE-2022-20089,https://www.cvedetails.com/cve/CVE-2022-20089/,4.6,Partial,Partial,Partial,Not required,None,Execute Code
CVE-2022-20089,https://www.cvedetails.com/cve/CVE-2022-20089/,4.6,Partial,Partial,Partial,Not required,None,Memory corruption
CVE-2022-20088,https://www.cvedetails.com/cve/CVE-2022-20088/,4.6,Partial,Partial,Partial,Not required,None,
CVE-2022-20087,https://www.cvedetails.com/cve/CVE-2022-20087/,4.6,Partial,Partial,Partial,Not required,None,
CVE-2022-20085,https://www.cvedetails.com/cve/CVE-2022-20085/,4.6,Partial,Partial,Partial,Not required,None,
CVE-2022-20084,https://www.cvedetails.com/cve/CVE-2022-20084/,4.6,Partial,Partial,Partial,Not required,None,
CVE-2022-20083,https://www.cvedetails.com/cve/CVE-2022-20083/,10.0,Complete,Complete,Complete,Not required,None,Execute Code
CVE-2022-20082,https://www.cvedetails.com/cve/CVE-2022-20082/,6.9,Complete,Complete,Complete,Not required,None,
CVE-2022-20081,https://www.cvedetails.com/cve/CVE-2022-20081/,4.3,Partial,None,None,Not required,None,
CVE-2022-20080,https://www.cvedetails.com/cve/CVE-2022-20080/,6.9,Complete,Complete,Complete,Not required,None,Memory corruption
CVE-2022-20078,https://www.cvedetails.com/cve/CVE-2022-20078/,6.9,Complete,Complete,Complete,Not required,None,Memory corruption
CVE-2022-20077,https://www.cvedetails.com/cve/CVE-2022-20077/,6.9,Complete,Complete,Complete,Not required,None,Memory corruption
CVE-2022-20075,https://www.cvedetails.com/cve/CVE-2022-20075/,7.2,Complete,Complete,Complete,Not required,None,Overflow
CVE-2022-20074,https://www.cvedetails.com/cve/CVE-2022-20074/,4.4,Partial,Partial,Partial,Not required,None,
CVE-2022-20073,https://www.cvedetails.com/cve/CVE-2022-20073/,4.4,Partial,Partial,Partial,Not required,None,
CVE-2022-20072,https://www.cvedetails.com/cve/CVE-2022-20072/,4.6,Partial,Partial,Partial,Not required,None,
CVE-2022-20071,https://www.cvedetails.com/cve/CVE-2022-20071/,4.6,Partial,Partial,Partial,Not required,None,
CVE-2022-20070,https://www.cvedetails.com/cve/CVE-2022-20070/,4.6,Partial,Partial,Partial,Not required,None,
CVE-2022-20069,https://www.cvedetails.com/cve/CVE-2022-20069/,4.4,Partial,Partial,Partial,Not required,None,Overflow
CVE-2022-20068,https://www.cvedetails.com/cve/CVE-2022-20068/,4.6,Partial,Partial,Partial,Not required,None,
CVE-2022-20067,https://www.cvedetails.com/cve/CVE-2022-20067/,4.6,Partial,Partial,Partial,Not required,None,
CVE-2022-20065,https://www.cvedetails.com/cve/CVE-2022-20065/,4.6,Partial,Partial,Partial,Not required,None,
CVE-2022-20064,https://www.cvedetails.com/cve/CVE-2022-20064/,7.2,Complete,Complete,Complete,Not required,None,Overflow
CVE-2022-20064,https://www.cvedetails.com/cve/CVE-2022-20064/,7.2,Complete,Complete,Complete,Not required,None,Obtain Information
CVE-2022-20063,https://www.cvedetails.com/cve/CVE-2022-20063/,6.9,Complete,Complete,Complete,Not required,None,
CVE-2022-20062,https://www.cvedetails.com/cve/CVE-2022-20062/,7.2,Complete,Complete,Complete,Not required,None,Memory corruption
CVE-2022-20060,https://www.cvedetails.com/cve/CVE-2022-20060/,4.4,Partial,Partial,Partial,Not required,None,Bypass a restriction or similar
CVE-2022-20059,https://www.cvedetails.com/cve/CVE-2022-20059/,4.4,Partial,Partial,Partial,Not required,None,
CVE-2022-20058,https://www.cvedetails.com/cve/CVE-2022-20058/,4.4,Partial,Partial,Partial,Not required,None,
CVE-2022-20057,https://www.cvedetails.com/cve/CVE-2022-20057/,4.4,Partial,Partial,Partial,Not required,None,Memory corruption
CVE-2022-20056,https://www.cvedetails.com/cve/CVE-2022-20056/,4.4,Partial,Partial,Partial,Not required,None,
CVE-2022-20055,https://www.cvedetails.com/cve/CVE-2022-20055/,7.2,Complete,Complete,Complete,Not required,None,
CVE-2022-20054,https://www.cvedetails.com/cve/CVE-2022-20054/,4.6,Partial,Partial,Partial,Not required,None,Execute Code
CVE-2022-20053,https://www.cvedetails.com/cve/CVE-2022-20053/,7.2,Complete,Complete,Complete,Not required,None,
CVE-2022-20052,https://www.cvedetails.com/cve/CVE-2022-20052/,6.9,Complete,Complete,Complete,Not required,None,Memory corruption
CVE-2022-20050,https://www.cvedetails.com/cve/CVE-2022-20050/,4.6,Partial,Partial,Partial,Not required,None,
CVE-2022-20049,https://www.cvedetails.com/cve/CVE-2022-20049/,4.6,Partial,Partial,Partial,Not required,None,
CVE-2022-20048,https://www.cvedetails.com/cve/CVE-2022-20048/,7.2,Complete,Complete,Complete,Not required,None,Execute Code
CVE-2022-20047,https://www.cvedetails.com/cve/CVE-2022-20047/,7.2,Complete,Complete,Complete,Not required,None,Execute Code
CVE-2022-20045,https://www.cvedetails.com/cve/CVE-2022-20045/,4.6,Partial,Partial,Partial,Not required,None,
CVE-2022-20044,https://www.cvedetails.com/cve/CVE-2022-20044/,4.6,Partial,Partial,Partial,Not required,None,
CVE-2022-20043,https://www.cvedetails.com/cve/CVE-2022-20043/,4.6,Partial,Partial,Partial,Not required,None,
CVE-2022-20041,https://www.cvedetails.com/cve/CVE-2022-20041/,4.6,Partial,Partial,Partial,Not required,None,
CVE-2022-20040,https://www.cvedetails.com/cve/CVE-2022-20040/,4.6,Partial,Partial,Partial,Not required,None,Overflow
CVE-2022-20040,https://www.cvedetails.com/cve/CVE-2022-20040/,4.6,Partial,Partial,Partial,Not required,None,Bypass a restriction or similar
CVE-2022-20039,https://www.cvedetails.com/cve/CVE-2022-20039/,4.6,Partial,Partial,Partial,Not required,None,Overflow
CVE-2022-20039,https://www.cvedetails.com/cve/CVE-2022-20039/,4.6,Partial,Partial,Partial,Not required,None,Memory corruption
CVE-2022-20038,https://www.cvedetails.com/cve/CVE-2022-20038/,4.6,Partial,Partial,Partial,Not required,None,Overflow
CVE-2022-20038,https://www.cvedetails.com/cve/CVE-2022-20038/,4.6,Partial,Partial,Partial,Not required,None,Memory corruption
CVE-2022-20034,https://www.cvedetails.com/cve/CVE-2022-20034/,4.6,Partial,Partial,Partial,Not required,None,
CVE-2022-20031,https://www.cvedetails.com/cve/CVE-2022-20031/,4.6,Partial,Partial,Partial,Not required,None,Memory corruption
CVE-2022-20030,https://www.cvedetails.com/cve/CVE-2022-20030/,4.6,Partial,Partial,Partial,Not required,None,Overflow
CVE-2022-20028,https://www.cvedetails.com/cve/CVE-2022-20028/,4.6,Partial,Partial,Partial,Not required,None,
CVE-2022-20027,https://www.cvedetails.com/cve/CVE-2022-20027/,4.6,Partial,Partial,Partial,Not required,None,
CVE-2022-20026,https://www.cvedetails.com/cve/CVE-2022-20026/,4.6,Partial,Partial,Partial,Not required,None,
CVE-2022-20025,https://www.cvedetails.com/cve/CVE-2022-20025/,4.6,Partial,Partial,Partial,Not required,None,
CVE-2022-20024,https://www.cvedetails.com/cve/CVE-2022-20024/,4.6,Partial,Partial,Partial,Not required,None,Bypass a restriction or similar
CVE-2022-20016,https://www.cvedetails.com/cve/CVE-2022-20016/,4.6,Partial,Partial,Partial,Not required,None,Memory corruption
CVE-2022-20014,https://www.cvedetails.com/cve/CVE-2022-20014/,4.6,Partial,Partial,Partial,Not required,None,Memory corruption
CVE-2022-20013,https://www.cvedetails.com/cve/CVE-2022-20013/,4.4,Partial,Partial,Partial,Not required,None,Memory corruption
CVE-2022-20012,https://www.cvedetails.com/cve/CVE-2022-20012/,4.6,Partial,Partial,Partial,Not required,None,Overflow
CVE-2022-20012,https://www.cvedetails.com/cve/CVE-2022-20012/,4.6,Partial,Partial,Partial,Not required,None,Memory corruption
CVE-2022-20009,https://www.cvedetails.com/cve/CVE-2022-20009/,7.2,Complete,Complete,Complete,Not required,None,
CVE-2022-20007,https://www.cvedetails.com/cve/CVE-2022-20007/,6.2,Complete,Complete,Complete,Not required,None,
CVE-2022-20006,https://www.cvedetails.com/cve/CVE-2022-20006/,6.2,Complete,Complete,Complete,Not required,None,
CVE-2022-20005,https://www.cvedetails.com/cve/CVE-2022-20005/,7.2,Complete,Complete,Complete,Not required,None,Execute Code
CVE-2022-20004,https://www.cvedetails.com/cve/CVE-2022-20004/,7.2,Complete,Complete,Complete,Not required,None,
CVE-2022-20002,https://www.cvedetails.com/cve/CVE-2022-20002/,4.6,Partial,Partial,Partial,Not required,None,
CVE-2022-20001,https://www.cvedetails.com/cve/CVE-2022-20001/,6.8,Partial,Partial,Partial,Not required,None,Execute Code
CVE-2022-2408,https://www.cvedetails.com/cve/CVE-2022-2408/,4.0,Partial,None,None,,None,
CVE-2022-2406,https://www.cvedetails.com/cve/CVE-2022-2406/,4.0,None,None,Partial,,None,
CVE-2022-2385,https://www.cvedetails.com/cve/CVE-2022-2385/,6.0,Partial,Partial,Partial,,None,
CVE-2022-2368,https://www.cvedetails.com/cve/CVE-2022-2368/,7.5,Partial,Partial,Partial,Not required,None,
CVE-2022-2366,https://www.cvedetails.com/cve/CVE-2022-2366/,5.0,None,Partial,None,Not required,None,Bypass a restriction or similar
CVE-2022-2353,https://www.cvedetails.com/cve/CVE-2022-2353/,4.3,None,Partial,None,Not required,None,Cross Site Scripting
CVE-2022-2353,https://www.cvedetails.com/cve/CVE-2022-2353/,4.3,None,Partial,None,Not required,None,CSRF
CVE-2022-2345,https://www.cvedetails.com/cve/CVE-2022-2345/,6.8,Partial,Partial,Partial,Not required,None,
CVE-2022-2344,https://www.cvedetails.com/cve/CVE-2022-2344/,6.8,Partial,Partial,Partial,Not required,None,Overflow
CVE-2022-2343,https://www.cvedetails.com/cve/CVE-2022-2343/,6.8,Partial,Partial,Partial,Not required,None,Overflow
CVE-2022-2339,https://www.cvedetails.com/cve/CVE-2022-2339/,5.0,Partial,None,None,Not required,None,Obtain Information
CVE-2022-2321,https://www.cvedetails.com/cve/CVE-2022-2321/,5.0,Partial,None,None,Not required,None,
CVE-2022-2318,https://www.cvedetails.com/cve/CVE-2022-2318/,4.9,None,None,Complete,Not required,None,
CVE-2022-2309,https://www.cvedetails.com/cve/CVE-2022-2309/,5.0,None,None,Partial,Not required,None,Denial Of Service
CVE-2022-2306,https://www.cvedetails.com/cve/CVE-2022-2306/,5.0,None,Partial,None,Not required,None,
CVE-2022-2304,https://www.cvedetails.com/cve/CVE-2022-2304/,6.8,Partial,Partial,Partial,Not required,None,Overflow
CVE-2022-2302,https://www.cvedetails.com/cve/CVE-2022-2302/,9.3,Complete,Complete,Complete,Not required,None,
CVE-2022-2301,https://www.cvedetails.com/cve/CVE-2022-2301/,4.3,None,None,Partial,Not required,None,
CVE-2022-2298,https://www.cvedetails.com/cve/CVE-2022-2298/,7.5,Partial,Partial,Partial,Not required,None,Sql Injection
CVE-2022-2297,https://www.cvedetails.com/cve/CVE-2022-2297/,6.5,Partial,Partial,Partial,,None,
CVE-2022-2291,https://www.cvedetails.com/cve/CVE-2022-2291/,4.3,None,Partial,None,Not required,None,Cross Site Scripting
CVE-2022-2290,https://www.cvedetails.com/cve/CVE-2022-2290/,4.3,None,Partial,None,Not required,None,Cross Site Scripting
CVE-2022-2289,https://www.cvedetails.com/cve/CVE-2022-2289/,6.8,Partial,Partial,Partial,Not required,None,
CVE-2022-2288,https://www.cvedetails.com/cve/CVE-2022-2288/,6.8,Partial,Partial,Partial,Not required,None,
CVE-2022-2287,https://www.cvedetails.com/cve/CVE-2022-2287/,5.8,Partial,None,Partial,Not required,None,
CVE-2022-2286,https://www.cvedetails.com/cve/CVE-2022-2286/,6.8,Partial,Partial,Partial,Not required,None,
CVE-2022-2285,https://www.cvedetails.com/cve/CVE-2022-2285/,6.8,Partial,Partial,Partial,Not required,None,Overflow
CVE-2022-2284,https://www.cvedetails.com/cve/CVE-2022-2284/,6.8,Partial,Partial,Partial,Not required,None,Overflow
CVE-2022-2281,https://www.cvedetails.com/cve/CVE-2022-2281/,4.3,Partial,None,None,Not required,None,
CVE-2022-2279,https://www.cvedetails.com/cve/CVE-2022-2279/,4.3,None,None,Partial,Not required,None,
CVE-2022-2274,https://www.cvedetails.com/cve/CVE-2022-2274/,10.0,Complete,Complete,Complete,Not required,None,Execute Code
CVE-2022-2274,https://www.cvedetails.com/cve/CVE-2022-2274/,10.0,Complete,Complete,Complete,Not required,None,Memory corruption
CVE-2022-2270,https://www.cvedetails.com/cve/CVE-2022-2270/,5.0,Partial,None,None,Not required,None,
CVE-2022-2268,https://www.cvedetails.com/cve/CVE-2022-2268/,6.5,Partial,Partial,Partial,,None,
CVE-2022-2264,https://www.cvedetails.com/cve/CVE-2022-2264/,6.8,Partial,Partial,Partial,Not required,None,Overflow
CVE-2022-2263,https://www.cvedetails.com/cve/CVE-2022-2263/,6.5,Partial,Partial,Partial,,None,Sql Injection
CVE-2022-2262,https://www.cvedetails.com/cve/CVE-2022-2262/,6.5,Partial,Partial,Partial,,None,Sql Injection
CVE-2022-2257,https://www.cvedetails.com/cve/CVE-2022-2257/,6.8,Partial,Partial,Partial,Not required,None,
CVE-2022-2253,https://www.cvedetails.com/cve/CVE-2022-2253/,9.0,Complete,Complete,Complete,,None,Execute Code
CVE-2022-2252,https://www.cvedetails.com/cve/CVE-2022-2252/,5.8,Partial,Partial,None,Not required,None,
CVE-2022-2250,https://www.cvedetails.com/cve/CVE-2022-2250/,5.8,Partial,Partial,None,Not required,None,
CVE-2022-2244,https://www.cvedetails.com/cve/CVE-2022-2244/,4.0,None,Partial,None,,None,
CVE-2022-2243,https://www.cvedetails.com/cve/CVE-2022-2243/,4.0,Partial,None,None,,None,
CVE-2022-2231,https://www.cvedetails.com/cve/CVE-2022-2231/,4.3,None,None,Partial,Not required,None,
CVE-2022-2229,https://www.cvedetails.com/cve/CVE-2022-2229/,5.0,Partial,None,None,Not required,None,
CVE-2022-2228,https://www.cvedetails.com/cve/CVE-2022-2228/,4.0,Partial,None,None,,None,Obtain Information
CVE-2022-2222,https://www.cvedetails.com/cve/CVE-2022-2222/,4.0,Partial,None,None,,None,
CVE-2022-2221,https://www.cvedetails.com/cve/CVE-2022-2221/,4.0,Partial,None,None,,None,
CVE-2022-2218,https://www.cvedetails.com/cve/CVE-2022-2218/,4.3,None,Partial,None,Not required,None,Cross Site Scripting
CVE-2022-2217,https://www.cvedetails.com/cve/CVE-2022-2217/,4.3,None,Partial,None,Not required,None,Cross Site Scripting
CVE-2022-2216,https://www.cvedetails.com/cve/CVE-2022-2216/,7.5,Partial,Partial,Partial,Not required,None,
CVE-2022-2214,https://www.cvedetails.com/cve/CVE-2022-2214/,6.5,Partial,Partial,Partial,,None,Sql Injection
CVE-2022-2212,https://www.cvedetails.com/cve/CVE-2022-2212/,6.5,Partial,Partial,Partial,,None,
CVE-2022-2211,https://www.cvedetails.com/cve/CVE-2022-2211/,4.3,None,None,Partial,Not required,None,Denial Of Service
CVE-2022-2210,https://www.cvedetails.com/cve/CVE-2022-2210/,7.5,Partial,Partial,Partial,Not required,None,
CVE-2022-2208,https://www.cvedetails.com/cve/CVE-2022-2208/,4.3,None,None,Partial,Not required,None,
CVE-2022-2207,https://www.cvedetails.com/cve/CVE-2022-2207/,7.5,Partial,Partial,Partial,Not required,None,Overflow
CVE-2022-2206,https://www.cvedetails.com/cve/CVE-2022-2206/,6.8,Partial,Partial,Partial,Not required,None,
CVE-2022-2197,https://www.cvedetails.com/cve/CVE-2022-2197/,10.0,Complete,Complete,Complete,Not required,None,
CVE-2022-2191,https://www.cvedetails.com/cve/CVE-2022-2191/,5.0,None,None,Partial,Not required,None,
CVE-2022-2187,https://www.cvedetails.com/cve/CVE-2022-2187/,4.3,None,Partial,None,Not required,None,Cross Site Scripting
CVE-2022-2185,https://www.cvedetails.com/cve/CVE-2022-2185/,7.5,Partial,Partial,Partial,Not required,None,Execute Code
CVE-2022-2183,https://www.cvedetails.com/cve/CVE-2022-2183/,6.8,Partial,Partial,Partial,Not required,None,
CVE-2022-2182,https://www.cvedetails.com/cve/CVE-2022-2182/,6.8,Partial,Partial,Partial,Not required,None,Overflow
CVE-2022-2175,https://www.cvedetails.com/cve/CVE-2022-2175/,6.8,Partial,Partial,Partial,Not required,None,
CVE-2022-2174,https://www.cvedetails.com/cve/CVE-2022-2174/,4.3,None,Partial,None,Not required,None,Cross Site Scripting
CVE-2022-2173,https://www.cvedetails.com/cve/CVE-2022-2173/,4.3,None,Partial,None,Not required,None,Cross Site Scripting
CVE-2022-2168,https://www.cvedetails.com/cve/CVE-2022-2168/,4.3,None,Partial,None,Not required,None,Cross Site Scripting
CVE-2022-2147,https://www.cvedetails.com/cve/CVE-2022-2147/,4.6,Partial,Partial,Partial,Not required,None,Execute Code
CVE-2022-2146,https://www.cvedetails.com/cve/CVE-2022-2146/,4.3,None,Partial,None,Not required,None,Cross Site Scripting
CVE-2022-2146,https://www.cvedetails.com/cve/CVE-2022-2146/,4.3,None,Partial,None,Not required,None,CSRF
CVE-2022-2145,https://www.cvedetails.com/cve/CVE-2022-2145/,7.2,Complete,Complete,Complete,Not required,None,
CVE-2022-2144,https://www.cvedetails.com/cve/CVE-2022-2144/,4.3,None,Partial,None,Not required,None,CSRF
CVE-2022-2140,https://www.cvedetails.com/cve/CVE-2022-2140/,6.0,Partial,Partial,Partial,,None,Cross Site Scripting
CVE-2022-2134,https://www.cvedetails.com/cve/CVE-2022-2134/,4.3,None,None,Partial,Not required,None,Denial Of Service
CVE-2022-2133,https://www.cvedetails.com/cve/CVE-2022-2133/,5.0,Partial,None,None,Not required,None,
CVE-2022-2130,https://www.cvedetails.com/cve/CVE-2022-2130/,4.3,None,Partial,None,Not required,None,Cross Site Scripting
CVE-2022-2129,https://www.cvedetails.com/cve/CVE-2022-2129/,6.8,Partial,Partial,Partial,Not required,None,
CVE-2022-2128,https://www.cvedetails.com/cve/CVE-2022-2128/,7.5,Partial,Partial,Partial,Not required,None,
CVE-2022-2126,https://www.cvedetails.com/cve/CVE-2022-2126/,6.8,Partial,Partial,Partial,Not required,None,
CVE-2022-2125,https://www.cvedetails.com/cve/CVE-2022-2125/,6.8,Partial,Partial,Partial,Not required,None,Overflow
CVE-2022-2124,https://www.cvedetails.com/cve/CVE-2022-2124/,6.8,Partial,Partial,Partial,Not required,None,
CVE-2022-2123,https://www.cvedetails.com/cve/CVE-2022-2123/,4.3,None,Partial,None,Not required,None,CSRF
CVE-2022-2120,https://www.cvedetails.com/cve/CVE-2022-2120/,7.5,Partial,Partial,Partial,Not required,None,Execute Code
CVE-2022-2120,https://www.cvedetails.com/cve/CVE-2022-2120/,7.5,Partial,Partial,Partial,Not required,None,Directory traversal
CVE-2022-2119,https://www.cvedetails.com/cve/CVE-2022-2119/,7.5,Partial,Partial,Partial,Not required,None,Execute Code
CVE-2022-2119,https://www.cvedetails.com/cve/CVE-2022-2119/,7.5,Partial,Partial,Partial,Not required,None,Directory traversal
CVE-2022-2112,https://www.cvedetails.com/cve/CVE-2022-2112/,6.8,Partial,Partial,Partial,Not required,None,
CVE-2022-2111,https://www.cvedetails.com/cve/CVE-2022-2111/,6.5,Partial,Partial,Partial,,None,
CVE-2022-2106,https://www.cvedetails.com/cve/CVE-2022-2106/,4.0,Partial,None,None,,None,
CVE-2022-2105,https://www.cvedetails.com/cve/CVE-2022-2105/,6.4,None,Partial,Partial,Not required,None,Bypass a restriction or similar
CVE-2022-2104,https://www.cvedetails.com/cve/CVE-2022-2104/,7.5,Partial,Partial,Partial,Not required,None,
CVE-2022-2103,https://www.cvedetails.com/cve/CVE-2022-2103/,6.4,Partial,Partial,None,Not required,None,
CVE-2022-2102,https://www.cvedetails.com/cve/CVE-2022-2102/,5.0,None,Partial,None,Not required,None,Execute Code
CVE-2022-2102,https://www.cvedetails.com/cve/CVE-2022-2102/,5.0,None,Partial,None,Not required,None,Bypass a restriction or similar
CVE-2022-2098,https://www.cvedetails.com/cve/CVE-2022-2098/,5.0,Partial,None,None,Not required,None,
CVE-2022-2097,https://www.cvedetails.com/cve/CVE-2022-2097/,5.0,Partial,None,None,Not required,None,
CVE-2022-2092,https://www.cvedetails.com/cve/CVE-2022-2092/,4.3,None,Partial,None,Not required,None,Cross Site Scripting
CVE-2022-2091,https://www.cvedetails.com/cve/CVE-2022-2091/,4.3,None,Partial,None,Not required,None,CSRF
CVE-2022-2090,https://www.cvedetails.com/cve/CVE-2022-2090/,4.3,None,Partial,None,Not required,None,Cross Site Scripting
CVE-2022-2088,https://www.cvedetails.com/cve/CVE-2022-2088/,6.8,None,None,Complete,,None,
CVE-2022-2086,https://www.cvedetails.com/cve/CVE-2022-2086/,6.5,Partial,Partial,Partial,,None,Sql Injection
CVE-2022-2085,https://www.cvedetails.com/cve/CVE-2022-2085/,4.3,None,None,Partial,Not required,None,
CVE-2022-2077,https://www.cvedetails.com/cve/CVE-2022-2077/,6.8,Partial,Partial,Partial,Not required,None,
CVE-2022-2076,https://www.cvedetails.com/cve/CVE-2022-2076/,6.0,Partial,Partial,Partial,,None,
CVE-2022-2073,https://www.cvedetails.com/cve/CVE-2022-2073/,6.5,Partial,Partial,Partial,,None,
CVE-2022-2068,https://www.cvedetails.com/cve/CVE-2022-2068/,10.0,Complete,Complete,Complete,Not required,None,Execute Code
CVE-2022-2067,https://www.cvedetails.com/cve/CVE-2022-2067/,6.4,Partial,Partial,None,Not required,None,Sql Injection
CVE-2022-2066,https://www.cvedetails.com/cve/CVE-2022-2066/,4.3,None,Partial,None,Not required,None,Cross Site Scripting
CVE-2022-2064,https://www.cvedetails.com/cve/CVE-2022-2064/,6.5,Partial,Partial,Partial,,None,
CVE-2022-2063,https://www.cvedetails.com/cve/CVE-2022-2063/,6.8,Partial,Partial,Partial,Not required,None,
CVE-2022-2062,https://www.cvedetails.com/cve/CVE-2022-2062/,5.0,Partial,None,None,Not required,None,
CVE-2022-2058,https://www.cvedetails.com/cve/CVE-2022-2058/,4.3,None,None,Partial,Not required,None,
CVE-2022-2057,https://www.cvedetails.com/cve/CVE-2022-2057/,4.3,None,None,Partial,Not required,None,
CVE-2022-2056,https://www.cvedetails.com/cve/CVE-2022-2056/,4.3,None,None,Partial,Not required,None,
CVE-2022-2054,https://www.cvedetails.com/cve/CVE-2022-2054/,7.2,Complete,Complete,Complete,Not required,None,
CVE-2022-2048,https://www.cvedetails.com/cve/CVE-2022-2048/,5.0,None,None,Partial,Not required,None,Denial Of Service
CVE-2022-2047,https://www.cvedetails.com/cve/CVE-2022-2047/,4.0,None,Partial,None,,None,
CVE-2022-2042,https://www.cvedetails.com/cve/CVE-2022-2042/,7.5,Partial,Partial,Partial,Not required,None,
CVE-2022-2037,https://www.cvedetails.com/cve/CVE-2022-2037/,6.0,Partial,Partial,Partial,,None,
CVE-2022-2035,https://www.cvedetails.com/cve/CVE-2022-2035/,4.3,None,Partial,None,Not required,None,Cross Site Scripting
CVE-2022-2023,https://www.cvedetails.com/cve/CVE-2022-2023/,7.5,Partial,Partial,Partial,Not required,None,
CVE-2022-2019,https://www.cvedetails.com/cve/CVE-2022-2019/,4.3,None,Partial,None,Not required,None,
CVE-2022-2018,https://www.cvedetails.com/cve/CVE-2022-2018/,7.5,Partial,Partial,Partial,Not required,None,Sql Injection
CVE-2022-2017,https://www.cvedetails.com/cve/CVE-2022-2017/,6.5,Partial,Partial,Partial,,None,Sql Injection
CVE-2022-2013,https://www.cvedetails.com/cve/CVE-2022-2013/,4.3,Partial,None,None,Not required,None,
CVE-2022-2000,https://www.cvedetails.com/cve/CVE-2022-2000/,6.8,Partial,Partial,Partial,Not required,None,
CVE-2022-1999,https://www.cvedetails.com/cve/CVE-2022-1999/,4.3,None,Partial,None,Not required,None,
CVE-2022-1998,https://www.cvedetails.com/cve/CVE-2022-1998/,7.2,Complete,Complete,Complete,Not required,None,
CVE-2022-1996,https://www.cvedetails.com/cve/CVE-2022-1996/,6.4,Partial,Partial,None,Not required,None,Bypass a restriction or similar
CVE-2022-1993,https://www.cvedetails.com/cve/CVE-2022-1993/,5.5,Partial,Partial,None,,None,Directory traversal
CVE-2022-1992,https://www.cvedetails.com/cve/CVE-2022-1992/,6.4,None,Partial,Partial,Not required,None,Directory traversal
CVE-2022-1988,https://www.cvedetails.com/cve/CVE-2022-1988/,4.3,None,Partial,None,Not required,None,Cross Site Scripting
CVE-2022-1987,https://www.cvedetails.com/cve/CVE-2022-1987/,5.8,Partial,None,Partial,Not required,None,
CVE-2022-1986,https://www.cvedetails.com/cve/CVE-2022-1986/,7.5,Partial,Partial,Partial,Not required,None,
CVE-2022-1985,https://www.cvedetails.com/cve/CVE-2022-1985/,4.3,None,Partial,None,Not required,None,Cross Site Scripting
CVE-2022-1983,https://www.cvedetails.com/cve/CVE-2022-1983/,4.0,Partial,None,None,,None,
CVE-2022-1982,https://www.cvedetails.com/cve/CVE-2022-1982/,4.0,None,None,Partial,,None,
CVE-2022-1977,https://www.cvedetails.com/cve/CVE-2022-1977/,6.0,Partial,Partial,Partial,,None,
CVE-2022-1969,https://www.cvedetails.com/cve/CVE-2022-1969/,6.8,Partial,Partial,Partial,Not required,None,CSRF
CVE-2022-1968,https://www.cvedetails.com/cve/CVE-2022-1968/,6.8,Partial,Partial,Partial,Not required,None,
CVE-2022-1967,https://www.cvedetails.com/cve/CVE-2022-1967/,4.3,None,Partial,None,Not required,None,Cross Site Scripting
CVE-2022-1967,https://www.cvedetails.com/cve/CVE-2022-1967/,4.3,None,Partial,None,Not required,None,CSRF
CVE-2022-1966,https://www.cvedetails.com/cve/CVE-2022-1966/,7.2,Complete,Complete,Complete,Not required,None,
CVE-2022-1965,https://www.cvedetails.com/cve/CVE-2022-1965/,5.5,None,Partial,Partial,,None,
CVE-2022-1963,https://www.cvedetails.com/cve/CVE-2022-1963/,5.0,Partial,None,None,Not required,None,
CVE-2022-1960,https://www.cvedetails.com/cve/CVE-2022-1960/,4.3,None,Partial,None,Not required,None,CSRF
CVE-2022-1958,https://www.cvedetails.com/cve/CVE-2022-1958/,6.5,Partial,Partial,Partial,,None,
