CVE ID,#,Product Type,Vendor,Product,Version
CVE-2021-4184,7,Application,Wireshark,Wireshark,*
CVE-2021-4184,8,Application,Wireshark,Wireshark,3.6.0
CVE-2021-4183,1,OS,Fedoraproject,Fedora,34
CVE-2021-4183,2,OS,Fedoraproject,Fedora,35
CVE-2021-4183,3,Application,Oracle,Http Server,12.2.1.3.0
CVE-2021-4183,4,Application,Oracle,Http Server,12.2.1.4.0
CVE-2021-4183,5,Application,Oracle,Zfs Storage Appliance Kit,8.8
CVE-2021-4183,6,Application,Wireshark,Wireshark,3.6.0
CVE-2021-4182,1,OS,Fedoraproject,Fedora,34
CVE-2021-4182,2,OS,Fedoraproject,Fedora,35
CVE-2021-4182,3,Application,Oracle,Http Server,12.2.1.3.0
CVE-2021-4182,4,Application,Oracle,Http Server,12.2.1.4.0
CVE-2021-4182,5,Application,Oracle,Zfs Storage Appliance Kit,8.8
CVE-2021-4182,6,Application,Wireshark,Wireshark,*
CVE-2021-4182,7,Application,Wireshark,Wireshark,3.6.0
CVE-2021-4181,1,OS,Debian,Debian Linux,9.0
CVE-2021-4181,2,OS,Fedoraproject,Fedora,34
CVE-2021-4181,3,OS,Fedoraproject,Fedora,35
CVE-2021-4181,4,Application,Oracle,Http Server,12.2.1.3.0
CVE-2021-4181,5,Application,Oracle,Http Server,12.2.1.4.0
CVE-2021-4181,6,Application,Oracle,Zfs Storage Appliance Kit,8.8
CVE-2021-4181,7,Application,Wireshark,Wireshark,*
CVE-2021-4181,8,Application,Wireshark,Wireshark,3.6.0
CVE-2021-4177,1,Application,Livehelperchat,Live Helper Chat,*
CVE-2021-4176,1,Application,Livehelperchat,Live Helper Chat,*
CVE-2021-4173,1,OS,Apple,Macos,*
CVE-2021-4173,2,OS,Apple,Macos,10.15.7
CVE-2021-4173,3,OS,Apple,Macos,10.15.7
CVE-2021-4173,4,OS,Apple,Macos,10.15.7
CVE-2021-4173,5,OS,Apple,Macos,10.15.7
CVE-2021-4173,6,OS,Apple,Macos,10.15.7
CVE-2021-4173,7,OS,Apple,Macos,10.15.7
CVE-2021-4173,8,OS,Apple,Macos,10.15.7
CVE-2021-4173,9,OS,Apple,Macos,10.15.7
CVE-2021-4173,10,OS,Apple,Macos,10.15.7
CVE-2021-4173,11,OS,Apple,Macos,10.15.7
CVE-2021-4173,12,OS,Apple,Macos,10.15.7
CVE-2021-4173,13,OS,Apple,Macos,10.15.7
CVE-2021-4173,14,OS,Apple,Macos,10.15.7
CVE-2021-4173,15,OS,Apple,Macos,10.15.7
CVE-2021-4173,16,OS,Fedoraproject,Fedora,34
CVE-2021-4173,17,OS,Fedoraproject,Fedora,35
CVE-2021-4173,18,Application,VIM,VIM,*
CVE-2021-4169,1,Application,Livehelperchat,Live Helper Chat,*
CVE-2021-4168,1,Application,Showdoc,Showdoc,*
CVE-2021-4166,1,OS,Apple,Macos,*
CVE-2021-4166,2,OS,Apple,Macos,10.15.7
CVE-2021-4166,3,OS,Apple,Macos,10.15.7
CVE-2021-4166,4,OS,Apple,Macos,10.15.7
CVE-2021-4166,5,OS,Apple,Macos,10.15.7
CVE-2021-4166,6,OS,Apple,Macos,10.15.7
CVE-2021-4166,7,OS,Apple,Macos,10.15.7
CVE-2021-4166,8,OS,Apple,Macos,10.15.7
CVE-2021-4166,9,OS,Apple,Macos,10.15.7
CVE-2021-4166,10,OS,Apple,Macos,10.15.7
CVE-2021-4166,11,OS,Apple,Macos,10.15.7
CVE-2021-4166,12,OS,Apple,Macos,10.15.7
CVE-2021-4166,13,OS,Apple,Macos,10.15.7
CVE-2021-4166,14,OS,Apple,Macos,10.15.7
CVE-2021-4166,15,OS,Apple,Macos,10.15.7
CVE-2021-4166,16,OS,Debian,Debian Linux,9.0
CVE-2021-4166,17,OS,Debian,Debian Linux,10.0
CVE-2021-4166,18,OS,Debian,Debian Linux,11.0
CVE-2021-4166,19,OS,Fedoraproject,Fedora,34
CVE-2021-4166,20,OS,Fedoraproject,Fedora,35
CVE-2021-4166,21,Application,Opensuse,Factory,-
CVE-2021-4166,22,OS,Redhat,Enterprise Linux,8.0
CVE-2021-4166,23,OS,Suse,Linux Enterprise,12.0
CVE-2021-4166,24,OS,Suse,Linux Enterprise,15.0
CVE-2021-4166,25,Application,VIM,VIM,*
CVE-2021-4162,1,Application,Archivy Project,Archivy,*
CVE-2021-4139,1,Application,Pimcore,Pimcore,*
CVE-2021-4136,1,OS,Apple,Mac Os X,*
CVE-2021-4136,2,OS,Apple,Mac Os X,10.15.7
CVE-2021-4136,3,OS,Apple,Mac Os X,10.15.7
CVE-2021-4136,4,OS,Apple,Mac Os X,10.15.7
CVE-2021-4136,5,OS,Apple,Mac Os X,10.15.7
CVE-2021-4136,6,OS,Apple,Mac Os X,10.15.7
CVE-2021-4136,7,OS,Apple,Mac Os X,10.15.7
CVE-2021-4136,8,OS,Apple,Mac Os X,10.15.7
CVE-2021-4136,9,OS,Apple,Mac Os X,10.15.7
CVE-2021-4136,10,OS,Apple,Mac Os X,10.15.7
CVE-2021-4136,11,OS,Apple,Mac Os X,10.15.7
CVE-2021-4136,12,OS,Apple,Mac Os X,10.15.7
CVE-2021-4136,13,OS,Apple,Mac Os X,10.15.7
CVE-2021-4136,14,OS,Apple,Mac Os X,10.15.7
CVE-2021-4136,15,OS,Apple,Mac Os X,10.15.7
CVE-2021-4136,16,OS,Apple,Mac Os X,10.15.7
CVE-2021-4136,17,OS,Apple,Mac Os X,10.15.7
CVE-2021-4136,18,OS,Apple,Macos,*
CVE-2021-4136,19,OS,Fedoraproject,Fedora,34
CVE-2021-4136,20,OS,Fedoraproject,Fedora,35
CVE-2021-4136,21,Application,VIM,VIM,*
CVE-2021-4131,1,Application,Livehelperchat,Live Helper Chat,*
CVE-2021-4130,1,Application,Snipeitapp,Snipe-it,*
CVE-2021-4124,1,Application,Meetecho,Janus,*
CVE-2021-4123,1,Application,Livehelperchat,Live Helper Chat,*
CVE-2021-4121,1,Application,Yetiforce,Yetiforce Customer Relationship Management,*
CVE-2021-4119,1,Application,Bookstackapp,Bookstack,*
CVE-2021-4118,1,Application,Pytorchlightning,Pytorch Lightning,*
CVE-2021-4117,1,Application,Yetiforce,Yetiforce Customer Relationship Management,*
CVE-2021-4111,1,Application,Yetiforce,Yetiforce Customer Relationship Management,*
CVE-2021-4110,1,Application,Mruby,Mruby,*
CVE-2021-4108,1,Application,Snipeitapp,Snipe-it,*
CVE-2021-4107,1,Application,Yetiforce,Yetiforce Customer Relationship Management,*
CVE-2021-4104,1,Application,Apache,Log4j,1.2
CVE-2021-4104,2,OS,Fedoraproject,Fedora,35
CVE-2021-4104,3,Application,Oracle,Advanced Supply Chain Planning,12.1
CVE-2021-4104,4,Application,Oracle,Advanced Supply Chain Planning,12.2
CVE-2021-4104,5,Application,Oracle,Business Intelligence,5.9.0.0.0
CVE-2021-4104,6,Application,Oracle,Business Intelligence,12.2.1.3.0
CVE-2021-4104,7,Application,Oracle,Business Intelligence,12.2.1.4.0
CVE-2021-4104,8,Application,Oracle,Business Process Management Suite,12.2.1.3.0
CVE-2021-4104,9,Application,Oracle,Business Process Management Suite,12.2.1.4.0
CVE-2021-4104,10,Application,Oracle,Communications Eagle Ftp Table Base Retrieval,4.5
CVE-2021-4104,11,Application,Oracle,Communications Messaging Server,8.1
CVE-2021-4104,12,Application,Oracle,Communications Network Integrity,7.3.6
CVE-2021-4104,13,Application,Oracle,Communications Offline Mediation Controller,*
CVE-2021-4104,14,Application,Oracle,Communications Offline Mediation Controller,12.0.0.5.0
CVE-2021-4104,15,Application,Oracle,Communications Unified Inventory Management,7.3.4
CVE-2021-4104,16,Application,Oracle,Communications Unified Inventory Management,7.3.5
CVE-2021-4104,17,Application,Oracle,Communications Unified Inventory Management,7.4.1
CVE-2021-4104,18,Application,Oracle,Communications Unified Inventory Management,7.4.2
CVE-2021-4104,19,Application,Oracle,E-business Suite Cloud Manager And Cloud Backup Module,2.2.1.1.1
CVE-2021-4104,20,Application,Oracle,Enterprise Manager Base Platform,13.4.0.0
CVE-2021-4104,21,Application,Oracle,Enterprise Manager Base Platform,13.5.0.0
CVE-2021-4104,22,Application,Oracle,Financial Services Revenue Management And Billing Analytics,2.7.0.0
CVE-2021-4104,23,Application,Oracle,Financial Services Revenue Management And Billing Analytics,2.7.0.1
CVE-2021-4104,24,Application,Oracle,Financial Services Revenue Management And Billing Analytics,2.8.0.0
CVE-2021-4104,25,Application,Oracle,Fusion Middleware Common Libraries And Tools,12.2.1.4.0
CVE-2021-4104,26,Application,Oracle,Goldengate,-
CVE-2021-4104,27,Application,Oracle,Healthcare Data Repository,8.1.0
CVE-2021-4104,28,Application,Oracle,Hyperion Data Relationship Management,*
CVE-2021-4104,29,Application,Oracle,Hyperion Infrastructure Technology,*
CVE-2021-4104,30,Application,Oracle,Identity Management Suite,12.2.1.3.0
CVE-2021-4104,31,Application,Oracle,Identity Management Suite,12.2.1.4.0
CVE-2021-4104,32,Application,Oracle,Jdeveloper,12.2.1.3.0
CVE-2021-4104,33,Application,Oracle,Mysql Enterprise Monitor,*
CVE-2021-4104,34,Application,Oracle,Retail Allocation,14.1.3.2
CVE-2021-4104,35,Application,Oracle,Retail Allocation,15.0.3.1
CVE-2021-4104,36,Application,Oracle,Retail Allocation,16.0.3
CVE-2021-4104,37,Application,Oracle,Retail Allocation,19.0.1
CVE-2021-4104,38,Application,Oracle,Retail Extract Transform And Load,13.2.5
CVE-2021-4104,39,Application,Oracle,Stream Analytics,-
CVE-2021-4104,40,Application,Oracle,Timesten Grid,-
CVE-2021-4104,41,Application,Oracle,Tuxedo,12.2.2.0.0
CVE-2021-4104,42,Application,Oracle,Utilities Testing Accelerator,6.0.0.1.1
CVE-2021-4104,43,Application,Oracle,Utilities Testing Accelerator,6.0.0.2.2
CVE-2021-4104,44,Application,Oracle,Utilities Testing Accelerator,6.0.0.3.1
CVE-2021-4104,45,Application,Oracle,Weblogic Server,12.2.1.3.0
CVE-2021-4104,46,Application,Oracle,Weblogic Server,12.2.1.4.0
CVE-2021-4104,47,Application,Oracle,Weblogic Server,14.1.1.0.0
CVE-2021-4104,48,Application,Redhat,Codeready Studio,12.0
CVE-2021-4104,49,OS,Redhat,Enterprise Linux,6.0
CVE-2021-4104,50,OS,Redhat,Enterprise Linux,7.0
CVE-2021-4104,51,OS,Redhat,Enterprise Linux,8.0
CVE-2021-4104,52,Application,Redhat,Integration Camel K,-
CVE-2021-4104,53,Application,Redhat,Integration Camel Quarkus,-
CVE-2021-4104,54,Application,Redhat,Jboss A-mq,6.0.0
CVE-2021-4104,55,Application,Redhat,Jboss A-mq,7
CVE-2021-4104,56,Application,Redhat,Jboss A-mq Streaming,-
CVE-2021-4104,57,Application,Redhat,Jboss Data Grid,7.0.0
CVE-2021-4104,58,Application,Redhat,Jboss Data Virtualization,6.0.0
CVE-2021-4104,59,Application,Redhat,Jboss Enterprise Application Platform,6.0.0
CVE-2021-4104,60,Application,Redhat,Jboss Enterprise Application Platform,7.0
CVE-2021-4104,61,Application,Redhat,Jboss Fuse,6.0.0
CVE-2021-4104,62,Application,Redhat,Jboss Fuse,7.0.0
CVE-2021-4104,63,Application,Redhat,Jboss Fuse Service Works,6.0
CVE-2021-4104,64,Application,Redhat,Jboss Operations Network,3.0
CVE-2021-4104,65,Application,Redhat,Jboss Web Server,3.0
CVE-2021-4104,66,Application,Redhat,Openshift Application Runtimes,-
CVE-2021-4104,67,Application,Redhat,Openshift Container Platform,4.6
CVE-2021-4104,68,Application,Redhat,Openshift Container Platform,4.7
CVE-2021-4104,69,Application,Redhat,Openshift Container Platform,4.8
CVE-2021-4104,70,Application,Redhat,Process Automation,7.0
CVE-2021-4104,71,Application,Redhat,Single Sign-on,7.0
CVE-2021-4104,72,Application,Redhat,Software Collections,-
CVE-2021-4097,1,Application,Phpservermonitor,Php Server Monitor,*
CVE-2021-4092,1,Application,Yetiforce,Yetiforce Customer Relationship Management,*
CVE-2021-4089,1,Application,Snipeitapp,Snipe-it,*
CVE-2021-4084,1,Application,Pimcore,Pimcore,*
CVE-2021-4082,1,Application,Pimcore,Pimcore,*
CVE-2021-4081,1,Application,Pimcore,Pimcore,*
CVE-2021-4079,1,OS,Debian,Debian Linux,10.0
CVE-2021-4079,2,OS,Debian,Debian Linux,11.0
CVE-2021-4079,3,Application,Google,Chrome,*
CVE-2021-4078,1,OS,Debian,Debian Linux,10.0
CVE-2021-4078,2,OS,Debian,Debian Linux,11.0
CVE-2021-4078,3,Application,Google,Chrome,*
CVE-2021-4075,1,Application,Snipeitapp,Snipe-it,-
CVE-2021-4073,1,Application,Metagauss,Registrationmagic,*
CVE-2021-4069,1,OS,Debian,Debian Linux,9.0
CVE-2021-4069,2,OS,Fedoraproject,Fedora,34
CVE-2021-4069,3,OS,Fedoraproject,Fedora,35
CVE-2021-4069,4,Application,VIM,VIM,*
CVE-2021-4068,1,OS,Debian,Debian Linux,10.0
CVE-2021-4068,2,OS,Debian,Debian Linux,11.0
CVE-2021-4068,3,OS,Fedoraproject,Fedora,34
CVE-2021-4068,4,Application,Google,Chrome,*
CVE-2021-4067,1,OS,Debian,Debian Linux,10.0
CVE-2021-4067,2,OS,Debian,Debian Linux,11.0
CVE-2021-4067,3,OS,Fedoraproject,Fedora,34
CVE-2021-4067,4,Application,Google,Chrome,*
CVE-2021-4066,1,OS,Debian,Debian Linux,10.0
CVE-2021-4066,2,OS,Debian,Debian Linux,11.0
CVE-2021-4066,3,OS,Fedoraproject,Fedora,34
CVE-2021-4066,4,Application,Google,Chrome,*
CVE-2021-4065,1,OS,Debian,Debian Linux,10.0
CVE-2021-4065,2,OS,Debian,Debian Linux,11.0
CVE-2021-4065,3,OS,Fedoraproject,Fedora,34
CVE-2021-4065,4,Application,Google,Chrome,*
CVE-2021-4064,1,OS,Debian,Debian Linux,10.0
CVE-2021-4064,2,OS,Debian,Debian Linux,11.0
CVE-2021-4064,3,OS,Fedoraproject,Fedora,34
CVE-2021-4064,4,Application,Google,Chrome,*
CVE-2021-4063,1,OS,Debian,Debian Linux,10.0
CVE-2021-4063,2,OS,Debian,Debian Linux,11.0
CVE-2021-4063,3,OS,Fedoraproject,Fedora,34
CVE-2021-4063,4,Application,Google,Chrome,*
CVE-2021-4062,1,OS,Debian,Debian Linux,10.0
CVE-2021-4062,2,OS,Debian,Debian Linux,11.0
CVE-2021-4062,3,OS,Fedoraproject,Fedora,34
CVE-2021-4062,4,Application,Google,Chrome,*
CVE-2021-4061,1,OS,Debian,Debian Linux,10.0
CVE-2021-4061,2,OS,Debian,Debian Linux,11.0
CVE-2021-4061,3,OS,Fedoraproject,Fedora,34
CVE-2021-4061,4,Application,Google,Chrome,*
CVE-2021-4059,1,OS,Debian,Debian Linux,10.0
CVE-2021-4059,2,OS,Debian,Debian Linux,11.0
CVE-2021-4059,3,OS,Fedoraproject,Fedora,34
CVE-2021-4059,4,Application,Google,Chrome,*
CVE-2021-4058,1,OS,Debian,Debian Linux,10.0
CVE-2021-4058,2,OS,Debian,Debian Linux,11.0
CVE-2021-4058,3,OS,Fedoraproject,Fedora,34
CVE-2021-4058,4,Application,Google,Chrome,*
CVE-2021-4057,1,OS,Debian,Debian Linux,10.0
CVE-2021-4057,2,OS,Debian,Debian Linux,11.0
CVE-2021-4057,3,OS,Fedoraproject,Fedora,34
CVE-2021-4057,4,Application,Google,Chrome,*
CVE-2021-4056,1,OS,Debian,Debian Linux,10.0
CVE-2021-4056,2,OS,Debian,Debian Linux,11.0
CVE-2021-4056,3,OS,Fedoraproject,Fedora,34
CVE-2021-4056,4,Application,Google,Chrome,*
CVE-2021-4055,1,OS,Debian,Debian Linux,10.0
CVE-2021-4055,2,OS,Debian,Debian Linux,11.0
CVE-2021-4055,3,OS,Fedoraproject,Fedora,34
CVE-2021-4055,4,Application,Google,Chrome,*
CVE-2021-4054,1,OS,Debian,Debian Linux,10.0
CVE-2021-4054,2,OS,Debian,Debian Linux,11.0
CVE-2021-4054,3,OS,Fedoraproject,Fedora,34
CVE-2021-4054,4,Application,Google,Chrome,*
CVE-2021-4053,1,OS,Debian,Debian Linux,10.0
CVE-2021-4053,2,OS,Debian,Debian Linux,11.0
CVE-2021-4053,3,OS,Fedoraproject,Fedora,34
CVE-2021-4053,4,Application,Google,Chrome,*
CVE-2021-4052,1,OS,Debian,Debian Linux,10.0
CVE-2021-4052,2,OS,Debian,Debian Linux,11.0
CVE-2021-4052,3,OS,Fedoraproject,Fedora,34
CVE-2021-4052,4,Application,Google,Chrome,*
CVE-2021-4050,1,Application,Livehelperchat,Live Helper Chat,-
CVE-2021-4049,1,Application,Livehelperchat,Live Helper Chat,*
CVE-2021-4048,1,OS,Fedoraproject,Fedora,34
CVE-2021-4048,2,OS,Fedoraproject,Fedora,35
CVE-2021-4048,3,Application,Julialang,Julia,*
CVE-2021-4048,4,Application,Julialang,Julia,1.7.0
CVE-2021-4048,5,Application,Julialang,Julia,1.7.0
CVE-2021-4048,6,Application,Julialang,Julia,1.7.0
CVE-2021-4048,7,Application,Julialang,Julia,1.7.0
CVE-2021-4048,8,Application,Julialang,Julia,1.7.0
CVE-2021-4048,9,Application,Lapack Project,Lapack,*
CVE-2021-4048,10,Application,Openblas Project,Openblas,*
CVE-2021-4048,11,Application,Redhat,Ceph Storage,2.0
CVE-2021-4048,12,Application,Redhat,Ceph Storage,3.0
CVE-2021-4048,13,Application,Redhat,Ceph Storage,4.0
CVE-2021-4048,14,Application,Redhat,Ceph Storage,5.0
CVE-2021-4048,15,OS,Redhat,Enterprise Linux,8.0
CVE-2021-4048,16,Application,Redhat,Openshift Container Storage,4.0
CVE-2021-4048,17,Application,Redhat,Openshift Data Foundation,4.0
CVE-2021-4044,1,Application,Netapp,Cloud Backup,-
CVE-2021-4044,2,Application,Netapp,E-series Performance Analyzer,-
CVE-2021-4044,3,Application,Netapp,Ontap Select Deploy Administration Utility,-
CVE-2021-4044,4,Application,Netapp,Snapcenter,-
CVE-2021-4044,5,Application,Nodejs,Node.js,*
CVE-2021-4044,6,Application,Openssl,Openssl,*
CVE-2021-4044,7,Application,Openssl,Openssl,1.1.0
CVE-2021-4044,8,Application,Openssl,Openssl,3.0.0
CVE-2021-4033,1,Application,Kimai,Kimai 2,*
CVE-2021-4026,1,Application,Bookstackapp,Bookstack,*
CVE-2021-4024,1,OS,Fedoraproject,Fedora,34
CVE-2021-4024,2,OS,Fedoraproject,Fedora,35
CVE-2021-4024,3,Application,Podman Project,Podman,*
CVE-2021-4024,4,OS,Redhat,Enterprise Linux,8.0
CVE-2021-4019,1,OS,Debian,Debian Linux,9.0
CVE-2021-4019,2,OS,Fedoraproject,Fedora,34
CVE-2021-4019,3,OS,Fedoraproject,Fedora,35
CVE-2021-4019,4,Application,VIM,VIM,*
CVE-2021-4017,1,Application,Showdoc,Showdoc,*
CVE-2021-4015,1,Application,Firefly-iii,Firefly Iii,*
CVE-2021-4011,1,OS,Debian,Debian Linux,9.0
CVE-2021-4011,2,OS,Debian,Debian Linux,10.0
CVE-2021-4011,3,OS,Debian,Debian Linux,11.0
CVE-2021-4011,4,OS,Fedoraproject,Fedora,34
CVE-2021-4011,5,OS,Fedoraproject,Fedora,35
CVE-2021-4011,6,Application,X.org,X Server,*
CVE-2021-4011,7,Application,X.org,X Server,21.1.0
CVE-2021-4011,8,Application,X.org,X Server,21.1.1
CVE-2021-4010,1,OS,Debian,Debian Linux,10.0
CVE-2021-4010,2,OS,Debian,Debian Linux,11.0
CVE-2021-4010,3,OS,Fedoraproject,Fedora,34
CVE-2021-4010,4,OS,Fedoraproject,Fedora,35
CVE-2021-4010,5,Application,X.org,X Server,*
CVE-2021-4010,6,Application,X.org,X Server,21.1.0
CVE-2021-4010,7,Application,X.org,X Server,21.1.1
CVE-2021-4009,1,OS,Debian,Debian Linux,9.0
CVE-2021-4009,2,OS,Debian,Debian Linux,10.0
CVE-2021-4009,3,OS,Debian,Debian Linux,11.0
CVE-2021-4009,4,OS,Fedoraproject,Fedora,34
CVE-2021-4009,5,OS,Fedoraproject,Fedora,35
CVE-2021-4009,6,Application,X.org,X Server,*
CVE-2021-4009,7,Application,X.org,X Server,21.1.0
CVE-2021-4009,8,Application,X.org,X Server,21.1.1
CVE-2021-4008,1,OS,Debian,Debian Linux,9.0
CVE-2021-4008,2,OS,Debian,Debian Linux,10.0
CVE-2021-4008,3,OS,Debian,Debian Linux,11.0
CVE-2021-4008,4,OS,Fedoraproject,Fedora,34
CVE-2021-4008,5,OS,Fedoraproject,Fedora,35
CVE-2021-4008,6,Application,X.org,X Server,*
CVE-2021-4008,7,Application,X.org,X Server,21.1.0
CVE-2021-4008,8,Application,X.org,X Server,21.1.1
CVE-2021-4007,1,Application,Rapid7,Insight Agent,*
CVE-2021-4005,1,Application,Firefly-iii,Firefly Iii,*
CVE-2021-4000,1,Application,Showdoc,Showdoc,-
CVE-2021-3994,1,Application,Django-helpdesk Project,Django-helpdesk,*
CVE-2021-3993,1,Application,Showdoc,Showdoc,*
CVE-2021-3992,1,Application,Kimai2 Project,Kimai2,*
CVE-2021-3990,1,Application,Showdoc,Showdoc,*
CVE-2021-3989,1,Application,Showdoc,Showdoc,*
CVE-2021-3985,1,Application,Kimai,Kimai2,*
CVE-2021-3984,1,OS,Debian,Debian Linux,9.0
CVE-2021-3984,2,OS,Fedoraproject,Fedora,34
CVE-2021-3984,3,Application,VIM,VIM,*
CVE-2021-3983,1,Application,Kimai2 Project,Kimai2,*
CVE-2021-3980,1,Application,Elgg,Elgg,*
CVE-2021-3976,1,Application,Kimai,Kimai 2,*
CVE-2021-3974,1,OS,Debian,Debian Linux,9.0
CVE-2021-3974,2,OS,Fedoraproject,Fedora,34
CVE-2021-3974,3,OS,Fedoraproject,Fedora,35
CVE-2021-3974,4,Application,VIM,VIM,*
CVE-2021-3973,1,OS,Debian,Debian Linux,9.0
CVE-2021-3973,2,OS,Fedoraproject,Fedora,34
CVE-2021-3973,3,OS,Fedoraproject,Fedora,35
CVE-2021-3973,4,Application,VIM,VIM,*
CVE-2021-3968,1,OS,Fedoraproject,Fedora,34
CVE-2021-3968,2,OS,Fedoraproject,Fedora,35
CVE-2021-3968,3,Application,VIM,VIM,*
CVE-2021-3964,1,Application,Elgg,Elgg,*
CVE-2021-3963,1,Application,Kimai,Kimai 2,*
CVE-2021-3962,1,Application,Imagemagick,Imagemagick,7.1.0-14
CVE-2021-3960,1,Application,Bitdefender,Gravityzone,*
CVE-2021-3959,1,Application,Bitdefender,Gravityzone,*
CVE-2021-3958,1,Application,Ipack,Scada Automation,*
CVE-2021-3957,1,Application,Kimai,Kimai 2,*
CVE-2021-3945,1,Application,Django-helpdesk Project,Django-helpdesk,*
CVE-2021-3944,1,Application,Bookstackapp,Bookstack,*
CVE-2021-3943,1,Application,Moodle,Moodle,*
CVE-2021-3939,1,Application,Canonical,Accountsservice,*
CVE-2021-3939,2,OS,Canonical,Ubuntu Linux,20.04
CVE-2021-3939,3,OS,Canonical,Ubuntu Linux,21.04
CVE-2021-3939,4,OS,Canonical,Ubuntu Linux,21.10
CVE-2021-3935,1,OS,Debian,Debian Linux,9.0
CVE-2021-3935,2,OS,Fedoraproject,Fedora,35
CVE-2021-3935,3,Application,Pgbouncer,Pgbouncer,*
CVE-2021-3935,4,OS,Redhat,Enterprise Linux,7.0
CVE-2021-3934,1,Application,Planetargon,Oh My Zsh,*
CVE-2021-3932,1,Application,Area17,Twill,*
CVE-2021-3931,1,Application,Snipeitapp,Snipe-it,*
CVE-2021-3928,1,OS,Debian,Debian Linux,9.0
CVE-2021-3928,2,OS,Fedoraproject,Fedora,33
CVE-2021-3928,3,OS,Fedoraproject,Fedora,34
CVE-2021-3928,4,OS,Fedoraproject,Fedora,35
CVE-2021-3928,5,Application,VIM,VIM,*
CVE-2021-3927,1,OS,Debian,Debian Linux,9.0
CVE-2021-3927,2,OS,Fedoraproject,Fedora,33
CVE-2021-3927,3,OS,Fedoraproject,Fedora,34
CVE-2021-3927,4,OS,Fedoraproject,Fedora,35
CVE-2021-3927,5,Application,VIM,VIM,*
CVE-2021-3924,1,Application,Getgrav,Grav,*
CVE-2021-3921,1,Application,Firefly-iii,Firefly Iii,*
CVE-2021-3918,1,Application,Json-schema Project,Json-schema,*
CVE-2021-3916,1,Application,Bookstackapp,Bookstack,*
CVE-2021-3912,1,Application,Cloudflare,Octorpki,*
CVE-2021-3912,2,OS,Debian,Debian Linux,11.0
CVE-2021-3911,1,Application,Cloudflare,Octorpki,*
CVE-2021-3911,2,OS,Debian,Debian Linux,11.0
CVE-2021-3910,1,Application,Cloudflare,Octorpki,*
CVE-2021-3910,2,OS,Debian,Debian Linux,11.0
CVE-2021-3909,1,Application,Cloudflare,Octorpki,*
CVE-2021-3909,2,OS,Debian,Debian Linux,11.0
CVE-2021-3908,1,Application,Cloudflare,Octorpki,*
CVE-2021-3908,2,OS,Debian,Debian Linux,11.0
CVE-2021-3907,1,Application,Cloudflare,Octorpki,*
CVE-2021-3907,2,OS,Debian,Debian Linux,11.0
CVE-2021-3906,1,Application,Bookstackapp,Bookstack,*
CVE-2021-3903,1,OS,Fedoraproject,Fedora,33
CVE-2021-3903,2,OS,Fedoraproject,Fedora,34
CVE-2021-3903,3,OS,Fedoraproject,Fedora,35
CVE-2021-3903,4,Application,VIM,VIM,*
CVE-2021-3901,1,Application,Firefly-iii,Firefly Iii,*
CVE-2021-3900,1,Application,Firefly-iii,Firefly Iii,*
CVE-2021-3889,1,Application,Libmobi Project,Libmobi,*
CVE-2021-3888,1,Application,Libmobi Project,Libmobi,*
CVE-2021-3882,1,Application,Ledgersmb,Ledgersmb,1.8.0
CVE-2021-3881,1,Application,Libmobi Project,Libmobi,*
CVE-2021-3878,1,Application,Stanford,Corenlp,*
CVE-2021-3875,1,OS,Fedoraproject,Fedora,33
CVE-2021-3875,2,OS,Fedoraproject,Fedora,35
CVE-2021-3875,3,Application,VIM,VIM,*
CVE-2021-3874,1,Application,Bookstackapp,Bookstack,*
CVE-2021-3872,1,OS,Debian,Debian Linux,9.0
CVE-2021-3872,2,OS,Fedoraproject,Fedora,33
CVE-2021-3872,3,OS,Fedoraproject,Fedora,35
CVE-2021-3872,4,Application,VIM,VIM,*
CVE-2021-3869,1,Application,Stanford,Corenlp,*
CVE-2021-3863,1,Application,Snipeitapp,Snipe-it,*
CVE-2021-3860,1,Application,Jfrog,Artifactory,*
CVE-2021-3858,1,Application,Snipeitapp,Snipe-it,*
CVE-2021-3851,1,Application,Firefly-iii,Firefly Iii,*
CVE-2021-3846,1,Application,Firefly-iii,Firefly Iii,*
CVE-2021-3840,1,Application,Lenovo,Antilles,*
CVE-2021-3836,1,Application,Dbeaver,Dbeaver,*
CVE-2021-3834,1,Application,Artica,Integria Ims,5.0.92
CVE-2021-3833,1,Application,Artica,Integria Ims,5.0.92
CVE-2021-3832,1,Application,Artica,Integria Ims,5.0.92
CVE-2021-3831,1,Application,Gnuboard,Gnuboard5,*
CVE-2021-3829,1,Application,Openwhyd,Openwhyd,*
CVE-2021-3828,1,Application,Nltk,Nltk,*
CVE-2021-3825,1,Application,Pardus,Liderahenk,*
CVE-2021-3824,1,Application,Openvpn,Openvpn Access Server,*
CVE-2021-3823,1,Application,Bitdefender,Gravityzone,*
CVE-2021-3822,1,Application,Jsoneditoronline,Jsoneditor,*
CVE-2021-3820,1,Application,Inflect Project,Inflect,*
CVE-2021-3819,1,Application,Firefly-iii,Firefly Iii,*
CVE-2021-3818,1,Application,Getgrav,Grav,*
CVE-2021-3817,1,Application,Wbce,Wbce Cms,*
CVE-2021-3815,1,Application,Utils.js Project,Utils.js,*
CVE-2021-3812,1,Application,Pi-hole,Web Interface,*
CVE-2021-3811,1,Application,Pi-hole,Web Interface,*
